-1.775628E+0	-1.777728E+0	-1.774693E+0	-1.777006E+0	-1.774601E+0	-1.775092E+0	-1.773307E+0	-1.775665E+0	-1.773066E+0	-1.773326E+0	-1.773390E+0	-1.772890E+0	-1.773731E+0	-1.773889E+0	-1.774814E+0	-1.775202E+0	-1.773335E+0	-1.774870E+0	-1.774296E+0	-1.774241E+0	-1.776488E+0	-1.775128E+0	-1.775046E+0	-1.775720E+0	-1.775924E+0	-1.776395E+0	-1.777117E+0	-1.774823E+0	-1.776922E+0	-1.779697E+0	-1.779217E+0	-1.780770E+0	-1.781278E+0	-1.781769E+0	-1.781094E+0	-1.779494E+0	-1.781232E+0	-1.779632E+0	-1.777385E+0	-1.777801E+0	-1.779040E+0	-1.777543E+0	-1.777598E+0	-1.777718E+0	-1.777496E+0	-1.778726E+0	-1.777968E+0	-1.777829E+0	-1.776007E+0	-1.778514E+0	-1.777569E+0	-1.775471E+0	-1.778476E+0	-1.776987E+0	-1.778134E+0	-1.780067E+0	-1.778467E+0	-1.776895E+0	-1.777505E+0	-1.776072E+0	-1.777894E+0
-1.770902E+0	-1.773528E+0	-1.770273E+0	-1.772585E+0	-1.770938E+0	-1.771383E+0	-1.769292E+0	-1.771938E+0	-1.769209E+0	-1.769745E+0	-1.769080E+0	-1.768784E+0	-1.769653E+0	-1.769301E+0	-1.770236E+0	-1.770994E+0	-1.769432E+0	-1.770726E+0	-1.770476E+0	-1.769791E+0	-1.772576E+0	-1.770846E+0	-1.771263E+0	-1.771355E+0	-1.772086E+0	-1.772178E+0	-1.772974E+0	-1.770782E+0	-1.772575E+0	-1.775304E+0	-1.775239E+0	-1.776340E+0	-1.776627E+0	-1.777737E+0	-1.776923E+0	-1.775397E+0	-1.776617E+0	-1.775896E+0	-1.772946E+0	-1.773852E+0	-1.775110E+0	-1.773871E+0	-1.773408E+0	-1.773797E+0	-1.773408E+0	-1.774315E+0	-1.774167E+0	-1.773538E+0	-1.772076E+0	-1.774065E+0	-1.773075E+0	-1.771022E+0	-1.774241E+0	-1.773269E+0	-1.773556E+0	-1.775582E+0	-1.774240E+0	-1.773260E+0	-1.773575E+0	-1.772049E+0	-1.773593E+0
-1.767249E+0	-1.768997E+0	-1.765991E+0	-1.768220E+0	-1.766037E+0	-1.766758E+0	-1.764696E+0	-1.767776E+0	-1.764854E+0	-1.765168E+0	-1.765445E+0	-1.764076E+0	-1.765649E+0	-1.765306E+0	-1.766268E+0	-1.766879E+0	-1.764844E+0	-1.766148E+0	-1.765852E+0	-1.765482E+0	-1.768146E+0	-1.766435E+0	-1.766731E+0	-1.767618E+0	-1.767609E+0	-1.768340E+0	-1.768497E+0	-1.766601E+0	-1.768396E+0	-1.771281E+0	-1.770883E+0	-1.772455E+0	-1.772927E+0	-1.773103E+0	-1.772604E+0	-1.770772E+0	-1.772899E+0	-1.771494E+0	-1.768572E+0	-1.769459E+0	-1.770717E+0	-1.769338E+0	-1.769153E+0	-1.769478E+0	-1.769025E+0	-1.770448E+0	-1.769949E+0	-1.769773E+0	-1.767961E+0	-1.770384E+0	-1.769376E+0	-1.767036E+0	-1.769838E+0	-1.768737E+0	-1.769441E+0	-1.771882E+0	-1.770162E+0	-1.768497E+0	-1.769238E+0	-1.767683E+0	-1.769764E+0
-1.762671E+0	-1.765048E+0	-1.762042E+0	-1.764289E+0	-1.762014E+0	-1.762772E+0	-1.760830E+0	-1.763401E+0	-1.760442E+0	-1.760904E+0	-1.760784E+0	-1.760192E+0	-1.760969E+0	-1.761256E+0	-1.762107E+0	-1.762291E+0	-1.760756E+0	-1.762448E+0	-1.761764E+0	-1.761505E+0	-1.764058E+0	-1.762550E+0	-1.762495E+0	-1.763049E+0	-1.763586E+0	-1.763789E+0	-1.764520E+0	-1.761931E+0	-1.764705E+0	-1.766574E+0	-1.766666E+0	-1.767914E+0	-1.768478E+0	-1.769256E+0	-1.768534E+0	-1.767027E+0	-1.768553E+0	-1.767526E+0	-1.764640E+0	-1.765130E+0	-1.766555E+0	-1.765168E+0	-1.765250E+0	-1.765010E+0	-1.765251E+0	-1.765852E+0	-1.765731E+0	-1.765112E+0	-1.763253E+0	-1.765778E+0	-1.764539E+0	-1.762568E+0	-1.766028E+0	-1.764399E+0	-1.765723E+0	-1.767322E+0	-1.765482E+0	-1.764400E+0	-1.765176E+0	-1.763836E+0	-1.765159E+0
-1.758249E+0	-1.760516E+0	-1.757500E+0	-1.759711E+0	-1.757917E+0	-1.758888E+0	-1.756382E+0	-1.759470E+0	-1.756612E+0	-1.756927E+0	-1.756816E+0	-1.756002E+0	-1.757260E+0	-1.756548E+0	-1.757824E+0	-1.758443E+0	-1.756668E+0	-1.757842E+0	-1.757084E+0	-1.756835E+0	-1.759924E+0	-1.757954E+0	-1.758573E+0	-1.758962E+0	-1.759184E+0	-1.760044E+0	-1.760062E+0	-1.758065E+0	-1.760247E+0	-1.762838E+0	-1.762615E+0	-1.763568E+0	-1.763891E+0	-1.764585E+0	-1.764104E+0	-1.762236E+0	-1.764288E+0	-1.763132E+0	-1.760229E+0	-1.761172E+0	-1.762356E+0	-1.761172E+0	-1.760793E+0	-1.761292E+0	-1.760793E+0	-1.761911E+0	-1.761838E+0	-1.761486E+0	-1.759590E+0	-1.761791E+0	-1.760728E+0	-1.758814E+0	-1.761145E+0	-1.760469E+0	-1.761116E+0	-1.763419E+0	-1.761588E+0	-1.760118E+0	-1.761200E+0	-1.759322E+0	-1.760968E+0
-1.754615E+0	-1.756242E+0	-1.753681E+0	-1.755900E+0	-1.753412E+0	-1.754199E+0	-1.752044E+0	-1.754938E+0	-1.751970E+0	-1.752599E+0	-1.752608E+0	-1.752025E+0	-1.752719E+0	-1.752673E+0	-1.753782E+0	-1.754087E+0	-1.752099E+0	-1.753801E+0	-1.752922E+0	-1.753005E+0	-1.755401E+0	-1.754171E+0	-1.753875E+0	-1.754957E+0	-1.754846E+0	-1.755697E+0	-1.756048E+0	-1.753718E+0	-1.756594E+0	-1.758555E+0	-1.758009E+0	-1.759397E+0	-1.760247E+0	-1.760590E+0	-1.760071E+0	-1.758295E+0	-1.760182E+0	-1.758601E+0	-1.756409E+0	-1.756677E+0	-1.757759E+0	-1.756677E+0	-1.756649E+0	-1.756816E+0	-1.756539E+0	-1.757714E+0	-1.757130E+0	-1.756853E+0	-1.755022E+0	-1.757547E+0	-1.756492E+0	-1.754235E+0	-1.756825E+0	-1.755937E+0	-1.757472E+0	-1.759129E+0	-1.757445E+0	-1.755901E+0	-1.756502E+0	-1.755161E+0	-1.757010E+0
-1.749602E+0	-1.752108E+0	-1.748917E+0	-1.751193E+0	-1.749195E+0	-1.750249E+0	-1.747983E+0	-1.750508E+0	-1.747872E+0	-1.748511E+0	-1.747789E+0	-1.747937E+0	-1.748427E+0	-1.748076E+0	-1.749233E+0	-1.749732E+0	-1.747900E+0	-1.749445E+0	-1.748474E+0	-1.748548E+0	-1.751267E+0	-1.749342E+0	-1.749815E+0	-1.750046E+0	-1.750730E+0	-1.751017E+0	-1.751600E+0	-1.749389E+0	-1.751794E+0	-1.753736E+0	-1.754134E+0	-1.754791E+0	-1.755604E+0	-1.756362E+0	-1.755715E+0	-1.753921E+0	-1.755743E+0	-1.754596E+0	-1.751692E+0	-1.752515E+0	-1.753671E+0	-1.752479E+0	-1.752303E+0	-1.752293E+0	-1.752396E+0	-1.753006E+0	-1.752755E+0	-1.752219E+0	-1.750739E+0	-1.752479E+0	-1.751729E+0	-1.750028E+0	-1.752719E+0	-1.751673E+0	-1.753034E+0	-1.754448E+0	-1.752673E+0	-1.751831E+0	-1.752330E+0	-1.750758E+0	-1.752312E+0
-1.745560E+0	-1.747576E+0	-1.744738E+0	-1.746578E+0	-1.744904E+0	-1.745689E+0	-1.743461E+0	-1.746522E+0	-1.743720E+0	-1.744395E+0	-1.743933E+0	-1.743387E+0	-1.743859E+0	-1.743767E+0	-1.744932E+0	-1.745135E+0	-1.743461E+0	-1.744840E+0	-1.743979E+0	-1.743960E+0	-1.746855E+0	-1.745079E+0	-1.746041E+0	-1.746309E+0	-1.746088E+0	-1.746892E+0	-1.747326E+0	-1.745320E+0	-1.747484E+0	-1.750027E+0	-1.749824E+0	-1.751156E+0	-1.751414E+0	-1.751794E+0	-1.751044E+0	-1.749491E+0	-1.751618E+0	-1.750193E+0	-1.747382E+0	-1.748336E+0	-1.749204E+0	-1.748280E+0	-1.748502E+0	-1.748391E+0	-1.748011E+0	-1.749307E+0	-1.748501E+0	-1.748418E+0	-1.746587E+0	-1.748741E+0	-1.747752E+0	-1.746013E+0	-1.748095E+0	-1.747669E+0	-1.748622E+0	-1.750490E+0	-1.748806E+0	-1.747086E+0	-1.748141E+0	-1.746531E+0	-1.748307E+0
-1.741315E+0	-1.743497E+0	-1.740908E+0	-1.742731E+0	-1.740732E+0	-1.741426E+0	-1.739530E+0	-1.742110E+0	-1.739244E+0	-1.739946E+0	-1.739549E+0	-1.739216E+0	-1.740020E+0	-1.739873E+0	-1.741046E+0	-1.740454E+0	-1.739669E+0	-1.741000E+0	-1.740214E+0	-1.740215E+0	-1.742610E+0	-1.741306E+0	-1.741796E+0	-1.742083E+0	-1.742194E+0	-1.742703E+0	-1.743294E+0	-1.740779E+0	-1.743664E+0	-1.745283E+0	-1.745385E+0	-1.746485E+0	-1.747511E+0	-1.747762E+0	-1.747086E+0	-1.745838E+0	-1.747605E+0	-1.746208E+0	-1.743599E+0	-1.744006E+0	-1.745301E+0	-1.743887E+0	-1.744617E+0	-1.743793E+0	-1.744108E+0	-1.744645E+0	-1.744090E+0	-1.743951E+0	-1.742526E+0	-1.744413E+0	-1.743424E+0	-1.741390E+0	-1.744228E+0	-1.743156E+0	-1.744959E+0	-1.746189E+0	-1.744257E+0	-1.743377E+0	-1.744053E+0	-1.742693E+0	-1.744377E+0
-1.737153E+0	-1.739188E+0	-1.736228E+0	-1.738624E+0	-1.736792E+0	-1.737578E+0	-1.735267E+0	-1.738115E+0	-1.735534E+0	-1.736099E+0	-1.735211E+0	-1.735128E+0	-1.735729E+0	-1.735377E+0	-1.736469E+0	-1.736228E+0	-1.736145E+0	-1.736413E+0	-1.735720E+0	-1.735572E+0	-1.738744E+0	-1.736571E+0	-1.737523E+0	-1.737634E+0	-1.737856E+0	-1.738623E+0	-1.738605E+0	-1.737014E+0	-1.739086E+0	-1.740770E+0	-1.741454E+0	-1.742527E+0	-1.743063E+0	-1.743738E+0	-1.742637E+0	-1.741102E+0	-1.743331E+0	-1.742129E+0	-1.738984E+0	-1.740131E+0	-1.740891E+0	-1.740066E+0	-1.740381E+0	-1.739973E+0	-1.739345E+0	-1.740585E+0	-1.740215E+0	-1.739900E+0	-1.738282E+0	-1.740251E+0	-1.739170E+0	-1.737578E+0	-1.740030E+0	-1.739429E+0	-1.740325E+0	-1.741971E+0	-1.740270E+0	-1.739104E+0	-1.739965E+0	-1.738088E+0	-1.739844E+0
-1.733352E+0	-1.734906E+0	-1.732131E+0	-1.734074E+0	-1.732363E+0	-1.732751E+0	-1.730919E+0	-1.733824E+0	-1.730892E+0	-1.731557E+0	-1.731354E+0	-1.730596E+0	-1.731178E+0	-1.731594E+0	-1.732722E+0	-1.732334E+0	-1.731512E+0	-1.732437E+0	-1.731494E+0	-1.731780E+0	-1.734037E+0	-1.732733E+0	-1.733158E+0	-1.733546E+0	-1.733389E+0	-1.734453E+0	-1.734777E+0	-1.732557E+0	-1.735257E+0	-1.736941E+0	-1.737144E+0	-1.738264E+0	-1.739104E+0	-1.739244E+0	-1.738364E+0	-1.737320E+0	-1.739456E+0	-1.737662E+0	-1.735377E+0	-1.735655E+0	-1.736987E+0	-1.735497E+0	-1.736746E+0	-1.735322E+0	-1.735600E+0	-1.736534E+0	-1.735859E+0	-1.735701E+0	-1.734083E+0	-1.736284E+0	-1.735460E+0	-1.733010E+0	-1.735044E+0	-1.735026E+0	-1.736506E+0	-1.737764E+0	-1.736386E+0	-1.734749E+0	-1.735433E+0	-1.734249E+0	-1.736108E+0
-1.728903E+0	-1.730938E+0	-1.728173E+0	-1.730208E+0	-1.728099E+0	-1.728811E+0	-1.726952E+0	-1.729578E+0	-1.726591E+0	-1.727451E+0	-1.726739E+0	-1.726721E+0	-1.727081E+0	-1.727303E+0	-1.727850E+0	-1.727581E+0	-1.727645E+0	-1.728349E+0	-1.727507E+0	-1.727386E+0	-1.730291E+0	-1.728358E+0	-1.729180E+0	-1.729051E+0	-1.729569E+0	-1.729801E+0	-1.730531E+0	-1.728366E+0	-1.730781E+0	-1.732260E+0	-1.732991E+0	-1.734101E+0	-1.734646E+0	-1.735479E+0	-1.734610E+0	-1.732871E+0	-1.734943E+0	-1.733657E+0	-1.730892E+0	-1.731594E+0	-1.732825E+0	-1.731613E+0	-1.732742E+0	-1.731132E+0	-1.731502E+0	-1.732039E+0	-1.731613E+0	-1.731317E+0	-1.730124E+0	-1.731577E+0	-1.730911E+0	-1.728700E+0	-1.731003E+0	-1.731067E+0	-1.731752E+0	-1.733296E+0	-1.731937E+0	-1.730855E+0	-1.731567E+0	-1.729948E+0	-1.731558E+0
-1.724833E+0	-1.726702E+0	-1.723401E+0	-1.725815E+0	-1.724038E+0	-1.724824E+0	-1.722725E+0	-1.725176E+0	-1.722679E+0	-1.723372E+0	-1.722836E+0	-1.722198E+0	-1.722559E+0	-1.722550E+0	-1.723946E+0	-1.723789E+0	-1.723243E+0	-1.723743E+0	-1.723068E+0	-1.722826E+0	-1.725934E+0	-1.724186E+0	-1.724621E+0	-1.724557E+0	-1.725167E+0	-1.725740E+0	-1.726119E+0	-1.724556E+0	-1.726720E+0	-1.728413E+0	-1.728986E+0	-1.730236E+0	-1.730189E+0	-1.730911E+0	-1.730383E+0	-1.728460E+0	-1.730864E+0	-1.729505E+0	-1.726720E+0	-1.727451E+0	-1.728625E+0	-1.727248E+0	-1.728543E+0	-1.727424E+0	-1.726823E+0	-1.728349E+0	-1.727674E+0	-1.727433E+0	-1.726295E+0	-1.727766E+0	-1.727081E+0	-1.725065E+0	-1.726822E+0	-1.726924E+0	-1.727571E+0	-1.729329E+0	-1.727997E+0	-1.726286E+0	-1.726970E+0	-1.725565E+0	-1.727359E+0
-1.720866E+0	-1.722503E+0	-1.719793E+0	-1.721477E+0	-1.719572E+0	-1.720367E+0	-1.718461E+0	-1.720534E+0	-1.718036E+0	-1.718850E+0	-1.718665E+0	-1.718295E+0	-1.719137E+0	-1.718794E+0	-1.719913E+0	-1.719516E+0	-1.718822E+0	-1.719849E+0	-1.719433E+0	-1.719202E+0	-1.721430E+0	-1.720543E+0	-1.720395E+0	-1.720505E+0	-1.721255E+0	-1.721366E+0	-1.722180E+0	-1.719701E+0	-1.722531E+0	-1.724186E+0	-1.724492E+0	-1.725592E+0	-1.726369E+0	-1.726905E+0	-1.726082E+0	-1.724834E+0	-1.726618E+0	-1.725047E+0	-1.723031E+0	-1.723114E+0	-1.724741E+0	-1.722993E+0	-1.724565E+0	-1.722993E+0	-1.723012E+0	-1.723826E+0	-1.723299E+0	-1.722900E+0	-1.721865E+0	-1.723724E+0	-1.722660E+0	-1.720414E+0	-1.722864E+0	-1.722198E+0	-1.723900E+0	-1.724862E+0	-1.723493E+0	-1.722328E+0	-1.723141E+0	-1.721986E+0	-1.723677E+0
-1.716371E+0	-1.718785E+0	-1.715105E+0	-1.717602E+0	-1.715687E+0	-1.716501E+0	-1.714466E+0	-1.716824E+0	-1.714087E+0	-1.714521E+0	-1.714207E+0	-1.714235E+0	-1.714383E+0	-1.714263E+0	-1.715391E+0	-1.715733E+0	-1.715095E+0	-1.715622E+0	-1.714799E+0	-1.714605E+0	-1.717685E+0	-1.716417E+0	-1.716520E+0	-1.715927E+0	-1.716899E+0	-1.717362E+0	-1.717638E+0	-1.715909E+0	-1.718128E+0	-1.720024E+0	-1.720635E+0	-1.721940E+0	-1.722115E+0	-1.722753E+0	-1.721837E+0	-1.720339E+0	-1.722318E+0	-1.721098E+0	-1.718647E+0	-1.719358E+0	-1.720053E+0	-1.719072E+0	-1.719941E+0	-1.718721E+0	-1.718869E+0	-1.719765E+0	-1.719544E+0	-1.719026E+0	-1.717657E+0	-1.719895E+0	-1.718351E+0	-1.716622E+0	-1.719017E+0	-1.718184E+0	-1.719202E+0	-1.720089E+0	-1.719599E+0	-1.718286E+0	-1.718906E+0	-1.717342E+0	-1.719053E+0
