-1.080965E+0	-1.559873E+0	-2.050214E+0	-2.547258E+0	-3.037126E+0	-2.547739E+0	-3.036691E+0	-3.518567E+0	-4.003199E+0	-4.495305E+0	-4.980900E+0	-5.460131E+0	-5.945577E+0	-6.421830E+0	-6.901116E+0	-7.385000E+0	-7.862815E+0	-8.340455E+0	-8.822246E+0	-9.293153E+0	-9.769498E+0	8.189798E+0
-1.071181E+0	-1.563638E+0	-2.045875E+0	-2.535188E+0	-3.027618E+0	-2.537048E+0	-3.027655E+0	-3.519169E+0	-4.003626E+0	-4.486806E+0	-4.972585E+0	-5.459234E+0	-5.941193E+0	-6.425594E+0	-6.906712E+0	-7.387218E+0	-7.861427E+0	-8.340889E+0	-8.811398E+0	-9.285727E+0	-9.760490E+0	8.191241E+0
-1.069414E+0	-1.560401E+0	-2.049872E+0	-2.542227E+0	-3.027405E+0	-2.541172E+0	-3.030068E+0	-3.511954E+0	-3.997568E+0	-4.490256E+0	-4.976831E+0	-5.460187E+0	-5.936366E+0	-6.421432E+0	-6.900340E+0	-7.375103E+0	-7.864341E+0	-8.336108E+0	-8.814284E+0	-9.293006E+0	-9.762025E+0	8.200943E+0
-1.068369E+0	-1.552678E+0	-2.041686E+0	-2.530592E+0	-3.026341E+0	-2.536538E+0	-3.027414E+0	-3.514924E+0	-3.999510E+0	-4.486103E+0	-4.965631E+0	-5.448940E+0	-5.939907E+0	-6.416355E+0	-6.896529E+0	-7.377684E+0	-7.852910E+0	-8.340464E+0	-8.809816E+0	-9.284487E+0	-9.760102E+0	8.194978E+0
-1.059675E+0	-1.557793E+0	-2.039605E+0	-2.531507E+0	-3.017287E+0	-2.528659E+0	-3.019562E+0	-3.505601E+0	-3.995264E+0	-4.480859E+0	-4.970301E+0	-5.453278E+0	-5.930492E+0	-6.418001E+0	-6.897426E+0	-7.376185E+0	-7.855888E+0	-8.330022E+0	-8.804591E+0	-9.283063E+0	-9.753322E+0	8.200999E+0
-1.065539E+0	-1.546750E+0	-2.041964E+0	-2.532035E+0	-3.022549E+0	-2.534033E+0	-3.023197E+0	-3.506609E+0	-3.990067E+0	-4.481238E+0	-4.965002E+0	-5.444585E+0	-5.932925E+0	-6.409825E+0	-6.892219E+0	-7.367953E+0	-7.854112E+0	-8.326267E+0	-8.811019E+0	-9.287559E+0	-9.757650E+0	8.207714E+0
-1.056567E+0	-1.549238E+0	-2.031826E+0	-2.519678E+0	-3.014827E+0	-2.526836E+0	-3.017434E+0	-3.506201E+0	-3.992471E+0	-4.472637E+0	-4.961847E+0	-5.443271E+0	-5.928837E+0	-6.411925E+0	-6.895789E+0	-7.373013E+0	-7.844604E+0	-8.330725E+0	-8.802474E+0	-9.277024E+0	-9.750131E+0	8.204892E+0
-1.053682E+0	-1.547887E+0	-2.030523E+0	-2.525995E+0	-3.012330E+0	-2.523036E+0	-3.011720E+0	-3.495769E+0	-3.982520E+0	-4.476410E+0	-4.961320E+0	-5.442041E+0	-5.923704E+0	-6.407901E+0	-6.888270E+0	-7.367612E+0	-7.849728E+0	-8.325212E+0	-8.797007E+0	-9.277145E+0	-9.749280E+0	8.207131E+0
-1.057372E+0	-1.538695E+0	-2.033232E+0	-2.520723E+0	-3.015798E+0	-2.523895E+0	-3.015401E+0	-3.502438E+0	-3.988264E+0	-4.466006E+0	-4.952164E+0	-5.437971E+0	-5.926414E+0	-6.403148E+0	-6.883202E+0	-7.363968E+0	-7.844216E+0	-8.321300E+0	-8.802492E+0	-9.275637E+0	-9.749169E+0	8.217702E+0
-1.047763E+0	-1.541764E+0	-2.023522E+0	-2.515572E+0	-3.004533E+0	-2.513833E+0	-3.006993E+0	-3.494640E+0	-3.981077E+0	-4.470824E+0	-4.958352E+0	-5.438785E+0	-5.917692E+0	-6.406404E+0	-6.887318E+0	-7.367048E+0	-7.841931E+0	-8.325112E+0	-8.794557E+0	-9.267747E+0	-9.739218E+0	8.212430E+0
-1.045237E+0	-1.541274E+0	-2.026851E+0	-2.518069E+0	-3.004117E+0	-2.517921E+0	-3.006475E+0	-3.492560E+0	-3.973502E+0	-4.465848E+0	-4.947632E+0	-5.430424E+0	-5.921410E+0	-6.398227E+0	-6.881009E+0	-7.358196E+0	-7.843948E+0	-8.314012E+0	-8.790764E+0	-9.272086E+0	-9.743815E+0	8.221568E+0
-1.049140E+0	-1.530944E+0	-2.024308E+0	-2.507581E+0	-3.005670E+0	-2.513630E+0	-3.006096E+0	-3.492264E+0	-3.979782E+0	-4.462464E+0	-4.952239E+0	-5.433929E+0	-5.917036E+0	-6.398903E+0	-6.877236E+0	-7.360120E+0	-7.833034E+0	-8.313624E+0	-8.794011E+0	-9.266989E+0	-9.743314E+0	8.222623E+0
-1.039105E+0	-1.530730E+0	-2.017103E+0	-2.510291E+0	-2.997402E+0	-2.506165E+0	-2.996690E+0	-3.483542E+0	-3.970867E+0	-4.464887E+0	-4.947669E+0	-5.427410E+0	-5.911070E+0	-6.399504E+0	-6.881509E+0	-7.359380E+0	-7.838990E+0	-8.315862E+0	-8.786141E+0	-9.262836E+0	-9.733105E+0	8.220615E+0
-1.041029E+0	-1.528641E+0	-2.019970E+0	-2.508635E+0	-3.002286E+0	-2.511197E+0	-2.997976E+0	-3.486141E+0	-3.973068E+0	-4.452835E+0	-4.943498E+0	-5.426688E+0	-5.915325E+0	-6.389747E+0	-6.873056E+0	-7.348152E+0	-7.834310E+0	-8.306854E+0	-8.788850E+0	-9.266304E+0	-9.736674E+0	8.229920E+0
-1.039235E+0	-1.521232E+0	-2.008946E+0	-2.500876E+0	-2.992880E+0	-2.502392E+0	-2.997994E+0	-3.481739E+0	-3.963967E+0	-4.459448E+0	-4.945940E+0	-5.426280E+0	-5.904337E+0	-6.390496E+0	-6.870697E+0	-7.353165E+0	-7.826301E+0	-8.309573E+0	-8.783975E+0	-9.259655E+0	-9.734575E+0	8.232611E+0
-1.031162E+0	-1.527068E+0	-2.009343E+0	-2.505620E+0	-2.990410E+0	-2.504510E+0	-2.990161E+0	-3.479353E+0	-3.967861E+0	-4.449755E+0	-4.935017E+0	-5.418058E+0	-5.907565E+0	-6.390541E+0	-6.872094E+0	-7.349660E+0	-7.831721E+0	-8.308529E+0	-8.780683E+0	-9.258998E+0	-9.727509E+0	8.229180E+0
-1.030615E+0	-1.520705E+0	-2.011933E+0	-2.497333E+0	-2.995488E+0	-2.500625E+0	-2.994378E+0	-3.477392E+0	-3.962468E+0	-4.452808E+0	-4.939355E+0	-5.421961E+0	-5.905410E+0	-6.384586E+0	-6.862956E+0	-7.343463E+0	-7.822731E+0	-8.298882E+0	-8.780840E+0	-9.257675E+0	-9.731791E+0	8.239427E+0
-1.033020E+0	-1.514869E+0	-2.002286E+0	-2.495234E+0	-2.984833E+0	-2.493458E+0	-2.986665E+0	-3.467986E+0	-3.958677E+0	-4.446241E+0	-4.932973E+0	-5.411713E+0	-5.898538E+0	-6.384058E+0	-6.864732E+0	-7.346793E+0	-7.824442E+0	-8.305218E+0	-8.773367E+0	-9.249879E+0	-9.724041E+0	8.239455E+0
-1.023281E+0	-1.519225E+0	-2.004340E+0	-2.495040E+0	-2.984704E+0	-2.493337E+0	-2.980533E+0	-3.474803E+0	-3.959325E+0	-4.445686E+0	-4.933159E+0	-5.415108E+0	-5.901443E+0	-6.382708E+0	-6.863243E+0	-7.339533E+0	-7.824766E+0	-8.297707E+0	-8.775698E+0	-9.253301E+0	-9.721701E+0	8.242905E+0
-1.023781E+0	-1.510568E+0	-2.005968E+0	-2.486448E+0	-2.983622E+0	-2.492580E+0	-2.986609E+0	-3.466174E+0	-3.950437E+0	-4.445806E+0	-4.929690E+0	-5.410327E+0	-5.896605E+0	-6.373727E+0	-6.855659E+0	-7.336971E+0	-7.815812E+0	-8.296440E+0	-8.772960E+0	-9.246364E+0	-9.723689E+0	8.248935E+0
-1.024863E+0	-1.503522E+0	-1.995637E+0	-2.489296E+0	-2.974391E+0	-2.483839E+0	-2.976953E+0	-3.467052E+0	-3.952943E+0	-4.439009E+0	-4.922707E+0	-5.408403E+0	-5.889974E+0	-6.375994E+0	-6.857037E+0	-7.339338E+0	-7.814833E+0	-8.297874E+0	-8.768401E+0	-9.246799E+0	-9.715763E+0	8.243496E+0
-1.011832E+0	-1.510550E+0	-1.992566E+0	-2.487067E+0	-2.978258E+0	-2.487094E+0	-2.976342E+0	-3.466636E+0	-3.945646E+0	-4.440960E+0	-4.929681E+0	-5.406461E+0	-5.892832E+0	-6.374476E+0	-6.856417E+0	-7.329618E+0	-7.815119E+0	-8.285628E+0	-8.772211E+0	-9.247761E+0	-9.719500E+0	8.254115E+0
-1.016724E+0	-1.502642E+0	-1.994573E+0	-2.475071E+0	-2.970720E+0	-2.481804E+0	-2.975418E+0	-3.456120E+0	-3.946607E+0	-4.430000E+0	-4.919081E+0	-5.399182E+0	-5.888781E+0	-6.366514E+0	-6.849324E+0	-7.330755E+0	-7.810754E+0	-8.288847E+0	-8.762223E+0	-9.235766E+0	-9.715282E+0	8.252449E+0
-1.016743E+0	-1.498620E+0	-1.988701E+0	-2.481463E+0	-2.965975E+0	-2.474425E+0	-2.967548E+0	-3.456537E+0	-3.947690E+0	-4.434292E+0	-4.915428E+0	-5.405194E+0	-5.882538E+0	-6.370897E+0	-6.854901E+0	-7.329221E+0	-7.813566E+0	-8.286747E+0	-8.761612E+0	-9.241342E+0	-9.711398E+0	8.252505E+0
-1.005616E+0	-1.501506E+0	-1.983511E+0	-2.474202E+0	-2.969896E+0	-2.481879E+0	-2.966623E+0	-3.459440E+0	-3.939588E+0	-4.426940E+0	-4.919072E+0	-5.393883E+0	-5.886645E+0	-6.361593E+0	-6.844348E+0	-7.321720E+0	-7.801958E+0	-8.280625E+0	-8.760660E+0	-9.234498E+0	-9.711630E+0	8.264779E+0
-1.009954E+0	-1.491313E+0	-1.988505E+0	-2.475266E+0	-2.959528E+0	-2.475497E+0	-2.967621E+0	-3.449637E+0	-3.944553E+0	-4.426588E+0	-4.909417E+0	-5.398526E+0	-5.881345E+0	-6.367558E+0	-6.845088E+0	-7.328452E+0	-7.802569E+0	-8.284038E+0	-8.754305E+0	-9.229143E+0	-9.704841E+0	8.258507E+0
-1.004229E+0	-1.491951E+0	-1.977482E+0	-2.472177E+0	-2.964587E+0	-2.467784E+0	-2.958040E+0	-3.450886E+0	-3.934131E+0	-4.423702E+0	-4.913384E+0	-5.392689E+0	-5.874843E+0	-6.361028E+0	-6.849083E+0	-7.317706E+0	-7.802855E+0	-8.277517E+0	-8.758680E+0	-9.237338E+0	-9.710871E+0	8.262003E+0
-9.954015E-1	-1.494060E+0	-1.975456E+0	-2.465971E+0	-2.959796E+0	-2.472852E+0	-2.962580E+0	-3.444642E+0	-3.935870E+0	-4.416886E+0	-4.908196E+0	-5.386808E+0	-5.881863E+0	-6.355784E+0	-6.836006E+0	-7.319334E+0	-7.796011E+0	-8.278646E+0	-8.753955E+0	-9.223714E+0	-9.697386E+0	8.273796E+0
-9.978786E-1	-1.482555E+0	-1.979340E+0	-2.469282E+0	-2.952047E+0	-2.466766E+0	-2.956718E+0	-3.442877E+0	-3.926658E+0	-4.423591E+0	-4.903960E+0	-5.389989E+0	-5.870764E+0	-6.359328E+0	-6.838688E+0	-7.318963E+0	-7.797861E+0	-8.276574E+0	-8.746833E+0	-9.227673E+0	-9.695906E+0	8.269939E+0
-9.980895E-1	-1.484395E+0	-1.967354E+0	-2.459118E+0	-2.954784E+0	-2.459858E+0	-2.954691E+0	-3.442145E+0	-3.929969E+0	-4.413816E+0	-4.906263E+0	-5.387834E+0	-5.873391E+0	-6.349089E+0	-6.839353E+0	-7.309261E+0	-7.795494E+0	-8.268971E+0	-8.751356E+0	-9.225481E+0	-9.699716E+0	8.272806E+0
-9.896516E-1	-1.484265E+0	-1.970351E+0	-2.457471E+0	-2.949401E+0	-2.463705E+0	-2.953712E+0	-3.435726E+0	-3.923513E+0	-4.411882E+0	-4.896792E+0	-5.380139E+0	-5.871014E+0	-6.353380E+0	-6.827220E+0	-7.314977E+0	-7.787068E+0	-8.272125E+0	-8.745428E+0	-9.220440E+0	-9.690736E+0	8.279928E+0
-9.926467E-1	-1.473398E+0	-1.970064E+0	-2.462540E+0	-2.943075E+0	-2.456740E+0	-2.943473E+0	-3.439556E+0	-3.919000E+0	-4.415073E+0	-4.900232E+0	-5.380944E+0	-5.862034E+0	-6.347461E+0	-6.826470E+0	-7.307042E+0	-7.795096E+0	-8.269360E+0	-8.742162E+0	-9.219756E+0	-9.695286E+0	8.278448E+0
-9.856101E-1	-1.478827E+0	-1.958420E+0	-2.453420E+0	-2.949633E+0	-2.452514E+0	-2.949633E+0	-3.426913E+0	-3.923032E+0	-4.403189E+0	-4.892417E+0	-5.378521E+0	-5.866334E+0	-6.343401E+0	-6.831140E+0	-7.306108E+0	-7.786153E+0	-8.258539E+0	-8.744216E+0	-9.215613E+0	-9.693308E+0	8.278023E+0
-9.792562E-1	-1.475063E+0	-1.966698E+0	-2.448259E+0	-2.938256E+0	-2.456074E+0	-2.941938E+0	-3.431667E+0	-3.914690E+0	-4.409987E+0	-4.891279E+0	-5.369771E+0	-5.858500E+0	-6.346749E+0	-6.822900E+0	-7.308846E+0	-7.783507E+0	-8.267020E+0	-8.733320E+0	-9.213679E+0	-9.683947E+0	8.289657E+0
-9.864010E-1	-1.467349E+0	-1.960399E+0	-2.451284E+0	-2.939089E+0	-2.445577E+0	-2.938174E+0	-3.429845E+0	-3.918963E+0	-4.398434E+0	-4.892362E+0	-5.375079E+0	-5.858926E+0	-6.338110E+0	-6.825915E+0	-7.299088E+0	-7.786642E+0	-8.259695E+0	-8.737687E+0	-9.214493E+0	-9.686962E+0	8.288520E+0
-9.774793E-1	-1.472492E+0	-1.953564E+0	-2.445439E+0	-2.937230E+0	-2.449379E+0	-2.941864E+0	-3.420170E+0	-3.908419E+0	-4.401218E+0	-4.883539E+0	-5.369049E+0	-5.858278E+0	-6.337907E+0	-6.816823E+0	-7.297626E+0	-7.775368E+0	-8.256578E+0	-8.737593E+0	-9.207437E+0	-9.679961E+0	8.287928E+0
-9.759234E-1	-1.466082E+0	-1.956838E+0	-2.439899E+0	-2.933401E+0	-2.443848E+0	-2.930312E+0	-3.425109E+0	-3.911888E+0	-4.396992E+0	-4.886628E+0	-5.362465E+0	-5.851453E+0	-6.337676E+0	-6.814437E+0	-7.299143E+0	-7.778975E+0	-8.258419E+0	-8.726800E+0	-9.209813E+0	-9.675402E+0	8.301533E+0
-9.757070E-1	-1.459747E+0	-1.947506E+0	-2.446105E+0	-2.927343E+0	-2.437365E+0	-2.935417E+0	-3.416360E+0	-3.906542E+0	-4.394550E+0	-4.885093E+0	-5.368744E+0	-5.848670E+0	-6.327613E+0	-6.818637E+0	-7.291939E+0	-7.775082E+0	-8.246849E+0	-8.732118E+0	-9.200620E+0	-9.678547E+0	8.300220E+0
-9.649065E-1	-1.462586E+0	-1.945971E+0	-2.434914E+0	-2.932597E+0	-2.443173E+0	-2.929766E+0	-3.414760E+0	-3.901474E+0	-4.394079E+0	-4.873836E+0	-5.360208E+0	-5.851379E+0	-6.334041E+0	-6.808888E+0	-7.296545E+0	-7.769551E+0	-8.252832E+0	-8.725607E+0	-9.201268E+0	-9.673163E+0	8.296983E+0
-9.704723E-1	-1.451044E+0	-1.949032E+0	-2.438567E+0	-2.922858E+0	-2.431353E+0	-2.922488E+0	-3.417350E+0	-3.905192E+0	-4.385320E+0	-4.877009E+0	-5.358035E+0	-5.840688E+0	-6.328214E+0	-6.809416E+0	-7.291736E+0	-7.772899E+0	-8.249411E+0	-8.720622E+0	-9.204376E+0	-9.672201E+0	8.308229E+0
-9.679341E-1	-1.453495E+0	-1.938665E+0	-2.431612E+0	-2.924559E+0	-2.434118E+0	-2.926908E+0	-3.407047E+0	-3.894805E+0	-4.389528E+0	-4.873198E+0	-5.361539E+0	-5.847532E+0	-6.320816E+0	-6.810072E+0	-7.281248E+0	-7.766656E+0	-8.242844E+0	-8.725487E+0	-9.196486E+0	-9.673154E+0	8.300127E+0
-9.586377E-1	-1.453939E+0	-1.941189E+0	-2.425701E+0	-2.918899E+0	-2.432056E+0	-2.922349E+0	-3.407361E+0	-3.900762E+0	-4.385366E+0	-4.868639E+0	-5.351236E+0	-5.838560E+0	-6.323997E+0	-6.800223E+0	-7.287268E+0	-7.762309E+0	-8.248310E+0	-8.717496E+0	-9.195284E+0	-9.664904E+0	8.308331E+0
-9.643589E-1	-1.446827E+0	-1.939580E+0	-2.428847E+0	-2.915645E+0	-2.423075E+0	-2.914515E+0	-3.409404E+0	-3.891152E+0	-4.375711E+0	-4.872736E+0	-5.355870E+0	-5.838560E+0	-6.320159E+0	-6.801628E+0	-7.283624E+0	-7.765380E+0	-8.241123E+0	-8.713510E+0	-9.197642E+0	-9.671064E+0	8.317737E+0
-9.541513E-1	-1.440843E+0	-1.931358E+0	-2.422502E+0	-2.919676E+0	-2.426637E+0	-2.919556E+0	-3.399074E+0	-3.890782E+0	-4.380289E+0	-4.866734E+0	-5.345955E+0	-5.838652E+0	-6.315405E+0	-6.801379E+0	-7.277002E+0	-7.757176E+0	-8.236934E+0	-8.716747E+0	-9.189003E+0	-9.661954E+0	8.313140E+0
-9.534863E-1	-1.446133E+0	-1.930063E+0	-2.419515E+0	-2.906007E+0	-2.422640E+0	-2.910501E+0	-3.403957E+0	-3.890865E+0	-4.380742E+0	-4.861851E+0	-5.345226E+0	-5.830089E+0	-6.318513E+0	-6.791945E+0	-7.278824E+0	-7.760275E+0	-8.241198E+0	-8.709930E+0	-9.186877E+0	-9.660641E+0	8.313787E+0
-9.546269E-1	-1.437930E+0	-1.932570E+0	-2.421929E+0	-2.908411E+0	-2.416259E+0	-2.913239E+0	-3.399259E+0	-3.884687E+0	-4.372446E+0	-4.864126E+0	-5.345474E+0	-5.827795E+0	-6.308635E+0	-6.793675E+0	-7.273312E+0	-7.754208E+0	-8.229340E+0	-8.705399E+0	-9.189513E+0	-9.664535E+0	8.323082E+0
-9.430845E-1	-1.436607E+0	-1.920444E+0	-2.411422E+0	-2.910483E+0	-2.419228E+0	-2.908541E+0	-3.394533E+0	-3.886860E+0	-4.371807E+0	-4.854063E+0	-5.340499E+0	-5.831051E+0	-6.312371E+0	-6.796745E+0	-7.271629E+0	-7.751073E+0	-8.228526E+0	-8.711050E+0	-9.180486E+0	-9.655175E+0	8.319541E+0
-9.449919E-1	-1.438881E+0	-1.926068E+0	-2.414696E+0	-2.899717E+0	-2.415879E+0	-2.900383E+0	-3.396633E+0	-3.880137E+0	-4.371780E+0	-4.859270E+0	-5.341969E+0	-5.822347E+0	-6.302521E+0	-6.785924E+0	-7.275263E+0	-7.749814E+0	-8.231412E+0	-8.704067E+0	-9.181558E+0	-9.652955E+0	8.332294E+0
-9.457892E-1	-1.429791E+0	-1.918882E+0	-2.409517E+0	-2.904647E+0	-2.408037E+0	-2.906136E+0	-3.387402E+0	-3.873728E+0	-4.364103E+0	-4.851604E+0	-5.334293E+0	-5.821080E+0	-6.304427E+0	-6.789512E+0	-7.264507E+0	-7.746448E+0	-8.222625E+0	-8.702199E+0	-9.180930E+0	-9.653686E+0	8.329557E+0
