-1.814769E+0	-1.812780E+0	-1.813844E+0	-1.813168E+0	-1.812308E+0	-1.812401E+0	-1.811651E+0	-1.813899E+0	-1.810514E+0	-1.813344E+0	-1.812428E+0	-1.810662E+0	-1.811791E+0	-1.812401E+0	-1.813251E+0	-1.813798E+0	-1.812317E+0	-1.812077E+0	-1.813196E+0	-1.812262E+0	-1.812401E+0	-1.812169E+0	-1.812197E+0	-1.812326E+0	-1.813603E+0	-1.812308E+0
-1.811994E+0	-1.809802E+0	-1.811106E+0	-1.809848E+0	-1.809765E+0	-1.809275E+0	-1.809015E+0	-1.810680E+0	-1.807147E+0	-1.810051E+0	-1.809488E+0	-1.807259E+0	-1.808914E+0	-1.809413E+0	-1.810893E+0	-1.811680E+0	-1.809534E+0	-1.809367E+0	-1.810246E+0	-1.809228E+0	-1.809321E+0	-1.809432E+0	-1.808849E+0	-1.809275E+0	-1.810301E+0	-1.809783E+0
-1.807573E+0	-1.806102E+0	-1.807258E+0	-1.805825E+0	-1.805150E+0	-1.804901E+0	-1.804447E+0	-1.806436E+0	-1.802930E+0	-1.806343E+0	-1.804900E+0	-1.803134E+0	-1.804540E+0	-1.805001E+0	-1.806296E+0	-1.807277E+0	-1.805482E+0	-1.804844E+0	-1.806435E+0	-1.804734E+0	-1.805280E+0	-1.805251E+0	-1.804965E+0	-1.805594E+0	-1.806445E+0	-1.805289E+0
-1.803264E+0	-1.801672E+0	-1.802800E+0	-1.801876E+0	-1.800932E+0	-1.800590E+0	-1.800276E+0	-1.802680E+0	-1.798944E+0	-1.802402E+0	-1.801118E+0	-1.799351E+0	-1.800303E+0	-1.800896E+0	-1.802273E+0	-1.803199E+0	-1.801644E+0	-1.800655E+0	-1.802014E+0	-1.800896E+0	-1.800867E+0	-1.800969E+0	-1.800572E+0	-1.800988E+0	-1.802449E+0	-1.800987E+0
-1.799082E+0	-1.797409E+0	-1.798870E+0	-1.797668E+0	-1.797076E+0	-1.796688E+0	-1.796493E+0	-1.798278E+0	-1.795032E+0	-1.798065E+0	-1.797233E+0	-1.795179E+0	-1.796539E+0	-1.797215E+0	-1.797964E+0	-1.799295E+0	-1.797168E+0	-1.796743E+0	-1.797566E+0	-1.797251E+0	-1.796798E+0	-1.797095E+0	-1.796280E+0	-1.796734E+0	-1.797621E+0	-1.797159E+0
-1.794717E+0	-1.793691E+0	-1.794783E+0	-1.793321E+0	-1.793034E+0	-1.792450E+0	-1.792210E+0	-1.793894E+0	-1.790500E+0	-1.793848E+0	-1.792729E+0	-1.790657E+0	-1.792377E+0	-1.792969E+0	-1.793043E+0	-1.794958E+0	-1.792988E+0	-1.792747E+0	-1.793718E+0	-1.792738E+0	-1.792775E+0	-1.793210E+0	-1.792313E+0	-1.792997E+0	-1.793644E+0	-1.792932E+0
-1.789918E+0	-1.789131E+0	-1.790167E+0	-1.789038E+0	-1.788289E+0	-1.788169E+0	-1.787494E+0	-1.789566E+0	-1.786042E+0	-1.789908E+0	-1.788207E+0	-1.786699E+0	-1.787679E+0	-1.788335E+0	-1.788864E+0	-1.790472E+0	-1.788992E+0	-1.787864E+0	-1.789205E+0	-1.788122E+0	-1.788382E+0	-1.788512E+0	-1.787929E+0	-1.788345E+0	-1.789113E+0	-1.788520E+0
-1.786060E+0	-1.784627E+0	-1.785617E+0	-1.785052E+0	-1.784165E+0	-1.784183E+0	-1.783517E+0	-1.785903E+0	-1.782194E+0	-1.785626E+0	-1.784257E+0	-1.782555E+0	-1.783572E+0	-1.784322E+0	-1.784711E+0	-1.786763E+0	-1.784571E+0	-1.783933E+0	-1.784812E+0	-1.784396E+0	-1.783840E+0	-1.784432E+0	-1.783498E+0	-1.783896E+0	-1.784848E+0	-1.784479E+0
-1.781880E+0	-1.780733E+0	-1.781695E+0	-1.780862E+0	-1.780493E+0	-1.780105E+0	-1.779586E+0	-1.781343E+0	-1.777857E+0	-1.781251E+0	-1.780002E+0	-1.778124E+0	-1.779531E+0	-1.780372E+0	-1.780243E+0	-1.782351E+0	-1.780705E+0	-1.780012E+0	-1.780927E+0	-1.780261E+0	-1.780058E+0	-1.780604E+0	-1.779355E+0	-1.780021E+0	-1.781122E+0	-1.780067E+0
-1.777570E+0	-1.776654E+0	-1.777792E+0	-1.776627E+0	-1.776275E+0	-1.775961E+0	-1.775295E+0	-1.777274E+0	-1.773556E+0	-1.777228E+0	-1.775609E+0	-1.774037E+0	-1.774972E+0	-1.775498E+0	-1.776349E+0	-1.778347E+0	-1.776238E+0	-1.775618E+0	-1.776830E+0	-1.775896E+0	-1.775943E+0	-1.776589E+0	-1.775563E+0	-1.776016E+0	-1.776756E+0	-1.775554E+0
