4.766010E-4	4.758850E-4	4.766010E-4	4.756470E-4	4.770770E-4	4.768390E-4	4.770770E-4	4.768390E-4	4.770770E-4	4.768390E-4	4.770770E-4	4.777930E-4	4.782700E-4	4.780310E-4	4.785080E-4	4.885230E-4	4.875680E-4	4.873290E-4	4.873290E-4	4.887620E-4	4.887620E-4	4.875680E-4	4.882850E-4	4.885230E-4	4.892390E-4	4.892390E-4	4.887620E-4	4.892390E-4	4.899540E-4	4.911460E-4
4.754090E-4	4.768390E-4	4.780310E-4	4.749320E-4	4.770770E-4	4.763620E-4	4.761240E-4	4.775540E-4	4.763620E-4	4.780310E-4	4.780310E-4	4.761240E-4	4.770770E-4	4.792230E-4	4.773160E-4	4.901920E-4	4.892390E-4	4.882850E-4	4.885230E-4	4.897150E-4	4.875680E-4	4.866140E-4	4.892390E-4	4.901920E-4	4.904310E-4	4.882850E-4	4.894770E-4	4.906690E-4	4.892390E-4	4.897150E-4
4.744550E-4	4.789850E-4	4.801770E-4	4.742160E-4	4.777930E-4	4.749320E-4	4.756470E-4	4.787460E-4	4.749320E-4	4.787460E-4	4.785080E-4	4.761240E-4	4.751700E-4	4.801770E-4	4.756470E-4	4.918610E-4	4.909080E-4	4.887620E-4	4.887620E-4	4.909080E-4	4.856610E-4	4.861370E-4	4.909080E-4	4.921000E-4	4.925770E-4	4.878060E-4	4.899540E-4	4.921000E-4	4.875680E-4	4.875680E-4
4.763620E-4	4.789850E-4	4.799380E-4	4.756470E-4	4.780310E-4	4.749320E-4	4.775540E-4	4.797000E-4	4.739780E-4	4.780310E-4	4.780310E-4	4.761240E-4	4.749320E-4	4.799380E-4	4.761240E-4	4.911460E-4	4.904310E-4	4.875680E-4	4.882850E-4	4.899540E-4	4.866140E-4	4.875680E-4	4.911460E-4	4.911460E-4	4.921000E-4	4.882850E-4	4.897150E-4	4.909080E-4	4.882850E-4	4.875680E-4
4.777930E-4	4.785080E-4	4.782700E-4	4.761240E-4	4.770770E-4	4.770770E-4	4.777930E-4	4.787460E-4	4.754090E-4	4.782700E-4	4.782700E-4	4.775540E-4	4.766010E-4	4.811310E-4	4.770770E-4	4.909080E-4	4.899540E-4	4.878060E-4	4.892390E-4	4.875680E-4	4.875680E-4	4.875680E-4	4.904310E-4	4.904310E-4	4.911460E-4	4.885230E-4	4.909080E-4	4.906690E-4	4.897150E-4	4.894770E-4
4.775540E-4	4.782700E-4	4.780310E-4	4.766010E-4	4.777930E-4	4.777930E-4	4.773160E-4	4.789850E-4	4.758850E-4	4.787460E-4	4.775540E-4	4.775540E-4	4.770770E-4	4.811310E-4	4.768390E-4	4.906690E-4	4.897150E-4	4.873290E-4	4.892390E-4	4.875680E-4	4.875680E-4	4.885230E-4	4.911460E-4	4.909080E-4	4.909080E-4	4.892390E-4	4.909080E-4	4.909080E-4	4.894770E-4	4.899540E-4
4.782700E-4	4.766010E-4	4.770770E-4	4.773160E-4	4.773160E-4	4.785080E-4	4.782700E-4	4.789850E-4	4.761240E-4	4.785080E-4	4.777930E-4	4.782700E-4	4.785080E-4	4.799380E-4	4.777930E-4	4.899540E-4	4.890000E-4	4.866140E-4	4.880450E-4	4.880450E-4	4.892390E-4	4.890000E-4	4.909080E-4	4.901920E-4	4.897150E-4	4.892390E-4	4.906690E-4	4.899540E-4	4.904310E-4	4.916230E-4
4.782700E-4	4.766010E-4	4.775540E-4	4.763620E-4	4.770770E-4	4.792230E-4	4.777930E-4	4.787460E-4	4.770770E-4	4.794620E-4	4.777930E-4	4.785080E-4	4.794620E-4	4.804150E-4	4.782700E-4	4.906690E-4	4.892390E-4	4.875680E-4	4.882850E-4	4.882850E-4	4.904310E-4	4.887620E-4	4.904310E-4	4.899540E-4	4.899540E-4	4.909080E-4	4.921000E-4	4.906690E-4	4.913840E-4	4.925770E-4
4.777930E-4	4.770770E-4	4.782700E-4	4.763620E-4	4.780310E-4	4.780310E-4	4.780310E-4	4.797000E-4	4.768390E-4	4.787460E-4	4.773160E-4	4.777930E-4	4.792230E-4	4.801770E-4	4.787460E-4	4.904310E-4	4.885230E-4	4.878060E-4	4.880450E-4	4.899540E-4	4.894770E-4	4.901920E-4	4.904310E-4	4.909080E-4	4.899540E-4	4.916230E-4	4.921000E-4	4.913840E-4	4.916230E-4	4.923380E-4
4.794620E-4	4.768390E-4	4.775540E-4	4.766010E-4	4.780310E-4	4.780310E-4	4.787460E-4	4.792230E-4	4.775540E-4	4.782700E-4	4.787460E-4	4.787460E-4	4.801770E-4	4.804150E-4	4.797000E-4	4.899540E-4	4.882850E-4	4.882850E-4	4.885230E-4	4.899540E-4	4.899540E-4	4.904310E-4	4.897150E-4	4.906690E-4	4.901920E-4	4.916230E-4	4.916230E-4	4.909080E-4	4.923380E-4	4.932920E-4
