6.205544E-1	6.442810E-1	6.705097E-1	6.943380E-1	7.205465E-1	7.443229E-1	7.697238E-1	7.955113E-1	8.204025E-1	8.447165E-1	8.699285E-1	8.957364E-1	9.196813E-1	9.455327E-1	9.702841E-1	9.954723E-1	1.020050E+0
6.203916E-1	6.452375E-1	6.695606E-1	6.955322E-1	7.201848E-1	7.459547E-1	7.712038E-1	7.956066E-1	8.198549E-1	8.458782E-1	8.704946E-1	8.950066E-1	9.210744E-1	9.455483E-1	9.713646E-1	9.966295E-1	1.022020E+0
6.203102E-1	6.458933E-1	6.708880E-1	6.958024E-1	7.203900E-1	7.455976E-1	7.703537E-1	7.954937E-1	8.216337E-1	8.462372E-1	8.715057E-1	8.966106E-1	9.211660E-1	9.469859E-1	9.717947E-1	9.960430E-1	1.021465E+0
6.216718E-1	6.454668E-1	6.711055E-1	6.955970E-1	7.218581E-1	7.462497E-1	7.719373E-1	7.967619E-1	8.219556E-1	8.460373E-1	8.708563E-1	8.969223E-1	9.211938E-1	9.462994E-1	9.715052E-1	9.971595E-1	1.021834E+0
6.209965E-1	6.469421E-1	6.712886E-1	6.970788E-1	7.213326E-1	7.474310E-1	7.719540E-1	7.958748E-1	8.212812E-1	8.474674E-1	8.724484E-1	8.964931E-1	9.229401E-1	9.469812E-1	9.731323E-1	9.977376E-1	1.023213E+0
6.216894E-1	6.464418E-1	6.726048E-1	6.971307E-1	7.221642E-1	7.473375E-1	7.715858E-1	7.977350E-1	8.230064E-1	8.465174E-1	8.719322E-1	8.982062E-1	9.219596E-1	9.480533E-1	9.729380E-1	9.972520E-1	1.022122E+0
6.232174E-1	6.470153E-1	6.715069E-1	6.966968E-1	7.230735E-1	7.470776E-1	7.732518E-1	7.978220E-1	8.223607E-1	8.482676E-1	8.723114E-1	8.973006E-1	9.232445E-1	9.474446E-1	9.730278E-1	9.991048E-1	1.023786E+0
6.223923E-1	6.484129E-1	6.729194E-1	6.982961E-1	7.220976E-1	7.484254E-1	7.728587E-1	7.972355E-1	8.232747E-1	8.485145E-1	8.738516E-1	8.987807E-1	9.239790E-1	9.490181E-1	9.744430E-1	9.982371E-1	1.023917E+0
6.236605E-1	6.476998E-1	6.734429E-1	6.982638E-1	7.239449E-1	7.479712E-1	7.730650E-1	7.987294E-1	8.239841E-1	8.479540E-1	8.729302E-1	8.987464E-1	9.232981E-1	9.482892E-1	9.734117E-1	9.992547E-1	1.023915E+0
6.240130E-1	6.487701E-1	6.730692E-1	6.983601E-1	7.232548E-1	7.485863E-1	7.744533E-1	7.989487E-1	8.233773E-1	8.496412E-1	8.742928E-1	8.989388E-1	9.249206E-1	9.491948E-1	9.751867E-1	9.996441E-1	1.025146E+0
