-1.220584E+0	-1.195437E+0	-1.170585E+0	-1.145475E+0	-1.120513E+0	-1.095486E+0	-1.070478E+0	-1.045367E+0	-1.020460E+0	-9.953514E-1	-9.702540E-1	-9.452028E-1	-9.202006E-1	-8.950884E-1	-8.700325E-1	-8.450322E-1	-8.200291E-1	7.868365E-1	8.118859E-1	8.368668E-1	8.618967E-1	8.869729E-1	9.119852E-1	9.369966E-1	9.619896E-1	9.870112E-1	1.012051E+0	1.037060E+0	1.062087E+0	1.087161E+0	1.112174E+0	1.137126E+0	1.162199E+0	1.187218E+0
-1.220593E+0	-1.195641E+0	-1.170521E+0	-1.145521E+0	-1.120457E+0	-1.095421E+0	-1.070367E+0	-1.045377E+0	-1.020312E+0	-9.952821E-1	-9.702309E-1	-9.452111E-1	-9.201248E-1	-8.950911E-1	-8.700159E-1	-8.450119E-1	-8.199811E-1	7.868476E-1	8.118739E-1	8.368704E-1	8.619300E-1	8.869802E-1	9.120333E-1	9.369902E-1	9.620155E-1	9.870157E-1	1.012063E+0	1.037049E+0	1.062062E+0	1.087160E+0	1.112188E+0	1.137151E+0	1.162205E+0	1.187222E+0
-1.220455E+0	-1.195492E+0	-1.170493E+0	-1.145476E+0	-1.120319E+0	-1.095338E+0	-1.070321E+0	-1.045376E+0	-1.020312E+0	-9.952654E-1	-9.701967E-1	-9.451631E-1	-9.200878E-1	-8.950523E-1	-8.700159E-1	-8.449712E-1	-8.199357E-1	7.869086E-1	8.119219E-1	8.369232E-1	8.619347E-1	8.869914E-1	9.120703E-1	9.370392E-1	9.620237E-1	9.870518E-1	1.012116E+0	1.037121E+0	1.062127E+0	1.087222E+0	1.112270E+0	1.137177E+0	1.162267E+0	1.187259E+0
-1.220336E+0	-1.195391E+0	-1.170411E+0	-1.145521E+0	-1.120384E+0	-1.095338E+0	-1.070311E+0	-1.045219E+0	-1.020220E+0	-9.952405E-1	-9.701236E-1	-9.451270E-1	-9.200656E-1	-8.950375E-1	-8.699511E-1	-8.449518E-1	-8.199422E-1	7.869115E-1	8.119987E-1	8.369546E-1	8.619827E-1	8.870617E-1	9.120897E-1	9.370882E-1	9.620765E-1	9.871064E-1	1.012172E+0	1.037145E+0	1.062154E+0	1.087246E+0	1.112295E+0	1.137251E+0	1.162294E+0	1.187315E+0
-1.220381E+0	-1.195455E+0	-1.170438E+0	-1.145457E+0	-1.120263E+0	-1.095375E+0	-1.070339E+0	-1.045265E+0	-1.020109E+0	-9.951581E-1	-9.701051E-1	-9.451186E-1	-9.199962E-1	-8.949580E-1	-8.699114E-1	-8.449000E-1	-8.198895E-1	7.869910E-1	8.119996E-1	8.369852E-1	8.620262E-1	8.871116E-1	9.121277E-1	9.371169E-1	9.621237E-1	9.871684E-1	1.012227E+0	1.037270E+0	1.062234E+0	1.087281E+0	1.112347E+0	1.137295E+0	1.162323E+0	1.187354E+0
-1.220380E+0	-1.195390E+0	-1.170289E+0	-1.145300E+0	-1.120346E+0	-1.095273E+0	-1.070255E+0	-1.045182E+0	-1.020147E+0	-9.951480E-1	-9.700727E-1	-9.450456E-1	-9.199620E-1	-8.949210E-1	-8.698753E-1	-8.448398E-1	-8.198395E-1	7.870132E-1	8.121051E-1	8.370333E-1	8.620854E-1	8.871181E-1	9.121619E-1	9.371492E-1	9.621505E-1	9.871860E-1	1.012262E+0	1.037235E+0	1.062249E+0	1.087323E+0	1.112367E+0	1.137355E+0	1.162370E+0	1.187381E+0
-1.220233E+0	-1.195419E+0	-1.170364E+0	-1.145364E+0	-1.120272E+0	-1.095245E+0	-1.070209E+0	-1.045163E+0	-1.020044E+0	-9.951054E-1	-9.700227E-1	-9.450141E-1	-9.199130E-1	-8.949016E-1	-8.698069E-1	-8.448279E-1	-8.198035E-1	7.870520E-1	8.121032E-1	8.370990E-1	8.621159E-1	8.871653E-1	9.122285E-1	9.372011E-1	9.622088E-1	9.872452E-1	1.012266E+0	1.037286E+0	1.062292E+0	1.087404E+0	1.112420E+0	1.137401E+0	1.162427E+0	1.187423E+0
-1.220270E+0	-1.195252E+0	-1.170289E+0	-1.145364E+0	-1.120226E+0	-1.095097E+0	-1.070218E+0	-1.045089E+0	-1.020044E+0	-9.950277E-1	-9.699543E-1	-9.449780E-1	-9.198667E-1	-8.948211E-1	-8.697680E-1	-8.447816E-1	-8.197664E-1	7.871020E-1	8.121690E-1	8.371470E-1	8.621807E-1	8.872069E-1	9.122388E-1	9.372446E-1	9.622671E-1	9.872683E-1	1.012328E+0	1.037337E+0	1.062344E+0	1.087400E+0	1.112461E+0	1.137410E+0	1.162450E+0	1.187476E+0
-1.220196E+0	-1.195252E+0	-1.170225E+0	-1.145235E+0	-1.120272E+0	-1.095117E+0	-1.070108E+0	-1.045034E+0	-1.020053E+0	-9.950027E-1	-9.698923E-1	-9.449271E-1	-9.198241E-1	-8.948146E-1	-8.697504E-1	-8.447344E-1	-8.196980E-1	7.871696E-1	8.121912E-1	8.371840E-1	8.622121E-1	8.872670E-1	9.123099E-1	9.372778E-1	9.623031E-1	9.873054E-1	1.012357E+0	1.037376E+0	1.062372E+0	1.087424E+0	1.112485E+0	1.137465E+0	1.162534E+0	1.187486E+0
-1.220232E+0	-1.195215E+0	-1.170170E+0	-1.145216E+0	-1.120199E+0	-1.095107E+0	-1.070080E+0	-1.045025E+0	-1.019970E+0	-9.949500E-1	-9.698655E-1	-9.449317E-1	-9.198084E-1	-8.947619E-1	-8.697254E-1	-8.447010E-1	-8.196767E-1	7.871594E-1	8.122411E-1	8.372323E-1	8.622491E-1	8.872865E-1	9.123626E-1	9.373333E-1	9.623420E-1	9.873627E-1	1.012415E+0	1.037426E+0	1.062422E+0	1.087497E+0	1.112546E+0	1.137483E+0	1.162562E+0	1.187536E+0
-1.220159E+0	-1.195150E+0	-1.169976E+0	-1.145253E+0	-1.120162E+0	-1.095088E+0	-1.070052E+0	-1.044914E+0	-1.019915E+0	-9.949555E-1	-9.698286E-1	-9.448559E-1	-9.197345E-1	-8.947470E-1	-8.696672E-1	-8.446641E-1	-8.196064E-1	7.871964E-1	8.122753E-1	8.372913E-1	8.622732E-1	8.873549E-1	9.123756E-1	9.373565E-1	9.623762E-1	9.873941E-1	1.012430E+0	1.037449E+0	1.062468E+0	1.087536E+0	1.112605E+0	1.137541E+0	1.162585E+0	1.187593E+0
-1.220057E+0	-1.195151E+0	-1.170068E+0	-1.145069E+0	-1.120051E+0	-1.095015E+0	-1.070024E+0	-1.044812E+0	-1.019823E+0	-9.948714E-1	-9.698100E-1	-9.447958E-1	-9.197234E-1	-8.946934E-1	-8.696403E-1	-8.446169E-1	-8.196009E-1	7.872565E-1	8.123336E-1	8.373061E-1	8.623527E-1	8.873632E-1	9.124310E-1	9.374175E-1	9.624206E-1	9.874478E-1	1.012477E+0	1.037478E+0	1.062526E+0	1.087579E+0	1.112651E+0	1.137582E+0	1.162629E+0	1.187624E+0
-1.220149E+0	-1.195151E+0	-1.170086E+0	-1.145124E+0	-1.119885E+0	-1.094959E+0	-1.069941E+0	-1.044960E+0	-1.019841E+0	-9.948714E-1	-9.697869E-1	-9.447801E-1	-9.196946E-1	-8.946369E-1	-8.695655E-1	-8.445494E-1	-8.195370E-1	7.872945E-1	8.123540E-1	8.373755E-1	8.623805E-1	8.874512E-1	9.124588E-1	9.374472E-1	9.624623E-1	9.874737E-1	1.012529E+0	1.037535E+0	1.062571E+0	1.087622E+0	1.112676E+0	1.137610E+0	1.162678E+0	1.187682E+0
-1.219964E+0	-1.195058E+0	-1.170095E+0	-1.144967E+0	-1.119894E+0	-1.094940E+0	-1.069840E+0	-1.044784E+0	-1.019886E+0	-9.948206E-1	-9.697166E-1	-9.447236E-1	-9.196457E-1	-8.945972E-1	-8.695488E-1	-8.445143E-1	-8.195084E-1	7.873601E-1	8.124233E-1	8.373931E-1	8.624046E-1	8.874650E-1	9.125264E-1	9.375063E-1	9.625279E-1	9.875134E-1	1.012556E+0	1.037561E+0	1.062594E+0	1.087667E+0	1.112739E+0	1.137656E+0	1.162717E+0	1.187745E+0
-1.219993E+0	-1.195030E+0	-1.169902E+0	-1.145031E+0	-1.119995E+0	-1.094848E+0	-1.069941E+0	-1.044785E+0	-1.019711E+0	-9.947650E-1	-9.696925E-1	-9.446636E-1	-9.195781E-1	-8.945621E-1	-8.694859E-1	-8.444874E-1	-8.194584E-1	7.873924E-1	8.124363E-1	8.374255E-1	8.624581E-1	8.874918E-1	9.125383E-1	9.375396E-1	9.625640E-1	9.875615E-1	1.012609E+0	1.037619E+0	1.062656E+0	1.087698E+0	1.112754E+0	1.137698E+0	1.162744E+0	1.187782E+0
-1.219928E+0	-1.194882E+0	-1.170049E+0	-1.144893E+0	-1.119792E+0	-1.094801E+0	-1.069866E+0	-1.044803E+0	-1.019693E+0	-9.947410E-1	-9.696482E-1	-9.446247E-1	-9.195411E-1	-8.945251E-1	-8.694646E-1	-8.444523E-1	-8.194233E-1	7.874470E-1	8.125056E-1	8.374745E-1	8.625035E-1	8.875769E-1	9.125957E-1	9.375923E-1	9.626158E-1	9.876097E-1	1.012661E+0	1.037699E+0	1.062674E+0	1.087740E+0	1.112807E+0	1.137728E+0	1.162807E+0	1.187811E+0
-1.219946E+0	-1.194947E+0	-1.169836E+0	-1.144919E+0	-1.119856E+0	-1.094682E+0	-1.069774E+0	-1.044756E+0	-1.019721E+0	-9.946632E-1	-9.696305E-1	-9.446099E-1	-9.194985E-1	-8.944779E-1	-8.694055E-1	-8.444079E-1	-8.193862E-1	7.874812E-1	8.125603E-1	8.375116E-1	8.625341E-1	8.875963E-1	9.126189E-1	9.376515E-1	9.626407E-1	9.876513E-1	1.012712E+0	1.037701E+0	1.062710E+0	1.087778E+0	1.112832E+0	1.137804E+0	1.162845E+0	1.187868E+0
-1.219863E+0	-1.194891E+0	-1.169845E+0	-1.145041E+0	-1.119884E+0	-1.094783E+0	-1.069793E+0	-1.044682E+0	-1.019638E+0	-9.946438E-1	-9.695344E-1	-9.445221E-1	-9.194717E-1	-8.944187E-1	-8.693878E-1	-8.443689E-1	-8.193455E-1	7.875414E-1	8.126028E-1	8.375356E-1	8.625969E-1	8.876352E-1	9.126475E-1	9.376682E-1	9.626741E-1	9.877058E-1	1.012765E+0	1.037761E+0	1.062760E+0	1.087842E+0	1.112878E+0	1.137847E+0	1.162887E+0	1.187924E+0
-1.219799E+0	-1.194937E+0	-1.169846E+0	-1.144911E+0	-1.119884E+0	-1.094608E+0	-1.069719E+0	-1.044711E+0	-1.019573E+0	-9.946114E-1	-9.695176E-1	-9.445220E-1	-9.194338E-1	-8.943900E-1	-8.693489E-1	-8.443107E-1	-8.193113E-1	7.875331E-1	8.126268E-1	8.375985E-1	8.626081E-1	8.876758E-1	9.127253E-1	9.376756E-1	9.627222E-1	9.877289E-1	1.012798E+0	1.037798E+0	1.062796E+0	1.087862E+0	1.112916E+0	1.137899E+0	1.162940E+0	1.187937E+0
-1.219771E+0	-1.194734E+0	-1.169781E+0	-1.144810E+0	-1.119810E+0	-1.094691E+0	-1.069664E+0	-1.044609E+0	-1.019425E+0	-9.945513E-1	-9.694770E-1	-9.444896E-1	-9.194014E-1	-8.943502E-1	-8.692880E-1	-8.442719E-1	-8.192984E-1	7.876339E-1	8.126842E-1	8.376410E-1	8.626681E-1	8.877166E-1	9.127539E-1	9.377302E-1	9.627508E-1	9.877697E-1	1.012836E+0	1.037834E+0	1.062827E+0	1.087930E+0	1.112933E+0	1.137929E+0	1.162982E+0	1.187978E+0
-1.219733E+0	-1.194734E+0	-1.169892E+0	-1.144708E+0	-1.119690E+0	-1.094627E+0	-1.069691E+0	-1.044525E+0	-1.019508E+0	-9.945374E-1	-9.694243E-1	-9.444230E-1	-9.193580E-1	-8.942966E-1	-8.692352E-1	-8.442506E-1	-8.192457E-1	7.876691E-1	8.127054E-1	8.376901E-1	8.627135E-1	8.877554E-1	9.127992E-1	9.377663E-1	9.627694E-1	9.878214E-1	1.012861E+0	1.037893E+0	1.062883E+0	1.087979E+0	1.113009E+0	1.137970E+0	1.162974E+0	1.188028E+0
-1.219697E+0	-1.194688E+0	-1.169744E+0	-1.144643E+0	-1.119671E+0	-1.094700E+0	-1.069534E+0	-1.044498E+0	-1.019453E+0	-9.944949E-1	-9.694205E-1	-9.443824E-1	-9.193145E-1	-8.942569E-1	-8.691964E-1	-8.441590E-1	-8.192170E-1	7.877042E-1	8.127573E-1	8.377197E-1	8.627607E-1	8.877934E-1	9.128492E-1	9.378144E-1	9.628600E-1	9.878520E-1	1.012896E+0	1.037936E+0	1.062945E+0	1.088000E+0	1.113044E+0	1.138012E+0	1.163052E+0	1.188043E+0
