3.006480E-4	3.001710E-4	2.992170E-4	2.989790E-4	2.968330E-4	2.965950E-4	2.965950E-4	2.965950E-4	2.968330E-4	2.956410E-4	2.954020E-4	2.942100E-4	2.939720E-4	2.968330E-4	2.989790E-4	2.992170E-4	2.985020E-4	3.380790E-4	3.376030E-4	3.383180E-4	3.380790E-4	3.397480E-4	3.380790E-4	3.392720E-4	3.395100E-4	3.407020E-4	3.402250E-4	3.409400E-4	3.409400E-4	3.409400E-4	3.402250E-4	3.409400E-4	3.404640E-4	3.392720E-4
2.999320E-4	3.001710E-4	2.973100E-4	3.001710E-4	2.992170E-4	2.949260E-4	2.977870E-4	2.980250E-4	2.956410E-4	2.965950E-4	2.946870E-4	2.961180E-4	2.949260E-4	2.977870E-4	3.011250E-4	3.006480E-4	2.973100E-4	3.376030E-4	3.364100E-4	3.380790E-4	3.380790E-4	3.414170E-4	3.399870E-4	3.368870E-4	3.421330E-4	3.428480E-4	3.392720E-4	3.404640E-4	3.387950E-4	3.409400E-4	3.387950E-4	3.414170E-4	3.390330E-4	3.416560E-4
2.996940E-4	3.006480E-4	2.951640E-4	3.016010E-4	3.016010E-4	2.927800E-4	2.992170E-4	2.999320E-4	2.939720E-4	2.980250E-4	2.932570E-4	2.977870E-4	2.965950E-4	2.982640E-4	3.032700E-4	3.025550E-4	2.961180E-4	3.376030E-4	3.349800E-4	3.371260E-4	3.373640E-4	3.430860E-4	3.418940E-4	3.345030E-4	3.447550E-4	3.447550E-4	3.376030E-4	3.404640E-4	3.361720E-4	3.409400E-4	3.383180E-4	3.414170E-4	3.380790E-4	3.438010E-4
3.008860E-4	3.020780E-4	2.961180E-4	3.006480E-4	3.016010E-4	2.932570E-4	2.994560E-4	3.001710E-4	2.939720E-4	2.973100E-4	2.918260E-4	2.970710E-4	2.956410E-4	2.973100E-4	3.030320E-4	3.023170E-4	2.961180E-4	3.392720E-4	3.364100E-4	3.366490E-4	3.373640E-4	3.418940E-4	3.407020E-4	3.356950E-4	3.442780E-4	3.442780E-4	3.376030E-4	3.418940E-4	3.364100E-4	3.421330E-4	3.407020E-4	3.414170E-4	3.397480E-4	3.426090E-4
3.008860E-4	3.013630E-4	2.982640E-4	2.996940E-4	3.011250E-4	2.949260E-4	2.982640E-4	2.989790E-4	2.965950E-4	2.963560E-4	2.923030E-4	2.949260E-4	2.949260E-4	2.975480E-4	3.016010E-4	3.006480E-4	2.970710E-4	3.392720E-4	3.376030E-4	3.376030E-4	3.385560E-4	3.392720E-4	3.397480E-4	3.371260E-4	3.433250E-4	3.426090E-4	3.387950E-4	3.409400E-4	3.387950E-4	3.411790E-4	3.418940E-4	3.426090E-4	3.411790E-4	3.411790E-4
2.989790E-4	2.992170E-4	2.982640E-4	2.994560E-4	3.006480E-4	2.954020E-4	2.980250E-4	2.994560E-4	2.985020E-4	2.970710E-4	2.927800E-4	2.944490E-4	2.956410E-4	2.977870E-4	3.011250E-4	3.006480E-4	2.968330E-4	3.387950E-4	3.359340E-4	3.378410E-4	3.385560E-4	3.395100E-4	3.397480E-4	3.371260E-4	3.445170E-4	3.426090E-4	3.390330E-4	3.395100E-4	3.399870E-4	3.397480E-4	3.414170E-4	3.421330E-4	3.399870E-4	3.411790E-4
2.987400E-4	2.994560E-4	2.982640E-4	2.977870E-4	2.985020E-4	2.963560E-4	2.982640E-4	2.994560E-4	2.977870E-4	2.973100E-4	2.918260E-4	2.939720E-4	2.954020E-4	2.963560E-4	3.001710E-4	3.008860E-4	2.968330E-4	3.392720E-4	3.349800E-4	3.380790E-4	3.392720E-4	3.399870E-4	3.385560E-4	3.378410E-4	3.438010E-4	3.426090E-4	3.399870E-4	3.409400E-4	3.414170E-4	3.409400E-4	3.428480E-4	3.414170E-4	3.397480E-4	3.404640E-4
2.999320E-4	2.996940E-4	2.992170E-4	2.963560E-4	2.973100E-4	2.977870E-4	2.973100E-4	2.977870E-4	2.973100E-4	2.961180E-4	2.923030E-4	2.932570E-4	2.942100E-4	2.961180E-4	2.989790E-4	2.994560E-4	2.985020E-4	3.380790E-4	3.364100E-4	3.392720E-4	3.392720E-4	3.387950E-4	3.385560E-4	3.402250E-4	3.416560E-4	3.416560E-4	3.411790E-4	3.421330E-4	3.421330E-4	3.416560E-4	3.438010E-4	3.423710E-4	3.402250E-4	3.409400E-4
3.006480E-4	2.985020E-4	2.987400E-4	2.973100E-4	2.973100E-4	2.973100E-4	2.975480E-4	2.965950E-4	2.980250E-4	2.961180E-4	2.939720E-4	2.944490E-4	2.944490E-4	2.963560E-4	2.996940E-4	2.989790E-4	2.994560E-4	3.368870E-4	3.371260E-4	3.392720E-4	3.380790E-4	3.395100E-4	3.399870E-4	3.399870E-4	3.423710E-4	3.423710E-4	3.404640E-4	3.407020E-4	3.409400E-4	3.404640E-4	3.423710E-4	3.418940E-4	3.397480E-4	3.416560E-4
3.006480E-4	2.992170E-4	2.977870E-4	2.977870E-4	2.970710E-4	2.958790E-4	2.982640E-4	2.973100E-4	2.970710E-4	2.965950E-4	2.942100E-4	2.946870E-4	2.942100E-4	2.956410E-4	3.011250E-4	2.989790E-4	2.989790E-4	3.376030E-4	3.368870E-4	3.395100E-4	3.383180E-4	3.407020E-4	3.397480E-4	3.397480E-4	3.426090E-4	3.421330E-4	3.409400E-4	3.397480E-4	3.409400E-4	3.409400E-4	3.418940E-4	3.407020E-4	3.414170E-4	3.409400E-4
3.025550E-4	3.016010E-4	2.992170E-4	2.970710E-4	2.970710E-4	2.961180E-4	2.961180E-4	2.965950E-4	2.954020E-4	2.951640E-4	2.949260E-4	2.937340E-4	2.939720E-4	2.961180E-4	3.006480E-4	2.982640E-4	2.989790E-4	3.380790E-4	3.385560E-4	3.407020E-4	3.390330E-4	3.402250E-4	3.392720E-4	3.411790E-4	3.414170E-4	3.409400E-4	3.426090E-4	3.409400E-4	3.421330E-4	3.423710E-4	3.438010E-4	3.421330E-4	3.428480E-4	3.407020E-4
3.032700E-4	3.020780E-4	2.999320E-4	2.975480E-4	2.965950E-4	2.963560E-4	2.961180E-4	2.956410E-4	2.961180E-4	2.949260E-4	2.968330E-4	2.944490E-4	2.949260E-4	2.973100E-4	2.999320E-4	2.982640E-4	2.977870E-4	3.380790E-4	3.392720E-4	3.395100E-4	3.383180E-4	3.404640E-4	3.404640E-4	3.414170E-4	3.423710E-4	3.416560E-4	3.426090E-4	3.407020E-4	3.426090E-4	3.409400E-4	3.447550E-4	3.430860E-4	3.428480E-4	3.414170E-4
3.023170E-4	3.013630E-4	2.985020E-4	2.987400E-4	2.954020E-4	2.954020E-4	2.977870E-4	2.961180E-4	2.980250E-4	2.961180E-4	2.963560E-4	2.954020E-4	2.965950E-4	2.965950E-4	3.006480E-4	2.982640E-4	2.968330E-4	3.392720E-4	3.383180E-4	3.385560E-4	3.387950E-4	3.411790E-4	3.418940E-4	3.409400E-4	3.442780E-4	3.423710E-4	3.426090E-4	3.407020E-4	3.438010E-4	3.404640E-4	3.435630E-4	3.421330E-4	3.438010E-4	3.409400E-4
3.020780E-4	3.013630E-4	2.977870E-4	2.977870E-4	2.963560E-4	2.956410E-4	2.982640E-4	2.956410E-4	2.977870E-4	2.956410E-4	2.949260E-4	2.949260E-4	2.958790E-4	2.973100E-4	3.008860E-4	2.965950E-4	2.973100E-4	3.390330E-4	3.397480E-4	3.402250E-4	3.392720E-4	3.402250E-4	3.414170E-4	3.421330E-4	3.430860E-4	3.409400E-4	3.438010E-4	3.416560E-4	3.442780E-4	3.409400E-4	3.433250E-4	3.416560E-4	3.430860E-4	3.409400E-4
3.020780E-4	3.016010E-4	2.992170E-4	2.965950E-4	2.977870E-4	2.973100E-4	2.970710E-4	2.951640E-4	2.970710E-4	2.956410E-4	2.949260E-4	2.954020E-4	2.949260E-4	2.982640E-4	2.996940E-4	2.968330E-4	2.968330E-4	3.392720E-4	3.411790E-4	3.402250E-4	3.380790E-4	3.397480E-4	3.411790E-4	3.421330E-4	3.411790E-4	3.407020E-4	3.430860E-4	3.411790E-4	3.428480E-4	3.399870E-4	3.442780E-4	3.411790E-4	3.426090E-4	3.426090E-4
3.004090E-4	3.004090E-4	2.989790E-4	2.977870E-4	2.968330E-4	2.975480E-4	2.973100E-4	2.961180E-4	2.980250E-4	2.970710E-4	2.944490E-4	2.965950E-4	2.961180E-4	2.973100E-4	2.996940E-4	2.977870E-4	2.958790E-4	3.409400E-4	3.397480E-4	3.392720E-4	3.387950E-4	3.409400E-4	3.418940E-4	3.407020E-4	3.418940E-4	3.418940E-4	3.430860E-4	3.411790E-4	3.421330E-4	3.404640E-4	3.430860E-4	3.397480E-4	3.433250E-4	3.430860E-4
2.989790E-4	2.994560E-4	2.987400E-4	2.975480E-4	2.965950E-4	2.961180E-4	2.985020E-4	2.965950E-4	2.980250E-4	2.968330E-4	2.932570E-4	2.963560E-4	2.963560E-4	2.965950E-4	2.999320E-4	2.965950E-4	2.968330E-4	3.409400E-4	3.387950E-4	3.399870E-4	3.399870E-4	3.409400E-4	3.411790E-4	3.404640E-4	3.421330E-4	3.409400E-4	3.435630E-4	3.428480E-4	3.430860E-4	3.428480E-4	3.421330E-4	3.409400E-4	3.426090E-4	3.414170E-4
2.999320E-4	2.999320E-4	2.994560E-4	2.963560E-4	2.977870E-4	2.963560E-4	2.977870E-4	2.956410E-4	2.965950E-4	2.956410E-4	2.934950E-4	2.956410E-4	2.958790E-4	2.982640E-4	2.985020E-4	2.958790E-4	2.975480E-4	3.395100E-4	3.397480E-4	3.397480E-4	3.399870E-4	3.407020E-4	3.409400E-4	3.423710E-4	3.404640E-4	3.404640E-4	3.426090E-4	3.426090E-4	3.430860E-4	3.430860E-4	3.430860E-4	3.416560E-4	3.426090E-4	3.409400E-4
3.023170E-4	2.992170E-4	2.989790E-4	2.973100E-4	2.970710E-4	2.977870E-4	2.968330E-4	2.956410E-4	2.961180E-4	2.956410E-4	2.954020E-4	2.961180E-4	2.973100E-4	2.992170E-4	2.977870E-4	2.975480E-4	2.963560E-4	3.395100E-4	3.395100E-4	3.387950E-4	3.414170E-4	3.414170E-4	3.418940E-4	3.426090E-4	3.407020E-4	3.421330E-4	3.426090E-4	3.409400E-4	3.418940E-4	3.426090E-4	3.428480E-4	3.409400E-4	3.430860E-4	3.423710E-4
3.023170E-4	2.982640E-4	2.977870E-4	2.982640E-4	2.963560E-4	2.980250E-4	2.975480E-4	2.977870E-4	2.973100E-4	2.946870E-4	2.954020E-4	2.954020E-4	2.982640E-4	2.980250E-4	2.989790E-4	2.987400E-4	2.961180E-4	3.392720E-4	3.376030E-4	3.402250E-4	3.428480E-4	3.409400E-4	3.404640E-4	3.414170E-4	3.416560E-4	3.421330E-4	3.435630E-4	3.414170E-4	3.423710E-4	3.442780E-4	3.421330E-4	3.414170E-4	3.428480E-4	3.414170E-4
