-1.148296E+0	-1.242578E+0	-1.340309E+0	-1.432251E+0	-1.525950E+0	-1.631773E+0	-1.731429E+0	-1.828263E+0	-1.921508E+0	-2.019581E+0	-2.121336E+0	-2.213352E+0	-2.316632E+0	-2.414280E+0	-2.505574E+0	-2.607837E+0	-2.700093E+0	-2.798694E+0	-2.904323E+0	-2.994748E+0	-3.095883E+0	-2.854352E+0	-3.101995E+0	-3.342232E+0	-3.580368E+0	-3.827872E+0	-4.067146E+0	-4.312856E+0	-4.548319E+0	-4.792920E+0	-5.035800E+0	-5.276942E+0	-5.517815E+0	-5.755072E+0	-6.000218E+0	-6.236014E+0	-6.480864E+0	-6.716022E+0	-6.958495E+0	-7.192302E+0	-7.432510E+0	-7.678072E+0	-7.914007E+0	-8.149737E+0	-8.390980E+0	-8.634665E+0	-8.876158E+0	-9.111990E+0	-9.346500E+0	-9.576525E+0	-9.818054E+0	-1.004514E+1	-1.017276E+1
-1.135570E+0	-1.234467E+0	-1.329877E+0	-1.426628E+0	-1.531536E+0	-1.628250E+0	-1.721875E+0	-1.818301E+0	-1.923432E+0	-2.017676E+0	-2.112355E+0	-2.211446E+0	-2.310038E+0	-2.412606E+0	-2.510873E+0	-2.602621E+0	-2.705254E+0	-2.801385E+0	-2.892799E+0	-2.999261E+0	-3.097390E+0	-2.843291E+0	-3.094145E+0	-3.333779E+0	-3.584057E+0	-3.821601E+0	-4.066813E+0	-4.305458E+0	-4.551816E+0	-4.786436E+0	-5.029132E+0	-5.275360E+0	-5.510888E+0	-5.759373E+0	-5.999248E+0	-6.239991E+0	-6.478386E+0	-6.717854E+0	-6.954833E+0	-7.197130E+0	-7.436894E+0	-7.672356E+0	-7.917660E+0	-8.152206E+0	-8.395031E+0	-8.626341E+0	-8.866012E+0	-9.108475E+0	-9.345381E+0	-9.581584E+0	-9.810895E+0	-1.004390E+1	-1.016440E+1
-1.142608E+0	-1.240922E+0	-1.331143E+0	-1.432648E+0	-1.521584E+0	-1.620962E+0	-1.723863E+0	-1.819679E+0	-1.913452E+0	-2.007493E+0	-2.111098E+0	-2.213749E+0	-2.313561E+0	-2.402692E+0	-2.505195E+0	-2.606413E+0	-2.695857E+0	-2.800895E+0	-2.899661E+0	-2.992130E+0	-3.087013E+0	-2.849737E+0	-3.091193E+0	-3.339549E+0	-3.572635E+0	-3.815276E+0	-4.056223E+0	-4.301961E+0	-4.541327E+0	-4.790265E+0	-5.034746E+0	-5.268387E+0	-5.515179E+0	-5.749911E+0	-5.991025E+0	-6.232778E+0	-6.471117E+0	-6.713136E+0	-6.949875E+0	-7.189528E+0	-7.429698E+0	-7.670192E+0	-7.906386E+0	-8.151374E+0	-8.386753E+0	-8.626563E+0	-8.871754E+0	-9.101178E+0	-9.336641E+0	-9.576136E+0	-9.817286E+0	-1.004643E+1	-1.016623E+1
-1.134164E+0	-1.229278E+0	-1.329959E+0	-1.421966E+0	-1.519614E+0	-1.624143E+0	-1.722577E+0	-1.818256E+0	-1.914655E+0	-2.015364E+0	-2.113724E+0	-2.203363E+0	-2.302907E+0	-2.404532E+0	-2.496538E+0	-2.596378E+0	-2.698863E+0	-2.789538E+0	-2.890136E+0	-2.989606E+0	-3.089279E+0	-2.841478E+0	-3.092941E+0	-3.329061E+0	-3.573551E+0	-3.820261E+0	-4.061541E+0	-4.305550E+0	-4.541734E+0	-4.781960E+0	-5.024036E+0	-5.273215E+0	-5.505727E+0	-5.752778E+0	-5.995686E+0	-6.228699E+0	-6.477239E+0	-6.708309E+0	-6.952428E+0	-7.187030E+0	-7.426665E+0	-7.671625E+0	-7.910196E+0	-8.142107E+0	-8.386310E+0	-8.629458E+0	-8.864033E+0	-9.106847E+0	-9.341644E+0	-9.572076E+0	-9.808222E+0	-1.003671E+1	-1.016722E+1
-1.130854E+0	-1.234337E+0	-1.320711E+0	-1.422298E+0	-1.523572E+0	-1.614376E+0	-1.712395E+0	-1.807906E+0	-1.910317E+0	-2.004432E+0	-2.100082E+0	-2.203881E+0	-2.307670E+0	-2.403607E+0	-2.503058E+0	-2.599485E+0	-2.694812E+0	-2.795882E+0	-2.890209E+0	-2.991678E+0	-3.086837E+0	-2.837668E+0	-3.081483E+0	-3.331937E+0	-3.576788E+0	-3.811678E+0	-4.051154E+0	-4.295709E+0	-4.543409E+0	-4.784420E+0	-5.024804E+0	-5.266778E+0	-5.505385E+0	-5.749523E+0	-5.986151E+0	-6.233333E+0	-6.467611E+0	-6.713248E+0	-6.945677E+0	-7.187521E+0	-7.432075E+0	-7.660481E+0	-7.907366E+0	-8.147101E+0	-8.385394E+0	-8.620284E+0	-8.861961E+0	-9.097100E+0	-9.336372E+0	-9.573592E+0	-9.805614E+0	-1.003933E+1	-1.015939E+1
-1.134349E+0	-1.224950E+0	-1.325493E+0	-1.423621E+0	-1.512150E+0	-1.615144E+0	-1.718091E+0	-1.813094E+0	-1.905091E+0	-2.005440E+0	-2.104586E+0	-2.203788E+0	-2.299614E+0	-2.392785E+0	-2.492487E+0	-2.595666E+0	-2.687006E+0	-2.787780E+0	-2.888952E+0	-2.979468E+0	-3.079124E+0	-2.840063E+0	-3.086181E+0	-3.328535E+0	-3.565366E+0	-3.806165E+0	-4.054734E+0	-4.300426E+0	-4.534178E+0	-4.783624E+0	-5.022529E+0	-5.261978E+0	-5.507678E+0	-5.742235E+0	-5.985245E+0	-6.221437E+0	-6.467898E+0	-6.703406E+0	-6.940414E+0	-7.181639E+0	-7.421781E+0	-7.663727E+0	-7.898681E+0	-8.140701E+0	-8.376959E+0	-8.622400E+0	-8.863607E+0	-9.095462E+0	-9.331591E+0	-9.566231E+0	-9.809665E+0	-1.003862E+1	-1.016312E+1
-1.122992E+0	-1.227373E+0	-1.319555E+0	-1.413235E+0	-1.517653E+0	-1.614635E+0	-1.708889E+0	-1.807786E+0	-1.908856E+0	-2.001620E+0	-2.102181E+0	-2.192745E+0	-2.295841E+0	-2.398760E+0	-2.495123E+0	-2.589885E+0	-2.694516E+0	-2.782638E+0	-2.881294E+0	-2.984122E+0	-3.084062E+0	-2.830111E+0	-3.079152E+0	-3.318564E+0	-3.569740E+0	-3.810790E+0	-4.050988E+0	-4.292417E+0	-4.536194E+0	-4.773146E+0	-5.016433E+0	-5.264798E+0	-5.498402E+0	-5.747711E+0	-5.987982E+0	-6.225915E+0	-6.467462E+0	-6.700660E+0	-6.944891E+0	-7.184690E+0	-7.424843E+0	-7.663182E+0	-7.904860E+0	-8.136808E+0	-8.380511E+0	-8.618702E+0	-8.852611E+0	-9.099578E+0	-9.334837E+0	-9.568967E+0	-9.800398E+0	-1.003188E+1	-1.015792E+1
-1.127875E+0	-1.220584E+0	-1.315328E+0	-1.417545E+0	-1.512048E+0	-1.604628E+0	-1.706327E+0	-1.802662E+0	-1.898996E+0	-1.995415E+0	-2.094431E+0	-2.198295E+0	-2.299041E+0	-2.392564E+0	-2.494383E+0	-2.592863E+0	-2.682104E+0	-2.787901E+0	-2.885021E+0	-2.980126E+0	-3.076294E+0	-2.833598E+0	-3.075563E+0	-3.325316E+0	-3.562535E+0	-3.801375E+0	-4.042859E+0	-4.288680E+0	-4.532615E+0	-4.774728E+0	-5.021714E+0	-5.254403E+0	-5.502879E+0	-5.740801E+0	-5.978919E+0	-6.222289E+0	-6.459306E+0	-6.704803E+0	-6.942162E+0	-7.176793E+0	-7.423992E+0	-7.653387E+0	-7.897340E+0	-8.141719E+0	-8.378281E+0	-8.611683E+0	-8.857633E+0	-9.088582E+0	-9.327170E+0	-9.564020E+0	-9.798067E+0	-1.003273E+1	-1.015496E+1
-1.119884E+0	-1.218855E+0	-1.319278E+0	-1.411524E+0	-1.505667E+0	-1.610150E+0	-1.709065E+0	-1.806056E+0	-1.900366E+0	-2.001093E+0	-2.099925E+0	-2.189730E+0	-2.289959E+0	-2.386645E+0	-2.483932E+0	-2.582588E+0	-2.682141E+0	-2.777375E+0	-2.878085E+0	-2.970498E+0	-3.070809E+0	-2.827161E+0	-3.078495E+0	-3.315790E+0	-3.559197E+0	-3.808080E+0	-4.046975E+0	-4.292389E+0	-4.528055E+0	-4.771593E+0	-5.010478E+0	-5.257954E+0	-5.497847E+0	-5.735845E+0	-5.978955E+0	-6.217194E+0	-6.463976E+0	-6.695795E+0	-6.934708E+0	-7.178494E+0	-7.414271E+0	-7.660010E+0	-7.896268E+0	-8.130509E+0	-8.371687E+0	-8.617121E+0	-8.855866E+0	-9.090671E+0	-9.325283E+0	-9.561051E+0	-9.801933E+0	-1.002989E+1	-1.015764E+1
-1.117738E+0	-1.220639E+0	-1.309630E+0	-1.406752E+0	-1.506296E+0	-1.602714E+0	-1.698873E+0	-1.797150E+0	-1.896610E+0	-1.991901E+0	-2.089530E+0	-2.185901E+0	-2.290245E+0	-2.392425E+0	-2.485523E+0	-2.582681E+0	-2.683103E+0	-2.777551E+0	-2.874348E+0	-2.977666E+0	-3.075054E+0	-2.825034E+0	-3.067294E+0	-3.316410E+0	-3.561787E+0	-3.798156E+0	-4.042553E+0	-4.282862E+0	-4.529609E+0	-4.763981E+0	-5.014741E+0	-5.253172E+0	-5.490698E+0	-5.738545E+0	-5.981850E+0	-6.217499E+0	-6.455893E+0	-6.696970E+0	-6.937954E+0	-7.178198E+0	-7.417379E+0	-7.654506E+0	-7.897822E+0	-8.133089E+0	-8.374194E+0	-8.606466E+0	-8.846284E+0	-9.091651E+0	-9.325746E+0	-9.562669E+0	-9.794432E+0	-1.002484E+1	-1.014948E+1
