-1.799258E+0	-1.690429E+0	-1.590533E+0	-1.486642E+0	-1.395200E+0	-1.293353E+0	-1.185809E+0	-1.092591E+0	-9.907690E-1	-8.937286E-1	-7.903233E-1	-7.025636E-1	-6.000195E-1	-5.026406E-1	-4.005840E-1	-2.943092E-1	-1.957861E-1	-9.297150E-2	-5.253375E-3	1.053445E-1	2.021063E-1	4.558420E-1	7.076361E-1	9.477314E-1	1.207531E+0	1.457478E+0	1.697585E+0	1.943323E+0	2.208439E+0	2.458875E+0	2.702405E+0	2.949012E+0	3.206645E+0	3.457203E+0	3.713856E+0	3.950124E+0	4.207942E+0	4.463023E+0	4.711231E+0	4.951477E+0	5.216740E+0	5.451427E+0	5.712214E+0	5.960903E+0	6.203378E+0	6.448137E+0	6.701405E+0	6.953369E+0	7.199432E+0	7.293474E+0
-1.782684E+0	-1.677805E+0	-1.582144E+0	-1.490619E+0	-1.381484E+0	-1.283762E+0	-1.186290E+0	-1.089974E+0	-9.961803E-1	-8.854942E-1	-7.938818E-1	-6.868459E-1	-5.913696E-1	-4.876230E-1	-3.889787E-1	-2.902050E-1	-1.923857E-1	-9.605611E-2	8.396487E-3	9.790992E-2	2.134322E-1	4.550104E-1	6.970335E-1	9.490348E-1	1.197866E+0	1.446888E+0	1.704105E+0	1.957409E+0	2.204212E+0	2.460060E+0	2.713715E+0	2.964596E+0	3.207561E+0	3.458406E+0	3.706281E+0	3.963859E+0	4.205093E+0	4.465844E+0	4.705507E+0	4.964380E+0	5.209100E+0	5.466095E+0	5.707081E+0	5.950684E+0	6.216096E+0	6.460531E+0	6.706409E+0	6.945461E+0	7.199016E+0	7.290199E+0
-1.787365E+0	-1.687025E+0	-1.590746E+0	-1.487761E+0	-1.392666E+0	-1.288877E+0	-1.189656E+0	-1.091833E+0	-9.854436E-1	-8.934095E-1	-7.869498E-1	-6.924597E-1	-5.847909E-1	-4.954273E-1	-3.944881E-1	-2.965209E-1	-1.966167E-1	-9.033134E-2	4.252903E-4	1.078873E-1	2.035900E-1	4.515407E-1	7.164070E-1	9.662835E-1	1.212146E+0	1.462084E+0	1.711402E+0	1.961349E+0	2.213359E+0	2.461141E+0	2.709480E+0	2.965855E+0	3.222867E+0	3.474073E+0	3.721699E+0	3.969574E+0	4.221076E+0	4.461395E+0	4.722671E+0	4.970437E+0	5.214326E+0	5.459704E+0	5.712806E+0	5.966822E+0	6.209186E+0	6.453289E+0	6.702598E+0	6.960537E+0	7.201135E+0	7.306237E+0
-1.783629E+0	-1.676639E+0	-1.574653E+0	-1.473287E+0	-1.379320E+0	-1.275799E+0	-1.173657E+0	-1.074389E+0	-9.805318E-1	-8.816516E-1	-7.804507E-1	-6.883128E-1	-5.883902E-1	-4.873779E-1	-3.863202E-1	-2.805218E-1	-1.826685E-1	-8.304326E-2	1.811457E-2	1.174527E-1	2.194494E-1	4.658247E-1	7.081587E-1	9.571592E-1	1.214532E+0	1.467393E+0	1.707684E+0	1.958870E+0	2.219130E+0	2.475810E+0	2.714149E+0	2.962525E+0	3.214711E+0	3.468283E+0	3.720625E+0	3.964793E+0	4.214712E+0	4.478690E+0	4.720943E+0	4.964268E+0	5.225702E+0	5.470175E+0	5.725060E+0	5.968802E+0	6.221552E+0	6.469104E+0	6.718265E+0	6.962766E+0	7.215655E+0	7.300151E+0
-1.769311E+0	-1.667150E+0	-1.577613E+0	-1.481972E+0	-1.374307E+0	-1.270231E+0	-1.178835E+0	-1.082047E+0	-9.870577E-1	-8.769711E-1	-7.881153E-1	-6.742444E-1	-5.747093E-1	-4.762675E-1	-3.784067E-1	-2.851589E-1	-1.783117E-1	-8.878515E-2	1.819974E-2	1.100869E-1	2.179555E-1	4.598982E-1	7.200330E-1	9.680659E-1	1.210352E+0	1.462074E+0	1.724055E+0	1.975684E+0	2.213183E+0	2.464184E+0	2.726322E+0	2.980108E+0	3.227289E+0	3.475349E+0	3.721551E+0	3.981681E+0	4.226911E+0	4.477441E+0	4.721099E+0	4.982008E+0	5.217989E+0	5.475622E+0	5.714767E+0	5.965907E+0	6.222810E+0	6.469770E+0	6.712800E+0	6.956024E+0	7.210115E+0	7.308549E+0
-1.778671E+0	-1.673966E+0	-1.572868E+0	-1.472723E+0	-1.378829E+0	-1.279157E+0	-1.172621E+0	-1.078006E+0	-9.693854E-1	-8.828847E-1	-7.713439E-1	-6.814308E-1	-5.767535E-1	-4.838564E-1	-3.828922E-1	-2.819918E-1	-1.836314E-1	-7.433961E-2	1.337472E-2	1.245394E-1	2.160980E-1	4.649478E-1	7.257644E-1	9.707716E-1	1.230690E+0	1.479185E+0	1.718265E+0	1.967269E+0	2.228804E+0	2.481350E+0	2.720744E+0	2.972033E+0	3.231164E+0	3.484755E+0	3.735849E+0	3.975613E+0	4.229852E+0	4.475906E+0	4.735241E+0	4.975930E+0	5.233915E+0	5.468149E+0	5.731581E+0	5.979818E+0	6.224363E+0	6.469058E+0	6.719321E+0	6.972486E+0	7.217818E+0	7.317733E+0
-1.764520E+0	-1.659029E+0	-1.559476E+0	-1.466629E+0	-1.361905E+0	-1.261777E+0	-1.162003E+0	-1.064291E+0	-9.724712E-1	-8.645370E-1	-7.775608E-1	-6.682549E-1	-5.736400E-1	-4.717748E-1	-3.693315E-1	-2.682489E-1	-1.772202E-1	-7.689820E-2	2.997328E-2	1.239363E-1	2.318206E-1	4.787398E-1	7.184901E-1	9.698762E-1	1.221959E+0	1.478103E+0	1.725376E+0	1.978292E+0	2.230931E+0	2.478446E+0	2.729966E+0	2.985610E+0	3.227271E+0	3.477125E+0	3.728487E+0	3.977676E+0	4.227975E+0	4.492119E+0	4.726325E+0	4.982589E+0	5.230003E+0	5.486397E+0	5.728612E+0	5.976210E+0	6.237349E+0	6.483967E+0	6.728726E+0	6.973439E+0	7.227835E+0	7.311148E+0
-1.762143E+0	-1.665041E+0	-1.567781E+0	-1.471613E+0	-1.362460E+0	-1.265589E+0	-1.168422E+0	-1.071338E+0	-9.694474E-1	-8.693897E-1	-7.658076E-1	-6.704786E-1	-5.606528E-1	-4.696408E-1	-3.638832E-1	-2.746388E-1	-1.643152E-1	-7.399273E-2	2.323436E-2	1.223332E-1	2.271418E-1	4.707347E-1	7.368794E-1	9.834600E-1	1.225862E+0	1.475004E+0	1.731065E+0	1.982297E+0	2.224198E+0	2.483422E+0	2.734276E+0	2.982178E+0	3.243501E+0	3.494124E+0	3.736690E+0	3.994260E+0	4.243948E+0	4.482603E+0	4.739070E+0	4.993781E+0	5.233193E+0	5.482816E+0	5.735318E+0	5.980631E+0	6.230440E+0	6.474090E+0	6.723880E+0	6.970951E+0	7.221546E+0	7.326436E+0
-1.766000E+0	-1.657642E+0	-1.557284E+0	-1.454106E+0	-1.364707E+0	-1.260881E+0	-1.161088E+0	-1.060414E+0	-9.571808E-1	-8.650588E-1	-7.596795E-1	-6.686305E-1	-5.688752E-1	-4.717469E-1	-3.724497E-1	-2.606665E-1	-1.711197E-1	-5.916652E-2	3.248874E-2	1.391056E-1	2.333163E-1	4.861990E-1	7.319777E-1	9.778397E-1	1.237941E+0	1.490209E+0	1.729345E+0	1.977858E+0	2.240235E+0	2.494724E+0	2.729929E+0	2.985064E+0	3.236667E+0	3.493911E+0	3.749380E+0	3.986796E+0	4.235236E+0	4.493830E+0	4.746755E+0	4.985309E+0	5.250081E+0	5.492048E+0	5.742661E+0	5.994033E+0	6.242603E+0	6.489535E+0	6.738724E+0	6.987191E+0	7.235207E+0	7.322839E+0
-1.749176E+0	-1.645304E+0	-1.550468E+0	-1.455631E+0	-1.346385E+0	-1.260899E+0	-1.149849E+0	-1.055883E+0	-9.648085E-1	-8.539290E-1	-7.663848E-1	-6.569281E-1	-5.575651E-1	-4.556509E-1	-3.577457E-1	-2.597590E-1	-1.658592E-1	-6.470512E-2	4.145187E-2	1.304697E-1	2.445598E-1	4.865950E-1	7.380310E-1	9.877382E-1	1.232798E+0	1.484253E+0	1.744235E+0	1.992573E+0	2.244018E+0	2.485780E+0	2.746474E+0	3.000232E+0	3.247608E+0	3.491257E+0	3.740446E+0	3.995110E+0	4.247268E+0	4.499592E+0	4.738053E+0	5.001827E+0	5.240482E+0	5.499613E+0	5.738711E+0	5.986245E+0	6.247911E+0	6.485420E+0	6.736282E+0	6.977573E+0	7.236085E+0	7.328064E+0
