-2.000000E-1	4.613910E-3	2.307900E-4	-1.681781E+0
-1.995000E-1	4.619630E-3	2.384200E-4	-1.681467E+0
-1.990000E-1	4.629160E-3	2.536790E-4	-1.677018E+0
-1.985000E-1	4.621540E-3	2.594010E-4	-1.673263E+0
-1.980000E-1	4.623440E-3	2.555870E-4	-1.668722E+0
-1.975000E-1	4.613910E-3	2.574940E-4	-1.664615E+0
-1.970000E-1	4.600550E-3	2.403270E-4	-1.660407E+0
-1.965000E-1	4.610090E-3	2.269750E-4	-1.655913E+0
-1.960000E-1	4.613910E-3	2.307900E-4	-1.652028E+0
-1.955000E-1	4.625350E-3	2.288830E-4	-1.647709E+0
-1.950000E-1	4.634890E-3	2.384200E-4	-1.643195E+0
-1.945000E-1	4.631070E-3	2.346050E-4	-1.639450E+0
-1.940000E-1	4.636790E-3	2.250680E-4	-1.634936E+0
-1.935000E-1	4.632980E-3	2.365120E-4	-1.630627E+0
-1.930000E-1	4.629160E-3	2.307900E-4	-1.626853E+0
-1.925000E-1	4.640610E-3	2.326970E-4	-1.622322E+0
-1.920000E-1	4.634890E-3	2.422340E-4	-1.617946E+0
-1.915000E-1	4.632980E-3	2.365120E-4	-1.613951E+0
-1.910000E-1	4.638700E-3	2.403270E-4	-1.609253E+0
-1.905000E-1	4.629160E-3	2.403270E-4	-1.605470E+0
-1.900000E-1	4.631070E-3	2.307900E-4	-1.601105E+0
-1.895000E-1	4.632980E-3	2.365120E-4	-1.596887E+0
-1.890000E-1	4.625350E-3	2.326970E-4	-1.592457E+0
-1.885000E-1	4.632980E-3	2.307900E-4	-1.588128E+0
-1.880000E-1	4.627260E-3	2.365120E-4	-1.584106E+0
-1.875000E-1	4.632980E-3	2.269750E-4	-1.579610E+0
-1.870000E-1	4.646330E-3	2.326970E-4	-1.575189E+0
-1.865000E-1	4.640610E-3	2.288830E-4	-1.571361E+0
-1.860000E-1	4.644420E-3	2.231610E-4	-1.566968E+0
-1.855000E-1	4.642520E-3	2.346050E-4	-1.562926E+0
-1.850000E-1	4.638700E-3	2.326970E-4	-1.558782E+0
-1.845000E-1	4.640610E-3	2.384200E-4	-1.554362E+0
-1.840000E-1	4.632980E-3	2.365120E-4	-1.550671E+0
-1.835000E-1	4.636790E-3	2.384200E-4	-1.546000E+0
-1.830000E-1	4.632980E-3	2.441420E-4	-1.542024E+0
-1.825000E-1	4.640610E-3	2.365120E-4	-1.537511E+0
-1.820000E-1	4.648240E-3	2.422340E-4	-1.533246E+0
-1.815000E-1	4.648240E-3	2.346050E-4	-1.529474E+0
-1.810000E-1	4.655870E-3	2.326970E-4	-1.524932E+0
-1.805000E-1	4.644420E-3	2.307900E-4	-1.521122E+0
-1.800000E-1	4.642520E-3	2.231610E-4	-1.516765E+0
-1.795000E-1	4.640610E-3	2.346050E-4	-1.512539E+0
-1.790000E-1	4.627260E-3	2.307900E-4	-1.508757E+0
-1.785000E-1	4.632980E-3	2.231610E-4	-1.504298E+0
-1.780000E-1	4.640610E-3	2.307900E-4	-1.500127E+0
-1.775000E-1	4.632980E-3	2.269750E-4	-1.495937E+0
-1.770000E-1	4.646330E-3	2.250680E-4	-1.491452E+0
-1.765000E-1	4.646330E-3	2.365120E-4	-1.487493E+0
-1.760000E-1	4.646330E-3	2.307900E-4	-1.483488E+0
