-1.769634E+0	-1.515286E+0	-1.259420E+0	-1.008447E+0	-7.623703E-1	-5.132264E-1	-2.747128E-1	-2.865511E-2	2.198387E-1	4.748713E-1	7.185290E-1	9.721657E-1	1.223078E+0	1.467337E+0	1.713797E+0	1.968914E+0	2.209696E+0	2.467661E+0	2.716027E+0	2.965374E+0	3.204888E+0	3.455649E+0	3.705374E+0	3.956043E+0	4.201635E+0	4.460396E+0	4.702065E+0	4.946344E+0	5.197059E+0	5.445554E+0	5.702023E+0	5.952783E+0	6.185407E+0
-1.764706E+0	-1.500182E+0	-1.264183E+0	-1.015253E+0	-7.579266E-1	-5.210779E-1	-2.629744E-1	-1.134927E-2	2.325309E-1	4.675165E-1	7.302850E-1	9.665841E-1	1.217131E+0	1.466911E+0	1.725127E+0	1.962255E+0	2.224615E+0	2.468227E+0	2.722806E+0	2.960564E+0	3.219483E+0	3.467886E+0	3.721153E+0	3.957227E+0	4.209958E+0	4.453700E+0	4.709751E+0	4.961141E+0	5.210766E+0	5.459733E+0	5.703594E+0	5.945190E+0	6.201788E+0
-1.751923E+0	-1.507850E+0	-1.247119E+0	-1.006643E+0	-7.648549E-1	-5.066617E-1	-2.699573E-1	-1.910217E-2	2.217980E-1	4.853915E-1	7.270215E-1	9.714154E-1	1.222810E+0	1.470380E+0	1.717145E+0	1.980457E+0	2.216328E+0	2.467449E+0	2.714807E+0	2.975658E+0	3.215395E+0	3.467894E+0	3.720229E+0	3.971266E+0	4.221047E+0	4.459702E+0	4.720887E+0	4.963934E+0	5.203246E+0	5.456884E+0	5.700071E+0	5.954614E+0	6.202925E+0
-1.758388E+0	-1.502504E+0	-1.247941E+0	-9.952627E-1	-7.489863E-1	-5.039884E-1	-2.571607E-1	-1.105886E-2	2.332903E-1	4.792411E-1	7.310879E-1	9.823241E-1	1.234630E+0	1.485464E+0	1.727938E+0	1.978579E+0	2.230996E+0	2.480934E+0	2.729910E+0	2.973208E+0	3.223469E+0	3.466812E+0	3.718277E+0	3.968612E+0	4.213140E+0	4.471892E+0	4.714645E+0	4.959356E+0	5.213188E+0	5.457716E+0	5.715988E+0	5.960182E+0	6.199855E+0
-1.749019E+0	-1.488094E+0	-1.247618E+0	-1.002563E+0	-7.518002E-1	-5.102858E-1	-2.529325E-1	-2.120537E-3	2.392364E-1	4.859049E-1	7.439502E-1	9.772282E-1	1.227906E+0	1.476697E+0	1.736891E+0	1.977969E+0	2.223902E+0	2.474839E+0	2.727478E+0	2.978970E+0	3.226429E+0	3.482859E+0	3.732742E+0	3.967456E+0	4.223757E+0	4.463578E+0	4.722311E+0	4.975264E+0	5.220504E+0	5.473273E+0	5.708635E+0	5.956788E+0	6.216077E+0
-1.741306E+0	-1.493190E+0	-1.232349E+0	-9.962090E-1	-7.484498E-1	-4.958936E-1	-2.584502E-1	-8.928058E-3	2.361719E-1	4.971530E-1	7.397570E-1	9.923928E-1	1.238403E+0	1.479944E+0	1.730714E+0	1.991518E+0	2.235648E+0	2.485179E+0	2.727070E+0	2.986303E+0	3.226585E+0	3.477504E+0	3.728099E+0	3.981838E+0	4.234144E+0	4.474870E+0	4.731968E+0	4.973193E+0	5.215519E+0	5.467695E+0	5.719252E+0	5.974610E+0	6.209750E+0
-1.741611E+0	-1.493069E+0	-1.241837E+0	-9.825678E-1	-7.352628E-1	-4.971386E-1	-2.459569E-1	4.614509E-3	2.518008E-1	4.868503E-1	7.393695E-1	9.888834E-1	1.243324E+0	1.495296E+0	1.744735E+0	1.983842E+0	2.235971E+0	2.495926E+0	2.743090E+0	2.983289E+0	3.240090E+0	3.479881E+0	3.733111E+0	3.981737E+0	4.229288E+0	4.477655E+0	4.724837E+0	4.972647E+0	5.230881E+0	5.470350E+0	5.728834E+0	5.964687E+0	6.212293E+0
-1.743720E+0	-1.474415E+0	-1.231063E+0	-9.897320E-1	-7.441920E-1	-4.964347E-1	-2.370528E-1	5.979342E-3	2.470352E-1	5.031693E-1	7.561955E-1	9.909831E-1	1.240660E+0	1.488489E+0	1.745040E+0	1.991953E+0	2.239967E+0	2.488176E+0	2.734145E+0	2.997328E+0	3.234124E+0	3.495641E+0	3.747059E+0	3.979027E+0	4.232396E+0	4.475388E+0	4.741743E+0	4.989702E+0	5.226044E+0	5.484640E+0	5.720196E+0	5.972576E+0	6.227295E+0
-1.725648E+0	-1.478578E+0	-1.226466E+0	-9.804181E-1	-7.328828E-1	-4.799916E-1	-2.463039E-1	3.099136E-3	2.495780E-1	5.053653E-1	7.475319E-1	1.007220E+0	1.248798E+0	1.493779E+0	1.743098E+0	2.004531E+0	2.252231E+0	2.498673E+0	2.749073E+0	2.990465E+0	3.243077E+0	3.489805E+0	3.741305E+0	3.996766E+0	4.246176E+0	4.494108E+0	4.736813E+0	4.980518E+0	5.231020E+0	5.477943E+0	5.734327E+0	5.984793E+0	6.222033E+0
-1.732538E+0	-1.478179E+0	-1.229084E+0	-9.721151E-1	-7.266482E-1	-4.859432E-1	-2.335544E-1	1.927926E-2	2.630082E-1	5.006098E-1	7.586579E-1	9.993990E-1	1.257844E+0	1.506459E+0	1.758607E+0	1.997003E+0	2.241484E+0	2.504601E+0	2.750951E+0	3.002840E+0	3.251807E+0	3.498638E+0	3.745320E+0	3.993510E+0	4.240469E+0	4.485766E+0	4.740457E+0	4.986872E+0	5.244903E+0	5.488311E+0	5.736954E+0	5.979013E+0	6.229007E+0
-1.725009E+0	-1.463510E+0	-1.213833E+0	-9.791092E-1	-7.299634E-1	-4.826085E-1	-2.297535E-1	1.686370E-2	2.595172E-1	5.160131E-1	7.600592E-1	1.005487E+0	1.251222E+0	1.499023E+0	1.756009E+0	2.005262E+0	2.261221E+0	2.499441E+0	2.745845E+0	3.008389E+0	3.244491E+0	3.503863E+0	3.758925E+0	3.993759E+0	4.248682E+0	4.491453E+0	4.750622E+0	5.001688E+0	5.236283E+0	5.497005E+0	5.733671E+0	5.985163E+0	6.241677E+0
-1.714337E+0	-1.473731E+0	-1.215682E+0	-9.657095E-1	-7.149394E-1	-4.670035E-1	-2.347217E-1	1.990322E-2	2.601962E-1	5.119514E-1	7.620017E-1	1.018736E+0	1.268555E+0	1.513285E+0	1.752975E+0	2.017831E+0	2.252287E+0	2.514599E+0	2.763687E+0	3.006836E+0	3.261889E+0	3.500127E+0	3.749011E+0	4.007484E+0	4.258274E+0	4.502986E+0	4.745932E+0	4.990821E+0	5.249083E+0	5.490689E+0	5.749339E+0	5.996465E+0	6.232263E+0
-1.720588E+0	-1.459580E+0	-1.217616E+0	-9.579883E-1	-7.219019E-1	-4.720717E-1	-2.178884E-1	3.036728E-2	2.767114E-1	5.149513E-1	7.744580E-1	1.012734E+0	1.263698E+0	1.511232E+0	1.772693E+0	2.012346E+0	2.268832E+0	2.511334E+0	2.760615E+0	3.009444E+0	3.255951E+0	3.515645E+0	3.764928E+0	4.007578E+0	4.249191E+0	4.498898E+0	4.756550E+0	5.008061E+0	5.252727E+0	5.501361E+0	5.747535E+0	5.989242E+0	6.242001E+0
-1.710054E+0	-1.454161E+0	-1.202263E+0	-9.674142E-1	-7.158561E-1	-4.706990E-1	-2.234264E-1	2.312975E-2	2.712806E-1	5.293416E-1	7.689699E-1	1.018471E+0	1.264698E+0	1.510085E+0	1.765776E+0	2.022067E+0	2.261850E+0	2.517087E+0	2.762475E+0	3.023604E+0	3.259760E+0	3.509662E+0	3.765630E+0	4.005617E+0	4.263259E+0	4.504494E+0	4.764199E+0	5.006424E+0	5.248638E+0	5.503507E+0	5.745510E+0	6.001182E+0	6.251047E+0
-1.701379E+0	-1.458970E+0	-1.202235E+0	-9.523549E-1	-7.034646E-1	-4.558636E-1	-2.173194E-1	3.833283E-2	2.817592E-1	5.223790E-1	7.754986E-1	1.029787E+0	1.279356E+0	1.526557E+0	1.771473E+0	2.026747E+0	2.272745E+0	2.527159E+0	2.775941E+0	3.015076E+0	3.273524E+0	3.516220E+0	3.767064E+0	4.021423E+0	4.264452E+0	4.516684E+0	4.758594E+0	5.002900E+0	5.267025E+0	5.501759E+0	5.762158E+0	6.007544E+0	6.243305E+0
-1.704635E+0	-1.443922E+0	-1.204741E+0	-9.525215E-1	-7.086030E-1	-4.583473E-1	-2.061388E-1	3.713537E-2	2.840698E-1	5.290021E-1	7.849865E-1	1.020663E+0	1.272929E+0	1.523672E+0	1.783330E+0	2.020458E+0	2.276010E+0	2.519113E+0	2.766886E+0	3.025269E+0	3.267651E+0	3.523609E+0	3.777071E+0	4.012147E+0	4.261603E+0	4.510895E+0	4.772236E+0	5.022026E+0	5.261791E+0	5.519128E+0	5.761723E+0	6.000451E+0	6.261026E+0
-1.704154E+0	-1.444977E+0	-1.190461E+0	-9.522783E-1	-7.052841E-1	-4.579153E-1	-2.126630E-1	3.588597E-2	2.798426E-1	5.412511E-1	7.771007E-1	1.035505E+0	1.280161E+0	1.523819E+0	1.774321E+0	2.038751E+0	2.274946E+0	2.531857E+0	2.779187E+0	3.032733E+0	3.275965E+0	3.519900E+0	3.772086E+0	4.024789E+0	4.274635E+0	4.518737E+0	4.770340E+0	5.014710E+0	5.264557E+0	5.517398E+0	5.758883E+0	6.013233E+0	6.260998E+0
-1.689467E+0	-1.446318E+0	-1.194568E+0	-9.374151E-1	-6.902869E-1	-4.431743E-1	-2.016053E-1	5.166135E-2	2.953726E-1	5.327411E-1	7.915124E-1	1.039048E+0	1.290557E+0	1.540143E+0	1.787029E+0	2.036338E+0	2.288431E+0	2.535363E+0	2.784792E+0	3.025657E+0	3.283308E+0	3.536252E+0	3.785543E+0	4.031893E+0	4.275264E+0	4.528688E+0	4.767324E+0	5.023608E+0	5.276876E+0	5.516039E+0	5.773404E+0	6.022140E+0	6.259102E+0
-1.689180E+0	-1.432353E+0	-1.187123E+0	-9.454636E-1	-6.993603E-1	-4.511868E-1	-1.974529E-1	4.496390E-2	2.932478E-1	5.491138E-1	7.929333E-1	1.034188E+0	1.283287E+0	1.536157E+0	1.792088E+0	2.034876E+0	2.279634E+0	2.535918E+0	2.780454E+0	3.037200E+0	3.278694E+0	3.529085E+0	3.788206E+0	4.025520E+0	4.276763E+0	4.522548E+0	4.785776E+0	5.028694E+0	5.271659E+0	5.530624E+0	5.771027E+0	6.014537E+0	6.274539E+0
-1.689679E+0	-1.434479E+0	-1.177393E+0	-9.397915E-1	-6.878254E-1	-4.451640E-1	-2.026571E-1	5.267783E-2	2.911463E-1	5.451760E-1	7.926992E-1	1.049175E+0	1.299871E+0	1.542843E+0	1.786502E+0	2.051525E+0	2.296376E+0	2.547894E+0	2.791756E+0	3.046707E+0	3.293288E+0	3.536280E+0	3.782574E+0	4.039107E+0	4.288859E+0	4.536023E+0	4.780699E+0	5.025143E+0	5.275303E+0	5.525907E+0	5.773524E+0	6.030001E+0	6.270293E+0
-1.675159E+0	-1.435062E+0	-1.185569E+0	-9.260459E-1	-6.830903E-1	-4.311686E-1	-1.852262E-1	6.357292E-2	3.067734E-1	5.475403E-1	8.081340E-1	1.048346E+0	1.297299E+0	1.549651E+0	1.798488E+0	2.043876E+0	2.292093E+0	2.547978E+0	2.801977E+0	3.038790E+0	3.289634E+0	3.547841E+0	3.799203E+0	4.039023E+0	4.282145E+0	4.541230E+0	4.792851E+0	5.040995E+0	5.289851E+0	5.527729E+0	5.786898E+0	6.028947E+0	6.270127E+0
-1.680301E+0	-1.418673E+0	-1.174951E+0	-9.361793E-1	-6.878800E-1	-4.390635E-1	-1.882602E-1	5.564644E-2	3.045182E-1	5.596589E-1	7.979413E-1	1.050887E+0	1.298750E+0	1.542529E+0	1.805314E+0	2.052181E+0	2.300786E+0	2.542262E+0	2.791876E+0	3.049398E+0	3.294018E+0	3.539212E+0	3.797243E+0	4.037793E+0	4.296231E+0	4.534424E+0	4.792204E+0	5.036306E+0	5.284432E+0	5.542176E+0	5.779627E+0	6.027328E+0	6.284786E+0
-1.673494E+0	-1.421152E+0	-1.163862E+0	-9.190730E-1	-6.706257E-1	-4.299605E-1	-1.880474E-1	6.666965E-2	3.066716E-1	5.555713E-1	8.124612E-1	1.062391E+0	1.312624E+0	1.560675E+0	1.800070E+0	2.060070E+0	2.305855E+0	2.557578E+0	2.803927E+0	3.054892E+0	3.306726E+0	3.550939E+0	3.796447E+0	4.052896E+0	4.297849E+0	4.550136E+0	4.789855E+0	5.044399E+0	5.291452E+0	5.536154E+0	5.791300E+0	6.042478E+0	6.278275E+0
-1.664939E+0	-1.419663E+0	-1.174581E+0	-9.202886E-1	-6.769158E-1	-4.227343E-1	-1.731270E-1	7.239515E-2	3.208372E-1	5.597570E-1	8.151512E-1	1.053125E+0	1.304208E+0	1.557263E+0	1.815599E+0	2.053975E+0	2.301749E+0	2.559299E+0	2.814193E+0	3.051072E+0	3.297875E+0	3.557182E+0	3.811874E+0	4.048780E+0	4.294483E+0	4.547658E+0	4.806281E+0	5.053009E+0	5.299387E+0	5.537986E+0	5.793835E+0	6.036253E+0	6.291787E+0
-1.671608E+0	-1.406030E+0	-1.159673E+0	-9.226316E-1	-6.703130E-1	-4.282973E-1	-1.799730E-1	6.833360E-2	3.135204E-1	5.716129E-1	8.085243E-1	1.064791E+0	1.311570E+0	1.559270E+0	1.813333E+0	2.070420E+0	2.316870E+0	2.556700E+0	2.808172E+0	3.066296E+0	3.309371E+0	3.550874E+0	3.804494E+0	4.057095E+0	4.311732E+0	4.549240E+0	4.804662E+0	5.045018E+0	5.295983E+0	5.552322E+0	5.791476E+0	6.039971E+0	6.292370E+0
-1.656773E+0	-1.409240E+0	-1.156481E+0	-9.063070E-1	-6.593415E-1	-4.165108E-1	-1.731686E-1	7.825341E-2	3.203599E-1	5.639029E-1	8.251654E-1	1.069981E+0	1.324324E+0	1.571007E+0	1.813065E+0	2.064158E+0	2.308315E+0	2.570988E+0	2.816570E+0	3.064159E+0	3.311202E+0	3.569391E+0	3.811365E+0	4.065678E+0	4.306607E+0	4.563159E+0	4.803228E+0	5.058050E+0	5.309292E+0	5.552617E+0	5.806764E+0	6.053937E+0	6.287459E+0
-1.658261E+0	-1.409685E+0	-1.161809E+0	-9.125702E-1	-6.670866E-1	-4.136275E-1	-1.626548E-1	8.336654E-2	3.287332E-1	5.746506E-1	8.238527E-1	1.065076E+0	1.318016E+0	1.566002E+0	1.827178E+0	2.069235E+0	2.324779E+0	2.566207E+0	2.818865E+0	3.062865E+0	3.313154E+0	3.562288E+0	3.820003E+0	4.058474E+0	4.308356E+0	4.561669E+0	4.818063E+0	5.067409E+0	5.312825E+0	5.549778E+0	5.804175E+0	6.047186E+0	6.307307E+0
-1.658354E+0	-1.393064E+0	-1.152477E+0	-9.078453E-1	-6.550800E-1	-4.176550E-1	-1.706516E-1	7.795264E-2	3.240554E-1	5.830553E-1	8.218603E-1	1.081318E+0	1.326488E+0	1.574298E+0	1.819594E+0	2.081056E+0	2.326980E+0	2.574818E+0	2.814971E+0	3.078033E+0	3.327193E+0	3.571018E+0	3.815268E+0	4.069822E+0	4.322497E+0	4.559238E+0	4.818165E+0	5.059151E+0	5.305879E+0	5.566130E+0	5.805118E+0	6.060116E+0	6.300185E+0
-1.643002E+0	-1.401342E+0	-1.141609E+0	-8.948830E-1	-6.487038E-1	-4.006404E-1	-1.582731E-1	9.101676E-2	3.366642E-1	5.773665E-1	8.385115E-1	1.079922E+0	1.334664E+0	1.582845E+0	1.832450E+0	2.072926E+0	2.320580E+0	2.585232E+0	2.833125E+0	3.076238E+0	3.321570E+0	3.576845E+0	3.832841E+0	4.074631E+0	4.317743E+0	4.571973E+0	4.813689E+0	5.070739E+0	5.319910E+0	5.557001E+0	5.816605E+0	6.065091E+0	6.305632E+0
-1.647626E+0	-1.391631E+0	-1.148399E+0	-9.040749E-1	-6.547840E-1	-3.995442E-1	-1.499591E-1	9.428847E-2	3.420765E-1	5.889273E-1	8.324239E-1	1.076140E+0	1.328920E+0	1.575399E+0	1.837324E+0	2.088603E+0	2.339197E+0	2.575992E+0	2.827687E+0	3.076747E+0	3.327869E+0	3.571259E+0	3.832008E+0	4.068961E+0	4.322978E+0	4.576542E+0	4.830706E+0	5.077167E+0	5.320252E+0	5.573002E+0	5.812628E+0	6.059051E+0	6.317915E+0
-1.644333E+0	-1.382003E+0	-1.136042E+0	-8.929997E-1	-6.373511E-1	-4.026597E-1	-1.570465E-1	9.184430E-2	3.347911E-1	5.954236E-1	8.410765E-1	1.092253E+0	1.343164E+0	1.592445E+0	1.831839E+0	2.089851E+0	2.330050E+0	2.591364E+0	2.833542E+0	3.090288E+0	3.338755E+0	3.587278E+0	3.828179E+0	4.084730E+0	4.333179E+0	4.569864E+0	4.830106E+0	5.067271E+0	5.322130E+0	5.569015E+0	5.822626E+0	6.073692E+0	6.312837E+0
-1.630645E+0	-1.389938E+0	-1.132398E+0	-8.818552E-1	-6.436735E-1	-3.877485E-1	-1.424924E-1	1.056950E-1	3.509890E-1	5.888005E-1	8.507374E-1	1.092086E+0	1.342581E+0	1.590280E+0	1.838489E+0	2.085023E+0	2.345051E+0	2.589477E+0	2.846453E+0	3.086625E+0	3.330652E+0	3.587241E+0	3.844244E+0	4.085942E+0	4.325984E+0	4.589092E+0	4.826757E+0	5.086499E+0	5.334347E+0	5.577496E+0	5.829654E+0	6.071158E+0	6.320005E+0
-1.635492E+0	-1.378755E+0	-1.137031E+0	-8.896021E-1	-6.398653E-1	-3.956611E-1	-1.406350E-1	1.065494E-1	3.511009E-1	6.006602E-1	8.410774E-1	1.093981E+0	1.338752E+0	1.589263E+0	1.853999E+0	2.098794E+0	2.340779E+0	2.590383E+0	2.837473E+0	3.090028E+0	3.342084E+0	3.585595E+0	3.840980E+0	4.082751E+0	4.341180E+0	4.582340E+0	4.845125E+0	5.079211E+0	5.329445E+0	5.586866E+0	5.821932E+0	6.073351E+0	6.329540E+0
-1.632199E+0	-1.373068E+0	-1.120495E+0	-8.800218E-1	-6.258718E-1	-3.849141E-1	-1.452591E-1	1.046993E-1	3.470308E-1	6.106678E-1	8.569803E-1	1.107382E+0	1.354928E+0	1.605319E+0	1.845018E+0	2.100182E+0	2.347160E+0	2.605505E+0	2.849311E+0	3.101894E+0	3.352831E+0	3.600346E+0	3.839083E+0	4.096384E+0	4.338045E+0	4.586244E+0	4.836367E+0	5.089588E+0	5.337418E+0	5.577895E+0	5.840290E+0	6.086576E+0	6.322808E+0
-1.617143E+0	-1.378265E+0	-1.123500E+0	-8.701889E-1	-6.319962E-1	-3.762025E-1	-1.301259E-1	1.188473E-1	3.649511E-1	6.017859E-1	8.547204E-1	1.100846E+0	1.356574E+0	1.597800E+0	1.850513E+0	2.099378E+0	2.356973E+0	2.598707E+0	2.854703E+0	3.095790E+0	3.343619E+0	3.597062E+0	3.853900E+0	4.098225E+0	4.345887E+0	4.598073E+0	4.847133E+0	5.095942E+0	5.345852E+0	5.592785E+0	5.837969E+0	6.080545E+0	6.332991E+0
-1.623394E+0	-1.362525E+0	-1.123334E+0	-8.754328E-1	-6.225463E-1	-3.822391E-1	-1.349424E-1	1.210178E-1	3.583447E-1	6.149072E-1	8.530138E-1	1.103268E+0	1.351682E+0	1.605421E+0	1.864534E+0	2.114129E+0	2.348039E+0	2.604302E+0	2.847785E+0	3.102791E+0	3.354755E+0	3.599966E+0	3.849729E+0	4.094932E+0	4.354295E+0	4.593393E+0	4.853857E+0	5.087414E+0	5.337908E+0	5.594848E+0	5.836341E+0	6.089850E+0	6.337874E+0
-1.616282E+0	-1.369045E+0	-1.109517E+0	-8.710557E-1	-6.181876E-1	-3.787333E-1	-1.311814E-1	1.155973E-1	3.641250E-1	6.159719E-1	8.693532E-1	1.117315E+0	1.370327E+0	1.616917E+0	1.855710E+0	2.109106E+0	2.365704E+0	2.615605E+0	2.859957E+0	3.115842E+0	3.362126E+0	3.612869E+0	3.854890E+0	4.111089E+0	4.351150E+0	4.601911E+0	4.844987E+0	5.104988E+0	5.350671E+0	5.592101E+0	5.852055E+0	6.099070E+0	6.333387E+0
-1.607486E+0	-1.362441E+0	-1.108757E+0	-8.577715E-1	-6.222124E-1	-3.634030E-1	-1.170943E-1	1.266910E-1	3.757035E-1	6.131968E-1	8.661611E-1	1.114886E+0	1.361634E+0	1.609333E+0	1.866974E+0	2.112049E+0	2.359581E+0	2.607151E+0	2.867364E+0	3.109359E+0	3.355550E+0	3.605026E+0	3.869040E+0	4.105114E+0	4.352509E+0	4.611104E+0	4.861782E+0	5.107706E+0	5.356424E+0	5.606779E+0	5.845498E+0	6.090432E+0	6.350017E+0
-1.613275E+0	-1.349947E+0	-1.112976E+0	-8.656674E-1	-6.091161E-1	-3.670772E-1	-1.228543E-1	1.356155E-1	3.685300E-1	6.288924E-1	8.639651E-1	1.115292E+0	1.369023E+0	1.614798E+0	1.873717E+0	2.125949E+0	2.368774E+0	2.620535E+0	2.863055E+0	3.113585E+0	3.367352E+0	3.617706E+0	3.863740E+0	4.111191E+0	4.368029E+0	4.604399E+0	4.863068E+0	5.099854E+0	5.348387E+0	5.607324E+0	5.848809E+0	6.100014E+0	6.350100E+0
-1.601382E+0	-1.356041E+0	-1.097058E+0	-8.574884E-1	-6.076435E-1	-3.658340E-1	-1.171360E-1	1.267639E-1	3.791797E-1	6.213314E-1	8.812092E-1	1.131181E+0	1.380399E+0	1.626702E+0	1.867262E+0	2.118679E+0	2.373732E+0	2.626259E+0	2.869085E+0	3.128262E+0	3.373974E+0	3.620379E+0	3.866191E+0	4.123270E+0	4.360223E+0	4.617051E+0	4.860257E+0	5.116299E+0	5.366136E+0	5.603911E+0	5.865077E+0	6.109493E+0	6.348954E+0
-1.594705E+0	-1.349401E+0	-1.103893E+0	-8.485695E-1	-6.079912E-1	-3.522678E-1	-1.094029E-1	1.355304E-1	3.879358E-1	6.285539E-1	8.799603E-1	1.130667E+0	1.373009E+0	1.620367E+0	1.875604E+0	2.127216E+0	2.371253E+0	2.621237E+0	2.881024E+0	3.120687E+0	3.367231E+0	3.616438E+0	3.882960E+0	4.116297E+0	4.367964E+0	4.618864E+0	4.875961E+0	5.123087E+0	5.364498E+0	5.618506E+0	5.856633E+0	6.106803E+0	6.361855E+0
