-2.720000E-1	3.191010E-3	9.346050E-5	-6.098218E+0
-2.715000E-1	3.208180E-3	7.247970E-5	-6.090430E+0
-2.710000E-1	3.227250E-3	5.149860E-5	-6.094999E+0
-2.705000E-1	3.229160E-3	5.340600E-5	-6.084419E+0
-2.700000E-1	3.215800E-3	5.912800E-5	-6.081515E+0
-2.695000E-1	3.210080E-3	6.485030E-5	-6.085344E+0
-2.690000E-1	3.202450E-3	7.629440E-5	-6.077363E+0
-2.685000E-1	3.194820E-3	8.392380E-5	-6.080507E+0
-2.680000E-1	3.192920E-3	9.918260E-5	-6.077917E+0
-2.675000E-1	3.181470E-3	1.049050E-4	-6.066550E+0
-2.670000E-1	3.179570E-3	1.049050E-4	-6.072598E+0
-2.665000E-1	3.181470E-3	1.068120E-4	-6.064932E+0
-2.660000E-1	3.181470E-3	1.049050E-4	-6.059780E+0
-2.655000E-1	3.194820E-3	9.727520E-5	-6.065108E+0
-2.650000E-1	3.198640E-3	9.155320E-5	-6.053195E+0
-2.645000E-1	3.194820E-3	8.010910E-5	-6.055627E+0
-2.640000E-1	3.196730E-3	7.820180E-5	-6.054083E+0
-2.635000E-1	3.196730E-3	8.201650E-5	-6.043845E+0
-2.630000E-1	3.194820E-3	8.583120E-5	-6.052872E+0
-2.625000E-1	3.191010E-3	9.346050E-5	-6.038397E+0
-2.620000E-1	3.183380E-3	1.049050E-4	-6.040773E+0
-2.615000E-1	3.185290E-3	1.106270E-4	-6.040349E+0
-2.610000E-1	3.187190E-3	1.068120E-4	-6.031867E+0
-2.605000E-1	3.191010E-3	9.155320E-5	-6.031600E+0
-2.600000E-1	3.192920E-3	9.155320E-5	-6.031387E+0
-2.595000E-1	3.194820E-3	9.918260E-5	-6.023951E+0
-2.590000E-1	3.196730E-3	9.727520E-5	-6.028159E+0
-2.585000E-1	3.200550E-3	9.727520E-5	-6.023562E+0
-2.580000E-1	3.194820E-3	9.727520E-5	-6.012760E+0
-2.575000E-1	3.200550E-3	9.155320E-5	-6.021047E+0
-2.570000E-1	3.204360E-3	9.346050E-5	-6.009329E+0
-2.565000E-1	3.204360E-3	9.155320E-5	-6.006887E+0
-2.560000E-1	3.215800E-3	9.155320E-5	-6.012936E+0
-2.555000E-1	3.225340E-3	9.155320E-5	-6.003141E+0
-2.550000E-1	3.227250E-3	8.583120E-5	-6.003567E+0
-2.545000E-1	3.229160E-3	8.583120E-5	-6.000505E+0
-2.540000E-1	3.227250E-3	9.155320E-5	-5.991090E+0
-2.535000E-1	3.229160E-3	8.583120E-5	-5.997721E+0
-2.530000E-1	3.221530E-3	8.964590E-5	-5.990711E+0
-2.525000E-1	3.208180E-3	9.155320E-5	-5.990174E+0
-2.520000E-1	3.202450E-3	8.964590E-5	-5.988093E+0
-2.515000E-1	3.202450E-3	8.773850E-5	-5.979900E+0
-2.510000E-1	3.206270E-3	8.392380E-5	-5.983932E+0
-2.505000E-1	3.208180E-3	9.155320E-5	-5.974276E+0
-2.500000E-1	3.210080E-3	1.049050E-4	-5.975293E+0
