-3.076211E+0	-3.320468E+0	-3.571156E+0	-3.816922E+0	-4.070383E+0	-4.316464E+0	-4.567177E+0	-4.815755E+0	-5.061068E+0	-5.310468E+0	-5.553672E+0	-5.801352E+0	-6.055627E+0	-6.301264E+0	-6.557304E+0	-6.805097E+0	-7.046608E+0	-7.305062E+0	-7.554510E+0	-7.794152E+0	-8.047197E+0	-8.295174E+0	-8.548763E+0	-8.791559E+0	-9.046722E+0	-9.291997E+0	-9.533009E+0
-3.064327E+0	-3.315614E+0	-3.565801E+0	-3.809310E+0	-4.060681E+0	-4.307205E+0	-4.555561E+0	-4.804324E+0	-5.054704E+0	-5.306084E+0	-5.554200E+0	-5.805857E+0	-6.054083E+0	-6.300136E+0	-6.547076E+0	-6.794424E+0	-7.050307E+0	-7.294380E+0	-7.540304E+0	-7.796825E+0	-8.043211E+0	-8.291621E+0	-8.539384E+0	-8.793280E+0	-9.034023E+0	-9.288853E+0	-9.535025E+0
-3.069302E+0	-3.320848E+0	-3.562406E+0	-3.807932E+0	-4.057490E+0	-4.311764E+0	-4.560703E+0	-4.810159E+0	-5.054862E+0	-5.298593E+0	-5.554866E+0	-5.795664E+0	-6.043845E+0	-6.296973E+0	-6.552607E+0	-6.798973E+0	-7.041604E+0	-7.292383E+0	-7.548461E+0	-7.792728E+0	-8.037671E+0	-8.293573E+0	-8.537313E+0	-8.792078E+0	-9.035245E+0	-9.279531E+0	-9.533073E+0
-3.058767E+0	-3.308141E+0	-3.560354E+0	-3.811447E+0	-4.059858E+0	-4.304413E+0	-4.557475E+0	-4.799847E+0	-5.051431E+0	-5.303606E+0	-5.545496E+0	-5.797792E+0	-6.052872E+0	-6.291442E+0	-6.541573E+0	-6.789845E+0	-7.038329E+0	-7.295592E+0	-7.538158E+0	-7.787041E+0	-8.040547E+0	-8.282983E+0	-8.541151E+0	-8.780424E+0	-9.035938E+0	-9.283184E+0	-9.523872E+0
-3.060293E+0	-3.312997E+0	-3.551668E+0	-3.797592E+0	-4.049822E+0	-4.300621E+0	-4.547034E+0	-4.803325E+0	-5.047953E+0	-5.294450E+0	-5.550176E+0	-5.798698E+0	-6.038397E+0	-6.296510E+0	-6.542359E+0	-6.786701E+0	-7.042798E+0	-7.285492E+0	-7.537371E+0	-7.793478E+0	-8.028755E+0	-8.291057E+0	-8.531542E+0	-8.786251E+0	-9.027383E+0	-9.280843E+0	-9.528551E+0
-3.061514E+0	-3.307068E+0	-3.555202E+0	-3.803428E+0	-4.049832E+0	-4.305698E+0	-4.555117E+0	-4.795981E+0	-5.047593E+0	-5.290898E+0	-5.546588E+0	-5.788386E+0	-6.040773E+0	-6.288446E+0	-6.544394E+0	-6.792666E+0	-7.030847E+0	-7.287879E+0	-7.536290E+0	-7.781306E+0	-8.038023E+0	-8.283853E+0	-8.533179E+0	-8.779028E+0	-9.031527E+0	-9.275608E+0	-9.516676E+0
-3.053006E+0	-3.297930E+0	-3.553704E+0	-3.798092E+0	-4.052236E+0	-4.294322E+0	-4.547727E+0	-4.794011E+0	-5.040934E+0	-5.296373E+0	-5.535776E+0	-5.791456E+0	-6.040349E+0	-6.284690E+0	-6.533231E+0	-6.783436E+0	-7.036906E+0	-7.279934E+0	-7.527808E+0	-7.781028E+0	-8.025250E+0	-8.279478E+0	-8.529211E+0	-8.776225E+0	-9.023202E+0	-9.279641E+0	-9.522308E+0
-3.055835E+0	-3.305672E+0	-3.545407E+0	-3.793995E+0	-4.041721E+0	-4.292935E+0	-4.541022E+0	-4.795149E+0	-5.041340E+0	-5.288400E+0	-5.540558E+0	-5.786656E+0	-6.031867E+0	-6.288538E+0	-6.537698E+0	-6.781660E+0	-7.027944E+0	-7.277918E+0	-7.531489E+0	-7.781741E+0	-8.028533E+0	-8.281244E+0	-8.524180E+0	-8.777881E+0	-9.019965E+0	-9.269060E+0	-9.517508E+0
-3.051969E+0	-3.295285E+0	-3.548866E+0	-3.796334E+0	-4.047400E+0	-4.292574E+0	-4.545850E+0	-4.787583E+0	-5.036105E+0	-5.282436E+0	-5.533982E+0	-5.778046E+0	-6.031600E+0	-6.277762E+0	-6.529614E+0	-6.781235E+0	-7.027000E+0	-7.282921E+0	-7.528474E+0	-7.771299E+0	-8.026406E+0	-8.269692E+0	-8.526834E+0	-8.768225E+0	-9.025478E+0	-9.268783E+0	-9.511626E+0
-3.042074E+0	-3.295202E+0	-3.546896E+0	-3.786614E+0	-4.036690E+0	-4.284176E+0	-4.536379E+0	-4.791829E+0	-5.036198E+0	-5.287144E+0	-5.528424E+0	-5.783984E+0	-6.031387E+0	-6.279317E+0	-6.525813E+0	-6.769989E+0	-7.027712E+0	-7.270103E+0	-7.520344E+0	-7.773019E+0	-8.018961E+0	-8.276814E+0	-8.515070E+0	-8.774514E+0	-9.012797E+0	-9.270466E+0	-9.516694E+0
-3.049362E+0	-3.298772E+0	-3.536112E+0	-3.791173E+0	-4.035515E+0	-4.287710E+0	-4.537618E+0	-4.779010E+0	-5.029104E+0	-5.274639E+0	-5.536664E+0	-5.776391E+0	-6.023951E+0	-6.280556E+0	-6.530873E+0	-6.779653E+0	-7.016225E+0	-7.275004E+0	-7.526893E+0	-7.771724E+0	-8.022373E+0	-8.268259E+0	-8.519074E+0	-8.765867E+0	-9.016867E+0	-9.259256E+0	-9.504440E+0
-3.038375E+0	-3.286397E+0	-3.541745E+0	-3.780649E+0	-4.039677E+0	-4.285739E+0	-4.536444E+0	-4.787019E+0	-5.032794E+0	-5.275240E+0	-5.523356E+0	-5.774189E+0	-6.028159E+0	-6.269920E+0	-6.517017E+0	-6.769461E+0	-7.021719E+0	-7.268281E+0	-7.515517E+0	-7.765509E+0	-8.011691E+0	-8.268462E+0	-8.516735E+0	-8.762565E+0	-9.009135E+0	-9.262207E+0	-9.506613E+0
-3.041852E+0	-3.291706E+0	-3.534180E+0	-3.783959E+0	-4.027737E+0	-4.276296E+0	-4.525956E+0	-4.775763E+0	-5.022732E+0	-5.277598E+0	-5.524021E+0	-5.777648E+0	-6.023562E+0	-6.273360E+0	-6.522474E+0	-6.765716E+0	-7.016356E+0	-7.261899E+0	-7.515951E+0	-7.769921E+0	-8.016038E+0	-8.266622E+0	-8.507856E+0	-8.765016E+0	-9.011882E+0	-9.256222E+0	-9.507057E+0
-3.035849E+0	-3.283123E+0	-3.529203E+0	-3.780676E+0	-4.031631E+0	-4.282299E+0	-4.531847E+0	-4.777696E+0	-5.026987E+0	-5.267351E+0	-5.523161E+0	-5.764340E+0	-6.012760E+0	-6.264297E+0	-6.517184E+0	-6.769572E+0	-7.012286E+0	-7.270019E+0	-7.512918E+0	-7.759785E+0	-8.007511E+0	-8.255246E+0	-8.515236E+0	-8.755156E+0	-9.009598E+0	-9.251479E+0	-9.499325E+0
-3.027599E+0	-3.280968E+0	-3.533060E+0	-3.772269E+0	-4.025221E+0	-4.277184E+0	-4.522385E+0	-4.770667E+0	-5.016073E+0	-5.272105E+0	-5.514328E+0	-5.765903E+0	-6.021047E+0	-6.267118E+0	-6.512320E+0	-6.757539E+0	-7.013395E+0	-7.257699E+0	-7.506980E+0	-7.763539E+0	-8.012097E+0	-8.262238E+0	-8.506348E+0	-8.755416E+0	-8.999257E+0	-9.254670E+0	-9.504171E+0
-3.032612E+0	-3.282771E+0	-3.523711E+0	-3.775561E+0	-4.020727E+0	-4.266992E+0	-4.518853E+0	-4.768799E+0	-5.021215E+0	-5.266750E+0	-5.518351E+0	-5.765875E+0	-6.009329E+0	-6.267154E+0	-6.515103E+0	-6.764115E+0	-7.003342E+0	-7.260938E+0	-7.513353E+0	-7.760441E+0	-8.009018E+0	-8.255394E+0	-8.502704E+0	-8.755527E+0	-9.003576E+0	-9.248103E+0	-9.492500E+0
-3.026138E+0	-3.271174E+0	-3.524949E+0	-3.772093E+0	-4.024657E+0	-4.272162E+0	-4.525104E+0	-4.769113E+0	-5.010995E+0	-5.261016E+0	-5.512830E+0	-5.757356E+0	-6.006887E+0	-6.254576E+0	-6.504773E+0	-6.757716E+0	-7.010916E+0	-7.253502E+0	-7.501182E+0	-7.750406E+0	-7.998059E+0	-8.253359E+0	-8.505044E+0	-8.747045E+0	-8.997510E+0	-9.248001E+0	-9.490807E+0
-3.022790E+0	-3.273125E+0	-3.524080E+0	-3.764066E+0	-4.013550E+0	-4.269045E+0	-4.511602E+0	-4.763056E+0	-5.015574E+0	-5.262107E+0	-5.508391E+0	-5.761888E+0	-6.012936E+0	-6.261624E+0	-6.508092E+0	-6.749493E+0	-7.002981E+0	-7.250263E+0	-7.502865E+0	-7.753532E+0	-8.003238E+0	-8.252601E+0	-8.495629E+0	-8.751910E+0	-8.991128E+0	-9.248279E+0	-9.495394E+0
-3.027793E+0	-3.274660E+0	-3.513896E+0	-3.769143E+0	-4.016583E+0	-4.259529E+0	-4.514071E+0	-4.763601E+0	-5.009339E+0	-5.261163E+0	-5.509593E+0	-5.760678E+0	-6.003141E+0	-6.254594E+0	-6.501554E+0	-6.755440E+0	-6.997461E+0	-7.254204E+0	-7.498583E+0	-7.751609E+0	-7.996505E+0	-8.245183E+0	-8.498274E+0	-8.743253E+0	-8.999119E+0	-9.236949E+0	-9.484990E+0
-3.013883E+0	-3.263386E+0	-3.518900E+0	-3.760930E+0	-4.012541E+0	-4.264856E+0	-4.509919E+0	-4.755139E+0	-5.004817E+0	-5.249149E+0	-5.500797E+0	-5.749958E+0	-6.003567E+0	-6.249989E+0	-6.496551E+0	-6.747421E+0	-7.000909E+0	-7.245473E+0	-7.491017E+0	-7.742046E+0	-7.991307E+0	-8.250280E+0	-8.490043E+0	-8.743781E+0	-8.989639E+0	-9.241823E+0	-9.487912E+0
-3.017722E+0	-3.266521E+0	-3.509809E+0	-3.756232E+0	-4.006697E+0	-4.258427E+0	-4.505831E+0	-4.759070E+0	-5.005706E+0	-5.255466E+0	-5.500992E+0	-5.751022E+0	-6.000505E+0	-6.253716E+0	-6.501905E+0	-6.740892E+0	-6.989830E+0	-7.244770E+0	-7.499257E+0	-7.747798E+0	-7.995459E+0	-8.237091E+0	-8.494852E+0	-8.743171E+0	-8.985014E+0	-9.235572E+0	-9.485609E+0
-3.015067E+0	-3.266068E+0	-3.508782E+0	-3.760893E+0	-4.011312E+0	-4.252102E+0	-4.511213E+0	-4.750534E+0	-4.997557E+0	-5.245200E+0	-5.502092E+0	-5.748941E+0	-5.991090E+0	-6.242581E+0	-6.491787E+0	-6.746636E+0	-6.994001E+0	-7.241543E+0	-7.490887E+0	-7.736496E+0	-7.982890E+0	-8.240670E+0	-8.491310E+0	-8.733034E+0	-8.987372E+0	-9.231150E+0	-9.473882E+0
-3.008824E+0	-3.255404E+0	-3.509504E+0	-3.750544E+0	-3.999917E+0	-4.256957E+0	-4.501419E+0	-4.754039E+0	-5.003910E+0	-5.245552E+0	-5.493436E+0	-5.739146E+0	-5.997721E+0	-6.241268E+0	-6.495477E+0	-6.735574E+0	-6.986509E+0	-7.235845E+0	-7.484035E+0	-7.739428E+0	-7.989115E+0	-8.236222E+0	-8.481701E+0	-8.736660E+0	-8.978421E+0	-9.235247E+0	-9.479737E+0
-3.011164E+0	-3.261332E+0	-3.499710E+0	-3.748398E+0	-4.007409E+0	-4.249216E+0	-4.499588E+0	-4.743689E+0	-4.990529E+0	-5.248354E+0	-5.491743E+0	-5.745288E+0	-5.990711E+0	-6.244042E+0	-6.488005E+0	-6.740170E+0	-6.983245E+0	-7.239776E+0	-7.490379E+0	-7.736542E+0	-7.983214E+0	-8.231126E+0	-8.486464E+0	-8.730444E+0	-8.979586E+0	-9.225379E+0	-9.474002E+0
-3.000177E+0	-3.254933E+0	-3.503714E+0	-3.751062E+0	-3.995043E+0	-4.249004E+0	-4.500476E+0	-4.748711E+0	-4.994347E+0	-5.236045E+0	-5.494435E+0	-5.738702E+0	-5.990174E+0	-6.233499E+0	-6.483334E+0	-6.734020E+0	-6.987980E+0	-7.228742E+0	-7.484044E+0	-7.727183E+0	-7.976084E+0	-8.234058E+0	-8.477094E+0	-8.723628E+0	-8.979308E+0	-9.225073E+0	-9.468259E+0
-3.007215E+0	-3.247257E+0	-3.503002E+0	-3.740647E+0	-3.994377E+0	-4.245221E+0	-4.489895E+0	-4.735855E+0	-4.992979E+0	-5.238772E+0	-5.485047E+0	-5.732237E+0	-5.988093E+0	-6.235505E+0	-6.486923E+0	-6.727324E+0	-6.975485E+0	-7.231573E+0	-7.478457E+0	-7.731178E+0	-7.977638E+0	-8.223949E+0	-8.472322E+0	-8.730952E+0	-8.971420E+0	-9.226655E+0	-9.472809E+0
-2.998920E+0	-3.250818E+0	-3.490812E+0	-3.744791E+0	-3.997345E+0	-4.236970E+0	-4.493733E+0	-4.743023E+0	-4.981297E+0	-5.238264E+0	-5.481375E+0	-5.736038E+0	-5.979900E+0	-6.233730E+0	-6.480624E+0	-6.734121E+0	-6.982404E+0	-7.227318E+0	-7.480177E+0	-7.725813E+0	-7.975695E+0	-8.230598E+0	-8.476225E+0	-8.723351E+0	-8.974193E+0	-9.215899E+0	-9.464513E+0
-2.994535E+0	-3.244851E+0	-3.497064E+0	-3.734247E+0	-3.984758E+0	-4.240227E+0	-4.491976E+0	-4.738242E+0	-4.990703E+0	-5.229440E+0	-5.485935E+0	-5.732570E+0	-5.983932E+0	-6.226044E+0	-6.478146E+0	-6.723800E+0	-6.972192E+0	-7.219928E+0	-7.471465E+0	-7.721679E+0	-7.967760E+0	-8.219694E+0	-8.470223E+0	-8.719883E+0	-8.965185E+0	-9.221402E+0	-9.463385E+0
-2.997088E+0	-3.240292E+0	-3.485836E+0	-3.739566E+0	-3.987338E+0	-4.238034E+0	-4.480989E+0	-4.729391E+0	-4.978282E+0	-5.235767E+0	-5.477250E+0	-5.724377E+0	-5.974276E+0	-6.228735E+0	-6.477451E+0	-6.724762E+0	-6.972673E+0	-7.226819E+0	-7.473695E+0	-7.726388E+0	-7.972495E+0	-8.222164E+0	-8.467004E+0	-8.721908E+0	-8.970392E+0	-9.214392E+0	-9.465290E+0
-2.985425E+0	-3.244315E+0	-3.490655E+0	-3.735682E+0	-3.987006E+0	-4.227676E+0	-4.484466E+0	-4.734496E+0	-4.980244E+0	-5.228405E+0	-5.476853E+0	-5.729712E+0	-5.975293E+0	-6.224823E+0	-6.468869E+0	-6.722450E+0	-6.975059E+0	-7.217560E+0	-7.471234E+0	-7.720135E+0	-7.962563E+0	-8.214922E+0	-8.471610E+0	-8.710199E+0	-8.966231E+0	-9.207862E+0	-9.458242E+0
-2.989181E+0	-3.235261E+0	-3.485799E+0	-3.727172E+0	-3.977729E+0	-4.234557E+0	-4.482838E+0	-4.724415E+0	-4.975507E+0	-5.220996E+0	-5.479563E+0	-5.719437E+0	-5.973832E+0	-6.220236E+0	-6.473354E+0	-6.712174E+0	-6.963600E+0	-7.217338E+0	-7.462623E+0	-7.710914E+0	-7.965216E+0	-8.209900E+0	-8.460826E+0	-8.712409E+0	-8.958684E+0	-9.214188E+0	-9.453756E+0
-2.991382E+0	-3.233762E+0	-3.476079E+0	-3.733627E+0	-3.981632E+0	-4.229248E+0	-4.472258E+0	-4.729196E+0	-4.975314E+0	-5.224853E+0	-5.468223E+0	-5.715507E+0	-5.965758E+0	-6.221549E+0	-6.468444E+0	-6.718103E+0	-6.963323E+0	-7.216257E+0	-7.465805E+0	-7.717231E+0	-7.963052E+0	-8.217308E+0	-8.460391E+0	-8.714352E+0	-8.963429E+0	-9.202396E+0	-9.456901E+0
-2.979497E+0	-3.232939E+0	-3.483394E+0	-3.719736E+0	-3.977378E+0	-4.221544E+0	-4.478639E+0	-4.719966E+0	-4.971115E+0	-5.216335E+0	-5.467151E+0	-5.719354E+0	-5.968431E+0	-6.212707E+0	-6.458723E+0	-6.710436E+0	-6.963665E+0	-7.205048E+0	-7.463300E+0	-7.709166E+0	-7.953859E+0	-8.207644E+0	-8.461177E+0	-8.703262E+0	-8.954318E+0	-9.205744E+0	-9.446681E+0
-2.982466E+0	-3.223857E+0	-3.473952E+0	-3.726469E+0	-3.968176E+0	-4.225456E+0	-4.468734E+0	-4.721307E+0	-4.966740E+0	-5.213006E+0	-5.471276E+0	-5.712954E+0	-5.966840E+0	-6.215159E+0	-6.466742E+0	-6.708771E+0	-6.953492E+0	-7.212381E+0	-7.452293E+0	-7.703682E+0	-7.959390E+0	-8.209502E+0	-8.450153E+0	-8.708183E+0	-8.956122E+0	-9.202460E+0	-9.449678E+0
-2.979265E+0	-3.231524E+0	-3.475034E+0	-3.718719E+0	-3.972420E+0	-4.223014E+0	-4.469826E+0	-4.714796E+0	-4.971133E+0	-5.216732E+0	-5.462193E+0	-5.707987E+0	-5.955770E+0	-6.213919E+0	-6.458021E+0	-6.709955E+0	-6.960058E+0	-7.206314E+0	-7.461440E+0	-7.709000E+0	-7.951732E+0	-8.205147E+0	-8.456970E+0	-8.699553E+0	-8.948603E+0	-9.193656E+0	-9.447958E+0
-2.970035E+0	-3.220019E+0	-3.470908E+0	-3.715093E+0	-3.964558E+0	-4.213211E+0	-4.468706E+0	-4.715804E+0	-4.959165E+0	-5.205912E+0	-5.458087E+0	-5.714165E+0	-5.958303E+0	-6.204726E+0	-6.454700E+0	-6.699597E+0	-6.951410E+0	-7.200016E+0	-7.449398E+0	-7.698114E+0	-7.947144E+0	-8.195232E+0	-8.449598E+0	-8.697010E+0	-8.948473E+0	-9.201128E+0	-9.440319E+0
-2.974253E+0	-3.219713E+0	-3.463067E+0	-3.719181E+0	-3.962441E+0	-4.218640E+0	-4.461289E+0	-4.711291E+0	-4.966019E+0	-5.207290E+0	-5.460178E+0	-5.703622E+0	-5.957517E+0	-6.206280E+0	-6.458159E+0	-6.703869E+0	-6.948258E+0	-7.206878E+0	-7.453217E+0	-7.701527E+0	-7.950733E+0	-8.203759E+0	-8.443938E+0	-8.701061E+0	-8.948436E+0	-9.194932E+0	-9.441604E+0
-2.968038E+0	-3.218826E+0	-3.467469E+0	-3.708915E+0	-3.964004E+0	-4.210195E+0	-4.461482E+0	-4.705687E+0	-4.951674E+0	-5.209445E+0	-5.451540E+0	-5.701984E+0	-5.947520E+0	-6.204264E+0	-6.446616E+0	-6.702713E+0	-6.948664E+0	-7.194282E+0	-7.446096E+0	-7.698031E+0	-7.938950E+0	-8.193465E+0	-8.449164E+0	-8.691461E+0	-8.938142E+0	-9.189234E+0	-9.439107E+0
-2.964800E+0	-3.213082E+0	-3.464851E+0	-3.706020E+0	-3.956448E+0	-4.202398E+0	-4.459615E+0	-4.709894E+0	-4.952729E+0	-5.201251E+0	-5.449375E+0	-5.705666E+0	-5.952375E+0	-6.192721E+0	-6.445793E+0	-6.690986E+0	-6.940026E+0	-7.193588E+0	-7.441204E+0	-7.691474E+0	-7.945618E+0	-8.193252E+0	-8.437020E+0	-8.694319E+0	-8.940917E+0	-9.190992E+0	-9.429016E+0
-2.968695E+0	-3.216412E+0	-3.454668E+0	-3.710469E+0	-3.957289E+0	-4.209696E+0	-4.450754E+0	-4.698028E+0	-4.954744E+0	-5.198217E+0	-5.453712E+0	-5.694956E+0	-5.949768E+0	-6.197420E+0	-6.449502E+0	-6.696850E+0	-6.945751E+0	-7.195844E+0	-7.446595E+0	-7.693980E+0	-7.937702E+0	-8.193354E+0	-8.439452E+0	-8.689981E+0	-8.935913E+0	-9.188338E+0	-9.433521E+0
-2.957531E+0	-3.207774E+0	-3.462298E+0	-3.698085E+0	-3.956763E+0	-4.198570E+0	-4.459032E+0	-4.705270E+0	-4.945690E+0	-5.199198E+0	-5.443946E+0	-5.694225E+0	-5.939732E+0	-6.192888E+0	-6.439264E+0	-6.685076E+0	-6.935476E+0	-7.184302E+0	-7.437033E+0	-7.690216E+0	-7.935491E+0	-8.183893E+0	-8.441126E+0	-8.683257E+0	-8.931936E+0	-9.178377E+0	-9.430987E+0
-2.960361E+0	-3.204398E+0	-3.454011E+0	-3.699185E+0	-3.945673E+0	-4.204203E+0	-4.447176E+0	-4.691461E+0	-4.950286E+0	-5.190151E+0	-5.445601E+0	-5.694438E+0	-5.946733E+0	-6.186127E+0	-6.443796E+0	-6.686093E+0	-6.933718E+0	-7.189787E+0	-7.437051E+0	-7.681651E+0	-7.936711E+0	-8.188554E+0	-8.430565E+0	-8.689602E+0	-8.936033E+0	-9.184555E+0	-9.420869E+0
