-9.654736E-1	-9.904424E-1	-1.015668E+0	-1.040743E+0	-1.065676E+0	-1.090681E+0	-1.115544E+0	-1.140733E+0	-1.165988E+0	-1.189956E+0	-1.216043E+0	-1.240303E+0	-1.265228E+0	-1.290375E+0	-1.314765E+0
-9.655522E-1	-9.902611E-1	-1.014596E+0	-1.039843E+0	-1.065241E+0	-1.090617E+0	-1.114466E+0	-1.140737E+0	-1.165364E+0	-1.190192E+0	-1.215035E+0	-1.240386E+0	-1.265691E+0	-1.289681E+0	-1.314865E+0
-9.654430E-1	-9.906478E-1	-1.014853E+0	-1.039954E+0	-1.064461E+0	-1.089369E+0	-1.115066E+0	-1.139494E+0	-1.164535E+0	-1.190299E+0	-1.214360E+0	-1.240155E+0	-1.264618E+0	-1.289885E+0	-1.315153E+0
-9.644255E-1	-9.894323E-1	-1.014755E+0	-1.039606E+0	-1.065035E+0	-1.089429E+0	-1.114631E+0	-1.140011E+0	-1.165225E+0	-1.189174E+0	-1.215230E+0	-1.239313E+0	-1.264756E+0	-1.289367E+0	-1.313977E+0
-9.650998E-1	-9.897505E-1	-1.013686E+0	-1.038902E+0	-1.063966E+0	-1.089705E+0	-1.114016E+0	-1.139448E+0	-1.164274E+0	-1.189758E+0	-1.214018E+0	-1.240015E+0	-1.264414E+0	-1.288664E+0	-1.314135E+0
-9.640842E-1	-9.896524E-1	-1.014150E+0	-1.039249E+0	-1.063992E+0	-1.088597E+0	-1.114600E+0	-1.139047E+0	-1.164239E+0	-1.188607E+0	-1.213943E+0	-1.238943E+0	-1.263664E+0	-1.289450E+0	-1.313913E+0
-9.647132E-1	-9.884712E-1	-1.013662E+0	-1.038783E+0	-1.064327E+0	-1.088879E+0	-1.113131E+0	-1.139323E+0	-1.164441E+0	-1.189124E+0	-1.214276E+0	-1.238897E+0	-1.264590E+0	-1.288498E+0	-1.313248E+0
-9.635735E-1	-9.891086E-1	-1.013174E+0	-1.038342E+0	-1.063144E+0	-1.088837E+0	-1.113453E+0	-1.138573E+0	-1.163502E+0	-1.188308E+0	-1.213334E+0	-1.238999E+0	-1.263212E+0	-1.288100E+0	-1.313589E+0
-9.636929E-1	-9.880827E-1	-1.013503E+0	-1.038579E+0	-1.063133E+0	-1.087808E+0	-1.113110E+0	-1.138098E+0	-1.163304E+0	-1.187963E+0	-1.213472E+0	-1.237842E+0	-1.263239E+0	-1.288766E+0	-1.312998E+0
-9.637114E-1	-9.881068E-1	-1.012862E+0	-1.037931E+0	-1.063159E+0	-1.088113E+0	-1.112615E+0	-1.138671E+0	-1.163243E+0	-1.188210E+0	-1.213185E+0	-1.238415E+0	-1.263249E+0	-1.287434E+0	-1.312248E+0
-9.625958E-1	-9.885406E-1	-1.012278E+0	-1.037323E+0	-1.061948E+0	-1.087950E+0	-1.113132E+0	-1.137451E+0	-1.162406E+0	-1.187203E+0	-1.212223E+0	-1.237981E+0	-1.262379E+0	-1.287462E+0	-1.312794E+0
