7.376684E-1	7.622599E-1	7.870364E-1	8.125185E-1	8.372756E-1	8.625100E-1	8.881393E-1	9.125281E-1	9.385404E-1	9.630496E-1	9.882119E-1	1.013002E+0	1.038242E+0	1.062705E+0	1.087723E+0
7.371781E-1	7.633116E-1	7.878365E-1	8.134075E-1	8.379685E-1	8.629994E-1	8.883613E-1	9.125744E-1	9.380465E-1	9.625214E-1	9.879482E-1	1.012882E+0	1.037983E+0	1.063343E+0	1.088879E+0
7.384603E-1	7.627853E-1	7.883508E-1	8.127812E-1	8.385049E-1	8.634073E-1	8.881004E-1	9.138149E-1	9.383499E-1	9.638156E-1	9.884976E-1	1.013983E+0	1.038677E+0	1.064000E+0	1.088500E+0
7.383437E-1	7.636252E-1	7.879392E-1	8.135027E-1	8.380166E-1	8.631445E-1	8.891004E-1	9.135503E-1	9.393601E-1	9.637165E-1	9.888316E-1	1.013705E+0	1.039352E+0	1.063575E+0	1.088842E+0
7.382456E-1	7.640516E-1	7.889308E-1	8.141178E-1	8.391673E-1	8.643831E-1	8.887869E-1	9.140396E-1	9.385905E-1	9.637185E-1	9.885624E-1	1.014149E+0	1.038788E+0	1.064675E+0	1.089674E+0
7.392409E-1	7.636724E-1	7.894108E-1	8.137664E-1	8.387168E-1	8.643748E-1	8.886860E-1	9.145558E-1	9.392981E-1	9.646212E-1	9.895892E-1	1.014685E+0	1.039935E+0	1.064536E+0	1.088999E+0
7.391697E-1	7.648647E-1	7.890195E-1	8.141096E-1	8.388972E-1	8.639419E-1	8.896757E-1	9.139556E-1	9.395737E-1	9.641606E-1	9.893691E-1	1.014316E+0	1.039851E+0	1.064490E+0	1.090155E+0
7.394851E-1	7.647675E-1	7.898114E-1	8.150171E-1	8.400100E-1	8.647495E-1	8.896795E-1	9.145696E-1	9.396199E-1	9.646185E-1	9.899907E-1	1.015334E+0	1.039620E+0	1.065693E+0	1.090304E+0
7.401974E-1	7.644697E-1	7.902517E-1	8.144870E-1	8.394124E-1	8.652267E-1	8.895537E-1	9.152913E-1	9.405209E-1	9.654843E-1	9.902690E-1	1.014870E+0	1.040822E+0	1.065092E+0	1.090173E+0
7.395425E-1	7.656352E-1	7.898299E-1	8.150790E-1	8.402764E-1	8.647096E-1	8.908015E-1	9.147242E-1	9.399743E-1	9.648950E-1	9.901423E-1	1.015610E+0	1.040378E+0	1.065767E+0	1.091154E+0
7.404471E-1	7.654947E-1	7.909307E-1	8.157821E-1	8.404771E-1	8.656596E-1	8.904056E-1	9.154587E-1	9.404192E-1	9.656544E-1	9.912070E-1	1.015833E+0	1.040896E+0	1.066228E+0	1.090812E+0
7.408819E-1	7.653097E-1	7.903831E-1	8.152187E-1	8.402449E-1	8.657549E-1	8.907007E-1	9.160895E-1	9.413682E-1	9.661502E-1	9.907834E-1	1.015647E+0	1.041312E+0	1.065841E+0	1.091358E+0
7.406340E-1	7.661329E-1	7.907402E-1	8.156922E-1	8.413272E-1	8.658253E-1	8.914287E-1	9.156492E-1	9.409039E-1	9.656323E-1	9.912606E-1	1.016600E+0	1.040869E+0	1.066941E+0	1.092023E+0
7.416986E-1	7.662540E-1	7.917132E-1	8.166600E-1	8.411607E-1	8.668650E-1	8.910309E-1	9.168017E-1	9.414728E-1	9.669698E-1	9.919304E-1	1.016165E+0	1.042163E+0	1.066839E+0	1.091496E+0
7.416283E-1	7.661801E-1	7.912868E-1	8.162695E-1	8.408933E-1	8.664218E-1	8.915785E-1	9.163596E-1	9.421091E-1	9.668450E-1	9.915613E-1	1.017183E+0	1.041739E+0	1.067070E+0	1.092458E+0
7.413111E-1	7.672207E-1	7.918445E-1	8.163944E-1	8.420728E-1	8.668871E-1	8.923685E-1	9.168369E-1	9.412388E-1	9.668348E-1	9.923374E-1	1.017266E+0	1.041979E+0	1.067810E+0	1.092532E+0
7.423786E-1	7.669330E-1	7.924514E-1	8.174378E-1	8.418998E-1	8.673764E-1	8.918181E-1	9.175381E-1	9.425986E-1	9.677422E-1	9.927907E-1	1.016951E+0	1.043209E+0	1.067210E+0	1.092273E+0
7.421039E-1	7.670865E-1	7.921137E-1	8.171187E-1	8.421505E-1	8.669288E-1	8.926469E-1	9.176906E-1	9.424959E-1	9.673833E-1	9.923743E-1	1.017950E+0	1.042654E+0	1.067782E+0	1.093374E+0
7.421427E-1	7.680384E-1	7.928334E-1	8.172177E-1	8.430441E-1	8.679407E-1	8.926922E-1	9.174242E-1	9.423977E-1	9.681473E-1	9.932957E-1	1.018154E+0	1.043162E+0	1.068864E+0	1.093337E+0
7.431731E-1	7.676647E-1	7.929703E-1	8.183341E-1	8.423530E-1	8.682969E-1	8.926755E-1	9.185288E-1	9.434273E-1	9.685331E-1	9.936823E-1	1.018043E+0	1.043930E+0	1.068005E+0	1.093466E+0
7.429604E-1	7.680366E-1	7.929952E-1	8.181186E-1	8.435824E-1	8.678158E-1	8.937347E-1	9.180366E-1	9.433441E-1	9.679846E-1	9.932661E-1	1.019088E+0	1.043320E+0	1.069040E+0	1.094336E+0
7.436246E-1	7.691262E-1	7.941829E-1	8.181889E-1	8.431273E-1	8.689740E-1	8.933601E-1	9.186536E-1	9.431591E-1	9.690224E-1	9.942207E-1	1.018579E+0	1.044383E+0	1.069317E+0	1.094271E+0
7.442268E-1	7.683585E-1	7.938222E-1	8.187865E-1	8.433668E-1	8.692302E-1	8.938143E-1	9.193280E-1	9.442811E-1	9.691843E-1	9.943577E-1	1.018903E+0	1.044041E+0	1.069068E+0	1.094206E+0
7.438493E-1	7.688986E-1	7.938204E-1	8.190853E-1	8.443973E-1	8.688222E-1	8.947171E-1	9.186684E-1	9.442256E-1	9.690030E-1	9.939849E-1	1.019929E+0	1.044207E+0	1.070113E+0	1.095232E+0
7.444044E-1	7.696360E-1	7.948324E-1	8.189280E-1	8.440865E-1	8.697732E-1	8.942324E-1	9.196545E-1	9.441941E-1	9.699927E-1	9.952280E-1	1.019560E+0	1.045123E+0	1.069872E+0	1.094557E+0
7.450666E-1	7.691420E-1	7.945077E-1	8.195375E-1	8.441133E-1	8.695373E-1	8.949955E-1	9.200152E-1	9.452136E-1	9.696329E-1	9.946952E-1	1.019375E+0	1.045715E+0	1.069984E+0	1.095205E+0
7.445634E-1	7.698810E-1	7.947852E-1	8.200593E-1	8.451216E-1	8.694430E-1	8.949428E-1	9.196758E-1	9.449712E-1	9.698688E-1	9.953659E-1	1.020716E+0	1.045012E+0	1.070779E+0	1.095816E+0
