-1.317761E+0	-1.292234E+0	-1.267309E+0	-1.242467E+0	-1.217292E+0	-1.192023E+0	-1.167205E+0	-1.142786E+0	-1.116856E+0	-1.092825E+0	-1.067019E+0	-1.043061E+0	-1.017751E+0	-9.925607E-1	-9.671710E-1	7.383085E-1	7.634855E-1	7.881177E-1	8.131606E-1	8.383505E-1	8.632158E-1	8.883714E-1	9.140415E-1	9.388476E-1	9.635834E-1	9.893811E-1	1.013797E+0	1.039509E+0	1.064675E+0	1.089240E+0
-1.317030E+0	-1.292105E+0	-1.267133E+0	-1.242263E+0	-1.217051E+0	-1.192296E+0	-1.167031E+0	-1.141627E+0	-1.117180E+0	-1.091983E+0	-1.066524E+0	-1.041518E+0	-1.016723E+0	-9.917458E-1	-9.661053E-1	7.378922E-1	7.632497E-1	7.889918E-1	8.141485E-1	8.393615E-1	8.640852E-1	8.895814E-1	9.144754E-1	9.392777E-1	9.641994E-1	9.890572E-1	1.014723E+0	1.039278E+0	1.064222E+0	1.089073E+0
-1.316632E+0	-1.292511E+0	-1.267521E+0	-1.241430E+0	-1.217116E+0	-1.192128E+0	-1.167273E+0	-1.141954E+0	-1.117144E+0	-1.091580E+0	-1.067167E+0	-1.041729E+0	-1.016447E+0	-9.911714E-1	-9.667186E-1	7.392308E-1	7.644493E-1	7.886773E-1	8.142955E-1	8.386826E-1	8.643784E-1	8.887656E-1	9.139721E-1	9.390465E-1	9.648645E-1	9.894329E-1	1.014694E+0	1.040249E+0	1.064443E+0	1.090220E+0
-1.317057E+0	-1.291522E+0	-1.266246E+0	-1.242134E+0	-1.216219E+0	-1.190995E+0	-1.166063E+0	-1.141616E+0	-1.116154E+0	-1.091608E+0	-1.065689E+0	-1.041580E+0	-1.016539E+0	-9.913369E-1	-9.653884E-1	7.391642E-1	7.642089E-1	7.898243E-1	8.139357E-1	8.396085E-1	8.643156E-1	8.896082E-1	9.149462E-1	9.399271E-1	9.644492E-1	9.901608E-1	1.014741E+0	1.039398E+0	1.065499E+0	1.089794E+0
-1.316059E+0	-1.290976E+0	-1.266309E+0	-1.240746E+0	-1.216626E+0	-1.191570E+0	-1.166329E+0	-1.140858E+0	-1.116514E+0	-1.090750E+0	-1.065905E+0	-1.040555E+0	-1.015793E+0	-9.903980E-1	-9.655846E-1	7.392520E-1	7.642385E-1	7.896764E-1	8.148219E-1	8.398962E-1	8.652221E-1	8.900254E-1	9.147482E-1	9.396292E-1	9.655120E-1	9.898028E-1	1.015833E+0	1.040850E+0	1.065063E+0	1.090692E+0
-1.316503E+0	-1.291365E+0	-1.266375E+0	-1.240959E+0	-1.216497E+0	-1.191049E+0	-1.166537E+0	-1.141182E+0	-1.115967E+0	-1.090430E+0	-1.066034E+0	-1.041128E+0	-1.016049E+0	-9.910150E-1	-9.658389E-1	7.397987E-1	7.652032E-1	7.894368E-1	8.148616E-1	8.397270E-1	8.644831E-1	8.897405E-1	9.153245E-1	9.399243E-1	9.655157E-1	9.906604E-1	1.015378E+0	1.040897E+0	1.066154E+0	1.090673E+0
-1.316142E+0	-1.290394E+0	-1.265191E+0	-1.240894E+0	-1.215165E+0	-1.190252E+0	-1.165125E+0	-1.140450E+0	-1.115068E+0	-1.090911E+0	-1.065223E+0	-1.040147E+0	-1.015881E+0	-9.905053E-1	-9.645513E-1	7.393177E-1	7.645863E-1	7.904311E-1	8.146249E-1	8.406288E-1	8.657198E-1	8.904177E-1	9.156889E-1	9.408198E-1	9.652503E-1	9.906234E-1	1.016000E+0	1.040369E+0	1.066358E+0	1.090839E+0
-1.314838E+0	-1.290135E+0	-1.265811E+0	-1.240127E+0	-1.215646E+0	-1.190560E+0	-1.165767E+0	-1.140113E+0	-1.115646E+0	-1.089810E+0	-1.065723E+0	-1.040161E+0	-1.014808E+0	-9.895433E-1	-9.648566E-1	7.404101E-1	7.656723E-1	7.900991E-1	8.160493E-1	8.401839E-1	8.659973E-1	8.905942E-1	9.152432E-1	9.402952E-1	9.665111E-1	9.907926E-1	1.016258E+0	1.041664E+0	1.065748E+0	1.091987E+0
-1.315217E+0	-1.290514E+0	-1.265783E+0	-1.240617E+0	-1.215303E+0	-1.190055E+0	-1.165366E+0	-1.140814E+0	-1.114891E+0	-1.090202E+0	-1.065269E+0	-1.039883E+0	-1.015095E+0	-9.900733E-1	-9.648807E-1	7.408273E-1	7.654132E-1	7.909519E-1	8.155406E-1	8.406001E-1	8.655394E-1	8.908339E-1	9.164040E-1	9.410796E-1	9.660282E-1	9.917842E-1	1.015805E+0	1.041110E+0	1.066562E+0	1.091450E+0
-1.315420E+0	-1.289653E+0	-1.264627E+0	-1.239859E+0	-1.214388E+0	-1.189885E+0	-1.164462E+0	-1.139728E+0	-1.114539E+0	-1.089843E+0	-1.064287E+0	-1.039620E+0	-1.014852E+0	-9.894156E-1	-9.635782E-1	7.404776E-1	7.655104E-1	7.913210E-1	8.161039E-1	8.415945E-1	8.667059E-1	8.916377E-1	9.159776E-1	9.412240E-1	9.662280E-1	9.910230E-1	1.016951E+0	1.041941E+0	1.067117E+0	1.091690E+0
