-1.749019E+0	-1.743886E+0	-1.746688E+0	-1.748381E+0	-1.748186E+0	-1.748955E+0	-1.749316E+0	-1.749518E+0	-1.748363E+0	-1.749297E+0	-1.749037E+0	-1.749944E+0	-1.751266E+0	-1.751443E+0	-1.749972E+0	-1.751045E+0	-1.751942E+0	-1.750305E+0	-1.750286E+0	-1.750962E+0	-1.749972E+0	-1.748863E+0	-1.749352E+0	-1.749334E+0	-1.750046E+0	-1.750314E+0	-1.747790E+0	-1.748251E+0	-1.749806E+0	-1.749537E+0	-1.747326E+0	-1.748964E+0	-1.750490E+0	-1.751073E+0	-1.751211E+0	-1.751545E+0	-1.752053E+0	-1.750666E+0	-1.749667E+0	-1.750758E+0	-1.750637E+0	-1.750906E+0	-1.751128E+0	-1.750767E+0	-1.752071E+0	-1.752118E+0	-1.750203E+0	-1.754005E+0	-1.752728E+0	-1.750527E+0	-1.753330E+0	-1.752368E+0
-1.744958E+0	-1.739595E+0	-1.742564E+0	-1.744478E+0	-1.744266E+0	-1.744136E+0	-1.745190E+0	-1.745144E+0	-1.743868E+0	-1.745449E+0	-1.744654E+0	-1.745569E+0	-1.747124E+0	-1.747188E+0	-1.745634E+0	-1.746892E+0	-1.747614E+0	-1.746642E+0	-1.746309E+0	-1.746421E+0	-1.745791E+0	-1.744700E+0	-1.744913E+0	-1.744996E+0	-1.745653E+0	-1.745801E+0	-1.743341E+0	-1.744257E+0	-1.745662E+0	-1.745504E+0	-1.743359E+0	-1.744672E+0	-1.746578E+0	-1.747050E+0	-1.746855E+0	-1.747734E+0	-1.747900E+0	-1.746245E+0	-1.745310E+0	-1.746754E+0	-1.746624E+0	-1.746698E+0	-1.746725E+0	-1.746485E+0	-1.748012E+0	-1.747752E+0	-1.745829E+0	-1.749963E+0	-1.748446E+0	-1.746707E+0	-1.749195E+0	-1.748316E+0
-1.740446E+0	-1.734906E+0	-1.738531E+0	-1.739770E+0	-1.739678E+0	-1.739854E+0	-1.740427E+0	-1.740650E+0	-1.739372E+0	-1.740816E+0	-1.740695E+0	-1.741371E+0	-1.742943E+0	-1.742656E+0	-1.741500E+0	-1.742823E+0	-1.743479E+0	-1.742286E+0	-1.742110E+0	-1.742009E+0	-1.741906E+0	-1.739984E+0	-1.740169E+0	-1.740926E+0	-1.741935E+0	-1.741749E+0	-1.739077E+0	-1.740149E+0	-1.741029E+0	-1.741528E+0	-1.739224E+0	-1.740492E+0	-1.742240E+0	-1.742592E+0	-1.742610E+0	-1.743127E+0	-1.743461E+0	-1.741648E+0	-1.741066E+0	-1.742582E+0	-1.742657E+0	-1.741926E+0	-1.742360E+0	-1.742443E+0	-1.744043E+0	-1.743581E+0	-1.741926E+0	-1.745856E+0	-1.744432E+0	-1.742490E+0	-1.745033E+0	-1.743599E+0
-1.736182E+0	-1.731021E+0	-1.734175E+0	-1.735424E+0	-1.735433E+0	-1.735960E+0	-1.736441E+0	-1.736885E+0	-1.735341E+0	-1.736506E+0	-1.736303E+0	-1.737144E+0	-1.738743E+0	-1.738809E+0	-1.737375E+0	-1.738735E+0	-1.739178E+0	-1.737930E+0	-1.737542E+0	-1.738152E+0	-1.737431E+0	-1.736043E+0	-1.736542E+0	-1.736533E+0	-1.737431E+0	-1.737597E+0	-1.735192E+0	-1.735312E+0	-1.736682E+0	-1.737135E+0	-1.734831E+0	-1.736339E+0	-1.737828E+0	-1.738355E+0	-1.738966E+0	-1.738754E+0	-1.739123E+0	-1.737801E+0	-1.737190E+0	-1.737995E+0	-1.738272E+0	-1.737884E+0	-1.738828E+0	-1.738273E+0	-1.739595E+0	-1.739567E+0	-1.737810E+0	-1.741601E+0	-1.740418E+0	-1.737948E+0	-1.740991E+0	-1.739733E+0
-1.732399E+0	-1.727017E+0	-1.729856E+0	-1.731474E+0	-1.731317E+0	-1.731373E+0	-1.732334E+0	-1.732529E+0	-1.731835E+0	-1.732677E+0	-1.732038E+0	-1.732677E+0	-1.734305E+0	-1.734711E+0	-1.732862E+0	-1.734212E+0	-1.735035E+0	-1.734295E+0	-1.733583E+0	-1.734036E+0	-1.733000E+0	-1.732140E+0	-1.732169E+0	-1.731918E+0	-1.733084E+0	-1.733259E+0	-1.730809E+0	-1.730957E+0	-1.732760E+0	-1.732769E+0	-1.730846E+0	-1.732122E+0	-1.733555E+0	-1.734813E+0	-1.734804E+0	-1.734970E+0	-1.734851E+0	-1.733805E+0	-1.732899E+0	-1.733824E+0	-1.734065E+0	-1.734064E+0	-1.734360E+0	-1.733935E+0	-1.735322E+0	-1.735017E+0	-1.733333E+0	-1.737107E+0	-1.736016E+0	-1.733093E+0	-1.736515E+0	-1.735803E+0
-1.728265E+0	-1.722957E+0	-1.725823E+0	-1.727488E+0	-1.727248E+0	-1.727248E+0	-1.728173E+0	-1.728237E+0	-1.727618E+0	-1.728654E+0	-1.728275E+0	-1.728746E+0	-1.730531E+0	-1.730328E+0	-1.728987E+0	-1.730281E+0	-1.730984E+0	-1.730448E+0	-1.729569E+0	-1.729847E+0	-1.729107E+0	-1.727691E+0	-1.727720E+0	-1.728071E+0	-1.729162E+0	-1.728995E+0	-1.726517E+0	-1.726989E+0	-1.728616E+0	-1.728987E+0	-1.726869E+0	-1.728099E+0	-1.729957E+0	-1.730892E+0	-1.730365E+0	-1.730577E+0	-1.730596E+0	-1.729356E+0	-1.728644E+0	-1.730078E+0	-1.730346E+0	-1.729865E+0	-1.730162E+0	-1.730161E+0	-1.731706E+0	-1.730975E+0	-1.729449E+0	-1.732973E+0	-1.731817E+0	-1.729606E+0	-1.732316E+0	-1.731298E+0
-1.723530E+0	-1.718582E+0	-1.722031E+0	-1.723197E+0	-1.723566E+0	-1.723382E+0	-1.724214E+0	-1.724418E+0	-1.723511E+0	-1.724270E+0	-1.724020E+0	-1.724852E+0	-1.726434E+0	-1.725944E+0	-1.725315E+0	-1.726203E+0	-1.727165E+0	-1.726027E+0	-1.725250E+0	-1.725907E+0	-1.725121E+0	-1.723484E+0	-1.723863E+0	-1.724334E+0	-1.725176E+0	-1.725222E+0	-1.722494E+0	-1.722919E+0	-1.724640E+0	-1.725000E+0	-1.722642E+0	-1.724020E+0	-1.725823E+0	-1.726304E+0	-1.726406E+0	-1.726462E+0	-1.726073E+0	-1.725259E+0	-1.724899E+0	-1.726175E+0	-1.726064E+0	-1.725537E+0	-1.726018E+0	-1.726064E+0	-1.727369E+0	-1.727081E+0	-1.725398E+0	-1.728922E+0	-1.728154E+0	-1.725510E+0	-1.728460E+0	-1.727109E+0
-1.719599E+0	-1.714919E+0	-1.717851E+0	-1.719127E+0	-1.719146E+0	-1.719359E+0	-1.720349E+0	-1.720071E+0	-1.719599E+0	-1.720080E+0	-1.719451E+0	-1.720580E+0	-1.721985E+0	-1.722216E+0	-1.720579E+0	-1.721643E+0	-1.723040E+0	-1.721791E+0	-1.720987E+0	-1.721911E+0	-1.720616E+0	-1.719498E+0	-1.719941E+0	-1.719719E+0	-1.720672E+0	-1.720930E+0	-1.718554E+0	-1.719053E+0	-1.720071E+0	-1.720414E+0	-1.718323E+0	-1.719525E+0	-1.721449E+0	-1.722171E+0	-1.722318E+0	-1.722651E+0	-1.722115E+0	-1.721291E+0	-1.720792E+0	-1.721680E+0	-1.721625E+0	-1.721579E+0	-1.722254E+0	-1.721652E+0	-1.722892E+0	-1.722772E+0	-1.721347E+0	-1.724640E+0	-1.723742E+0	-1.721088E+0	-1.724352E+0	-1.722670E+0
-1.715493E+0	-1.710646E+0	-1.713375E+0	-1.715418E+0	-1.715049E+0	-1.714790E+0	-1.716186E+0	-1.715964E+0	-1.715299E+0	-1.716519E+0	-1.715594E+0	-1.716260E+0	-1.718046E+0	-1.718202E+0	-1.716695E+0	-1.717777E+0	-1.718407E+0	-1.718073E+0	-1.717314E+0	-1.717444E+0	-1.716399E+0	-1.715576E+0	-1.715511E+0	-1.715705E+0	-1.716556E+0	-1.716520E+0	-1.714337E+0	-1.715188E+0	-1.716159E+0	-1.716177E+0	-1.714531E+0	-1.715604E+0	-1.717306E+0	-1.718397E+0	-1.717435E+0	-1.718128E+0	-1.718258E+0	-1.717315E+0	-1.716325E+0	-1.717546E+0	-1.717814E+0	-1.717610E+0	-1.717814E+0	-1.717388E+0	-1.718767E+0	-1.718332E+0	-1.716917E+0	-1.720404E+0	-1.719322E+0	-1.717195E+0	-1.719655E+0	-1.719247E+0
-1.710933E+0	-1.706355E+0	-1.709536E+0	-1.711294E+0	-1.711155E+0	-1.710813E+0	-1.711877E+0	-1.712107E+0	-1.710989E+0	-1.711997E+0	-1.711867E+0	-1.712598E+0	-1.714105E+0	-1.713782E+0	-1.712543E+0	-1.713985E+0	-1.714670E+0	-1.713865E+0	-1.713274E+0	-1.713403E+0	-1.712737E+0	-1.711247E+0	-1.711423E+0	-1.711951E+0	-1.712663E+0	-1.712542E+0	-1.710027E+0	-1.711294E+0	-1.712366E+0	-1.712292E+0	-1.710517E+0	-1.711451E+0	-1.713504E+0	-1.714207E+0	-1.713236E+0	-1.714253E+0	-1.714022E+0	-1.712968E+0	-1.712404E+0	-1.713763E+0	-1.713773E+0	-1.713125E+0	-1.713653E+0	-1.713633E+0	-1.715021E+0	-1.714429E+0	-1.712524E+0	-1.716797E+0	-1.715474E+0	-1.713236E+0	-1.715372E+0	-1.715141E+0
-1.706910E+0	-1.702128E+0	-1.705727E+0	-1.706947E+0	-1.707280E+0	-1.707021E+0	-1.707760E+0	-1.707733E+0	-1.706836E+0	-1.707585E+0	-1.707243E+0	-1.708390E+0	-1.709796E+0	-1.709740E+0	-1.708149E+0	-1.709444E+0	-1.710674E+0	-1.709545E+0	-1.708621E+0	-1.709527E+0	-1.708279E+0	-1.707196E+0	-1.707391E+0	-1.707474E+0	-1.708945E+0	-1.708510E+0	-1.706013E+0	-1.706956E+0	-1.707881E+0	-1.708103E+0	-1.706151E+0	-1.707446E+0	-1.709222E+0	-1.709740E+0	-1.709231E+0	-1.710240E+0	-1.709573E+0	-1.708529E+0	-1.708594E+0	-1.709462E+0	-1.709490E+0	-1.709139E+0	-1.710017E+0	-1.709574E+0	-1.710859E+0	-1.710507E+0	-1.708639E+0	-1.712385E+0	-1.711617E+0	-1.709027E+0	-1.711423E+0	-1.710516E+0
-1.702795E+0	-1.698142E+0	-1.701093E+0	-1.702646E+0	-1.702609E+0	-1.702341E+0	-1.703673E+0	-1.703506E+0	-1.702813E+0	-1.703543E+0	-1.702738E+0	-1.703479E+0	-1.705125E+0	-1.705718E+0	-1.703682E+0	-1.705014E+0	-1.706031E+0	-1.705199E+0	-1.704403E+0	-1.705079E+0	-1.703747E+0	-1.703146E+0	-1.703062E+0	-1.702721E+0	-1.704487E+0	-1.703885E+0	-1.701897E+0	-1.702387E+0	-1.703460E+0	-1.703359E+0	-1.701860E+0	-1.702775E+0	-1.704820E+0	-1.705495E+0	-1.705097E+0	-1.705615E+0	-1.705421E+0	-1.704339E+0	-1.704007E+0	-1.704672E+0	-1.705005E+0	-1.705014E+0	-1.705642E+0	-1.705097E+0	-1.706456E+0	-1.706023E+0	-1.703978E+0	-1.708104E+0	-1.706965E+0	-1.704431E+0	-1.706836E+0	-1.706355E+0
-1.698281E+0	-1.694119E+0	-1.696700E+0	-1.698706E+0	-1.698216E+0	-1.698373E+0	-1.699492E+0	-1.699474E+0	-1.698484E+0	-1.699557E+0	-1.698984E+0	-1.699558E+0	-1.701203E+0	-1.701231E+0	-1.699659E+0	-1.701102E+0	-1.701851E+0	-1.701231E+0	-1.700963E+0	-1.700445E+0	-1.699918E+0	-1.699039E+0	-1.698696E+0	-1.698984E+0	-1.700269E+0	-1.699853E+0	-1.697551E+0	-1.698623E+0	-1.699585E+0	-1.699372E+0	-1.697717E+0	-1.698771E+0	-1.701055E+0	-1.701850E+0	-1.701046E+0	-1.701592E+0	-1.701333E+0	-1.700556E+0	-1.699779E+0	-1.700908E+0	-1.701185E+0	-1.700917E+0	-1.701222E+0	-1.700621E+0	-1.702628E+0	-1.701712E+0	-1.699862E+0	-1.704136E+0	-1.702683E+0	-1.700593E+0	-1.702674E+0	-1.702535E+0
-1.694008E+0	-1.689643E+0	-1.692815E+0	-1.694470E+0	-1.694628E+0	-1.694405E+0	-1.695238E+0	-1.695072E+0	-1.694314E+0	-1.695488E+0	-1.694896E+0	-1.695793E+0	-1.697365E+0	-1.696810E+0	-1.695155E+0	-1.697023E+0	-1.698198E+0	-1.697226E+0	-1.696782E+0	-1.696615E+0	-1.695858E+0	-1.694563E+0	-1.694618E+0	-1.695192E+0	-1.696413E+0	-1.695811E+0	-1.693490E+0	-1.694341E+0	-1.695534E+0	-1.695755E+0	-1.693323E+0	-1.695035E+0	-1.697014E+0	-1.697181E+0	-1.696931E+0	-1.697809E+0	-1.696894E+0	-1.696079E+0	-1.695876E+0	-1.697041E+0	-1.696967E+0	-1.696505E+0	-1.697281E+0	-1.696662E+0	-1.698383E+0	-1.697883E+0	-1.695746E+0	-1.699890E+0	-1.698937E+0	-1.696764E+0	-1.698863E+0	-1.698068E+0
-1.690049E+0	-1.685527E+0	-1.688912E+0	-1.690021E+0	-1.690411E+0	-1.689975E+0	-1.691104E+0	-1.690937E+0	-1.690382E+0	-1.691049E+0	-1.690494E+0	-1.691520E+0	-1.692852E+0	-1.692982E+0	-1.691011E+0	-1.692732E+0	-1.693795E+0	-1.692592E+0	-1.692269E+0	-1.692842E+0	-1.691465E+0	-1.690687E+0	-1.690752E+0	-1.690604E+0	-1.692028E+0	-1.691797E+0	-1.689652E+0	-1.690235E+0	-1.691307E+0	-1.691353E+0	-1.688718E+0	-1.690466E+0	-1.692630E+0	-1.693074E+0	-1.693138E+0	-1.693388E+0	-1.693055E+0	-1.692056E+0	-1.691852E+0	-1.692889E+0	-1.692666E+0	-1.692352E+0	-1.693397E+0	-1.693073E+0	-1.693832E+0	-1.693823E+0	-1.691566E+0	-1.695802E+0	-1.694831E+0	-1.692398E+0	-1.694813E+0	-1.694036E+0
