-2.000000E-1	4.705460E-3	2.260220E-4	-1.740862E+0
-1.995000E-1	4.710230E-3	2.384200E-4	-1.738522E+0
-1.990000E-1	4.708320E-3	2.641700E-4	-1.734277E+0
-1.985000E-1	4.687340E-3	2.641700E-4	-1.730254E+0
-1.980000E-1	4.686390E-3	2.326970E-4	-1.726563E+0
-1.975000E-1	4.712130E-3	2.183920E-4	-1.722059E+0
-1.970000E-1	4.715000E-3	2.260220E-4	-1.717536E+0
-1.965000E-1	4.705460E-3	2.174390E-4	-1.713698E+0
-1.960000E-1	4.715000E-3	2.117170E-4	-1.709250E+0
-1.955000E-1	4.716900E-3	2.298360E-4	-1.705172E+0
-1.950000E-1	4.706410E-3	2.298360E-4	-1.701158E+0
-1.945000E-1	4.715950E-3	2.203000E-4	-1.696875E+0
-1.940000E-1	4.721670E-3	2.298360E-4	-1.692537E+0
-1.935000E-1	4.712130E-3	2.298360E-4	-1.688792E+0
-1.930000E-1	4.721670E-3	2.212530E-4	-1.684592E+0
-1.925000E-1	4.730250E-3	2.365120E-4	-1.679986E+0
-1.920000E-1	4.711180E-3	2.441420E-4	-1.675853E+0
-1.915000E-1	4.706410E-3	2.288830E-4	-1.672264E+0
-1.910000E-1	4.727390E-3	2.269750E-4	-1.667991E+0
-1.905000E-1	4.726440E-3	2.384200E-4	-1.663940E+0
-1.900000E-1	4.722630E-3	2.222070E-4	-1.660056E+0
-1.895000E-1	4.744560E-3	2.059950E-4	-1.655829E+0
-1.890000E-1	4.760770E-3	2.183920E-4	-1.651315E+0
-1.885000E-1	4.749330E-3	2.250680E-4	-1.647533E+0
-1.880000E-1	4.748370E-3	2.164850E-4	-1.643454E+0
-1.875000E-1	4.751240E-3	2.250680E-4	-1.638793E+0
-1.870000E-1	4.740740E-3	2.250680E-4	-1.635001E+0
-1.865000E-1	4.749330E-3	2.136240E-4	-1.630894E+0
-1.860000E-1	4.763630E-3	2.231610E-4	-1.626289E+0
-1.855000E-1	4.749330E-3	2.346050E-4	-1.622442E+0
-1.850000E-1	4.739790E-3	2.203000E-4	-1.618279E+0
-1.845000E-1	4.755050E-3	2.145780E-4	-1.614089E+0
-1.840000E-1	4.756960E-3	2.317440E-4	-1.609678E+0
-1.835000E-1	4.739790E-3	2.298360E-4	-1.605701E+0
-1.830000E-1	4.748370E-3	2.145780E-4	-1.601502E+0
-1.825000E-1	4.759820E-3	2.231610E-4	-1.596647E+0
-1.820000E-1	4.748370E-3	2.326970E-4	-1.592660E+0
-1.815000E-1	4.743610E-3	2.183920E-4	-1.588933E+0
-1.810000E-1	4.763630E-3	2.183920E-4	-1.584910E+0
-1.805000E-1	4.765540E-3	2.431880E-4	-1.580562E+0
-1.800000E-1	4.748370E-3	2.450960E-4	-1.576605E+0
-1.795000E-1	4.753140E-3	2.231610E-4	-1.572535E+0
-1.790000E-1	4.769360E-3	2.231610E-4	-1.567994E+0
-1.785000E-1	4.765540E-3	2.260220E-4	-1.564035E+0
-1.780000E-1	4.772220E-3	2.069480E-4	-1.560003E+0
-1.775000E-1	4.799870E-3	2.012260E-4	-1.554908E+0
-1.770000E-1	4.798920E-3	2.164850E-4	-1.550523E+0
-1.765000E-1	4.786520E-3	2.164850E-4	-1.546066E+0
-1.760000E-1	4.795100E-3	2.155310E-4	-1.541608E+0
-1.755000E-1	4.793200E-3	2.336510E-4	-1.537334E+0
-1.750000E-1	4.772220E-3	2.346050E-4	-1.533386E+0
-1.745000E-1	4.771260E-3	2.136240E-4	-1.529298E+0
-1.740000E-1	4.786520E-3	2.174390E-4	-1.524691E+0
-1.735000E-1	4.776980E-3	2.355580E-4	-1.520612E+0
-1.730000E-1	4.767450E-3	2.288830E-4	-1.516654E+0
-1.725000E-1	4.787470E-3	2.241140E-4	-1.512132E+0
-1.720000E-1	4.794150E-3	2.317440E-4	-1.507775E+0
-1.715000E-1	4.781750E-3	2.164850E-4	-1.503743E+0
-1.710000E-1	4.788430E-3	1.993190E-4	-1.499590E+0
-1.705000E-1	4.798920E-3	2.107630E-4	-1.495152E+0
-1.700000E-1	4.783660E-3	2.241140E-4	-1.491100E+0
-1.695000E-1	4.771260E-3	2.155310E-4	-1.487132E+0
-1.690000E-1	4.789380E-3	2.126700E-4	-1.482841E+0
-1.685000E-1	4.795100E-3	2.298360E-4	-1.478559E+0
-1.680000E-1	4.776030E-3	2.250680E-4	-1.474379E+0
-1.675000E-1	4.779850E-3	2.031340E-4	-1.470253E+0
-1.670000E-1	4.803690E-3	2.098090E-4	-1.465648E+0
-1.665000E-1	4.799870E-3	2.279290E-4	-1.461588E+0
-1.660000E-1	4.798920E-3	2.212530E-4	-1.457750E+0
-1.655000E-1	4.817040E-3	2.183920E-4	-1.453300E+0
-1.650000E-1	4.815130E-3	2.317440E-4	-1.448990E+0
-1.645000E-1	4.799870E-3	2.231610E-4	-1.444922E+0
-1.640000E-1	4.807500E-3	2.126700E-4	-1.440362E+0
-1.635000E-1	4.814180E-3	2.317440E-4	-1.435848E+0
-1.630000E-1	4.798920E-3	2.412810E-4	-1.431186E+0
-1.625000E-1	4.799870E-3	2.241140E-4	-1.427228E+0
-1.620000E-1	4.820850E-3	2.250680E-4	-1.422650E+0
-1.615000E-1	4.823710E-3	2.355580E-4	-1.418497E+0
-1.610000E-1	4.827530E-3	2.269750E-4	-1.414577E+0
-1.605000E-1	4.841830E-3	2.298360E-4	-1.410109E+0
-1.600000E-1	4.833250E-3	2.374660E-4	-1.405966E+0
-1.595000E-1	4.830390E-3	2.231610E-4	-1.401952E+0
-1.590000E-1	4.849460E-3	2.203000E-4	-1.397328E+0
-1.585000E-1	4.852320E-3	2.403270E-4	-1.393055E+0
-1.580000E-1	4.837070E-3	2.403270E-4	-1.389069E+0
