-2.000000E-1	4.636790E-3	2.212530E-4	-1.630885E+0	5.530910E-1	6.577249E+0
-1.995000E-1	4.619630E-3	2.460500E-4	-1.630154E+0	0.000000E+0	0.000000E+0
-1.990000E-1	4.606280E-3	2.613090E-4	-1.625854E+0	0.000000E+0	0.000000E+0
-1.985000E-1	4.598650E-3	2.479570E-4	-1.622052E+0	0.000000E+0	0.000000E+0
-1.980000E-1	4.617720E-3	2.346050E-4	-1.617392E+0	0.000000E+0	0.000000E+0
-1.975000E-1	4.619630E-3	2.365120E-4	-1.613090E+0	0.000000E+0	0.000000E+0
-1.970000E-1	4.608180E-3	2.231610E-4	-1.608762E+0	0.000000E+0	0.000000E+0
-1.965000E-1	4.623440E-3	2.155310E-4	-1.604323E+0	0.000000E+0	0.000000E+0
-1.960000E-1	4.632980E-3	2.365120E-4	-1.599939E+0	0.000000E+0	0.000000E+0
-1.955000E-1	4.613910E-3	2.555870E-4	-1.595906E+0	0.000000E+0	0.000000E+0
-1.950000E-1	4.594830E-3	2.479570E-4	-1.592198E+0	0.000000E+0	0.000000E+0
-1.945000E-1	4.604370E-3	2.403270E-4	-1.588008E+0	0.000000E+0	0.000000E+0
-1.940000E-1	4.608180E-3	2.498650E-4	-1.583560E+0	0.000000E+0	0.000000E+0
-1.935000E-1	4.594830E-3	2.403270E-4	-1.579998E+0	0.000000E+0	0.000000E+0
-1.930000E-1	4.604370E-3	2.288830E-4	-1.575606E+0	0.000000E+0	0.000000E+0
-1.925000E-1	4.608180E-3	2.441420E-4	-1.571268E+0	0.000000E+0	0.000000E+0
-1.920000E-1	4.596740E-3	2.498650E-4	-1.567023E+0	0.000000E+0	0.000000E+0
-1.915000E-1	4.604370E-3	2.288830E-4	-1.563296E+0	0.000000E+0	0.000000E+0
-1.910000E-1	4.631070E-3	2.250680E-4	-1.559151E+0	0.000000E+0	0.000000E+0
-1.905000E-1	4.634890E-3	2.441420E-4	-1.554962E+0	0.000000E+0	0.000000E+0
-1.900000E-1	4.610090E-3	2.536790E-4	-1.550985E+0	0.000000E+0	0.000000E+0
-1.895000E-1	4.598650E-3	2.403270E-4	-1.547120E+0	0.000000E+0	0.000000E+0
