-2.000000E-1	4.745510E-3	2.431880E-4	-1.751239E+0	0.000000E+0	0.000000E+0
-1.998000E-1	4.744560E-3	2.527260E-4	-1.749454E+0	0.000000E+0	0.000000E+0
-1.996000E-1	4.735020E-3	2.651230E-4	-1.747845E+0	0.000000E+0	0.000000E+0
-1.994000E-1	4.728350E-3	2.613090E-4	-1.746449E+0	0.000000E+0	0.000000E+0
-1.992000E-1	4.738840E-3	2.517720E-4	-1.744691E+0	0.000000E+0	0.000000E+0
-1.990000E-1	4.750280E-3	2.565400E-4	-1.742869E+0	0.000000E+0	0.000000E+0
-1.988000E-1	4.743610E-3	2.584480E-4	-1.741167E+0	0.000000E+0	0.000000E+0
-1.986000E-1	4.738840E-3	2.498650E-4	-1.739697E+0	0.000000E+0	0.000000E+0
-1.984000E-1	4.745510E-3	2.450960E-4	-1.737745E+0	0.000000E+0	0.000000E+0
-1.982000E-1	4.743610E-3	2.489110E-4	-1.736025E+0	0.000000E+0	0.000000E+0
-1.980000E-1	4.736930E-3	2.441420E-4	-1.734702E+0	0.000000E+0	0.000000E+0
-1.978000E-1	4.739790E-3	2.346050E-4	-1.732991E+0	0.000000E+0	0.000000E+0
-1.976000E-1	4.748370E-3	2.384200E-4	-1.730614E+0	0.000000E+0	0.000000E+0
-1.974000E-1	4.745510E-3	2.450960E-4	-1.729338E+0	0.000000E+0	0.000000E+0
-1.972000E-1	4.743610E-3	2.450960E-4	-1.727627E+0	0.000000E+0	0.000000E+0
-1.970000E-1	4.744560E-3	2.517720E-4	-1.725537E+0	0.000000E+0	0.000000E+0
-1.968000E-1	4.736930E-3	2.574940E-4	-1.724002E+0	0.000000E+0	0.000000E+0
-1.966000E-1	4.735980E-3	2.517720E-4	-1.722605E+0	0.000000E+0	0.000000E+0
-1.964000E-1	4.743610E-3	2.479570E-4	-1.720616E+0	0.000000E+0	0.000000E+0
-1.962000E-1	4.742650E-3	2.489110E-4	-1.718888E+0	0.000000E+0	0.000000E+0
-1.960000E-1	4.735980E-3	2.422340E-4	-1.717518E+0	0.000000E+0	0.000000E+0
-1.958000E-1	4.742650E-3	2.317440E-4	-1.715715E+0	0.000000E+0	0.000000E+0
-1.956000E-1	4.754100E-3	2.317440E-4	-1.713726E+0	0.000000E+0	0.000000E+0
-1.954000E-1	4.757910E-3	2.298360E-4	-1.712284E+0	0.000000E+0	0.000000E+0
-1.952000E-1	4.760770E-3	2.212530E-4	-1.710563E+0	0.000000E+0	0.000000E+0
-1.950000E-1	4.769360E-3	2.241140E-4	-1.708805E+0	0.000000E+0	0.000000E+0
-1.948000E-1	4.766490E-3	2.403270E-4	-1.706919E+0	0.000000E+0	0.000000E+0
-1.946000E-1	4.756960E-3	2.431880E-4	-1.705643E+0	0.000000E+0	0.000000E+0
-1.944000E-1	4.758860E-3	2.374660E-4	-1.703811E+0	0.000000E+0	0.000000E+0
-1.942000E-1	4.765540E-3	2.431880E-4	-1.701648E+0	0.000000E+0	0.000000E+0
-1.940000E-1	4.767450E-3	2.546330E-4	-1.700131E+0	0.000000E+0	0.000000E+0
-1.938000E-1	4.764590E-3	2.498650E-4	-1.698799E+0	0.000000E+0	0.000000E+0
-1.936000E-1	4.770310E-3	2.403270E-4	-1.697171E+0	0.000000E+0	0.000000E+0
-1.934000E-1	4.775080E-3	2.412810E-4	-1.695219E+0	0.000000E+0	0.000000E+0
-1.932000E-1	4.767450E-3	2.479570E-4	-1.693638E+0	0.000000E+0	0.000000E+0
-1.930000E-1	4.756000E-3	2.412810E-4	-1.692278E+0	0.000000E+0	0.000000E+0
-1.928000E-1	4.760770E-3	2.365120E-4	-1.690456E+0	0.000000E+0	0.000000E+0
-1.926000E-1	4.766490E-3	2.479570E-4	-1.688265E+0	0.000000E+0	0.000000E+0
-1.924000E-1	4.763630E-3	2.536790E-4	-1.686776E+0	0.000000E+0	0.000000E+0
-1.922000E-1	4.767450E-3	2.450960E-4	-1.685157E+0	0.000000E+0	0.000000E+0
-1.920000E-1	4.776980E-3	2.384200E-4	-1.683298E+0	0.000000E+0	0.000000E+0
-1.918000E-1	4.778890E-3	2.470040E-4	-1.681291E+0	0.000000E+0	0.000000E+0
