-2.000000E-1	3.013630E-3	1.430520E-4	-1.111195E+0	4.126080E-1	1.498203E+0
-1.998000E-1	3.009810E-3	1.525890E-4	-1.110951E+0	0.000000E+0	0.000000E+0
-1.996000E-1	3.011720E-3	1.583110E-4	-1.109103E+0	0.000000E+0	0.000000E+0
-1.994000E-1	3.011720E-3	1.659400E-4	-1.107978E+0	0.000000E+0	0.000000E+0
-1.992000E-1	3.009810E-3	1.659400E-4	-1.107172E+0	0.000000E+0	0.000000E+0
-1.990000E-1	3.009810E-3	1.602180E-4	-1.106102E+0	0.000000E+0	0.000000E+0
-1.988000E-1	3.011720E-3	1.602180E-4	-1.104848E+0	0.000000E+0	0.000000E+0
-1.986000E-1	3.007900E-3	1.583110E-4	-1.103930E+0	0.000000E+0	0.000000E+0
-1.984000E-1	3.009810E-3	1.487740E-4	-1.103024E+0	0.000000E+0	0.000000E+0
-1.982000E-1	3.015530E-3	1.468670E-4	-1.101776E+0	0.000000E+0	0.000000E+0
-1.980000E-1	3.019350E-3	1.506810E-4	-1.100726E+0	0.000000E+0	0.000000E+0
-1.978000E-1	3.015530E-3	1.468670E-4	-1.099924E+0	0.000000E+0	0.000000E+0
-1.976000E-1	3.017440E-3	1.430520E-4	-1.098508E+0	0.000000E+0	0.000000E+0
-1.974000E-1	3.015530E-3	1.468670E-4	-1.097444E+0	0.000000E+0	0.000000E+0
-1.972000E-1	3.009810E-3	1.468670E-4	-1.096673E+0	0.000000E+0	0.000000E+0
-1.970000E-1	3.007900E-3	1.430520E-4	-1.095488E+0	0.000000E+0	0.000000E+0
-1.968000E-1	3.009810E-3	1.430520E-4	-1.094272E+0	0.000000E+0	0.000000E+0
-1.966000E-1	3.004090E-3	1.449590E-4	-1.093297E+0	0.000000E+0	0.000000E+0
-1.964000E-1	3.004090E-3	1.392370E-4	-1.092357E+0	0.000000E+0	0.000000E+0
-1.962000E-1	3.007900E-3	1.392370E-4	-1.091092E+0	0.000000E+0	0.000000E+0
-1.960000E-1	3.006000E-3	1.449590E-4	-1.090110E+0	0.000000E+0	0.000000E+0
-1.958000E-1	2.998370E-3	1.430520E-4	-1.089138E+0	0.000000E+0	0.000000E+0
-1.956000E-1	3.000270E-3	1.373300E-4	-1.087975E+0	0.000000E+0	0.000000E+0
-1.954000E-1	3.007900E-3	1.411450E-4	-1.086687E+0	0.000000E+0	0.000000E+0
-1.952000E-1	3.009810E-3	1.449590E-4	-1.085640E+0	0.000000E+0	0.000000E+0
-1.950000E-1	3.011720E-3	1.411450E-4	-1.084672E+0	0.000000E+0	0.000000E+0
-1.948000E-1	3.019350E-3	1.411450E-4	-1.083489E+0	0.000000E+0	0.000000E+0
-1.946000E-1	3.021260E-3	1.449590E-4	-1.082257E+0	0.000000E+0	0.000000E+0
-1.944000E-1	3.017440E-3	1.449590E-4	-1.081373E+0	0.000000E+0	0.000000E+0
-1.942000E-1	3.019350E-3	1.430520E-4	-1.080205E+0	0.000000E+0	0.000000E+0
-1.940000E-1	3.019350E-3	1.449590E-4	-1.079097E+0	0.000000E+0	0.000000E+0
-1.938000E-1	3.013630E-3	1.449590E-4	-1.078109E+0	0.000000E+0	0.000000E+0
-1.936000E-1	3.013630E-3	1.449590E-4	-1.077119E+0	0.000000E+0	0.000000E+0
-1.934000E-1	3.015530E-3	1.468670E-4	-1.075742E+0	0.000000E+0	0.000000E+0
-1.932000E-1	3.011720E-3	1.506810E-4	-1.074794E+0	0.000000E+0	0.000000E+0
-1.930000E-1	3.009810E-3	1.449590E-4	-1.073918E+0	0.000000E+0	0.000000E+0
-1.928000E-1	3.009810E-3	1.430520E-4	-1.072687E+0	0.000000E+0	0.000000E+0
-1.926000E-1	3.007900E-3	1.487740E-4	-1.071455E+0	0.000000E+0	0.000000E+0
-1.924000E-1	3.002180E-3	1.487740E-4	-1.070525E+0	0.000000E+0	0.000000E+0
-1.922000E-1	3.002180E-3	1.430520E-4	-1.069455E+0	0.000000E+0	0.000000E+0
-1.920000E-1	3.006000E-3	1.449590E-4	-1.068193E+0	0.000000E+0	0.000000E+0
-1.918000E-1	3.004090E-3	1.506810E-4	-1.067127E+0	0.000000E+0	0.000000E+0
-1.916000E-1	3.004090E-3	1.506810E-4	-1.066248E+0	0.000000E+0	0.000000E+0
-1.914000E-1	3.011720E-3	1.468670E-4	-1.065126E+0	0.000000E+0	0.000000E+0
-1.912000E-1	3.023160E-3	1.468670E-4	-1.063922E+0	0.000000E+0	0.000000E+0
-1.910000E-1	3.021260E-3	1.487740E-4	-1.062960E+0	0.000000E+0	0.000000E+0
-1.908000E-1	3.015530E-3	1.449590E-4	-1.062181E+0	0.000000E+0	0.000000E+0
-1.906000E-1	3.017440E-3	1.449590E-4	-1.060784E+0	0.000000E+0	0.000000E+0
-1.904000E-1	3.013630E-3	1.449590E-4	-1.059678E+0	0.000000E+0	0.000000E+0
-1.902000E-1	3.006000E-3	1.449590E-4	-1.058779E+0	0.000000E+0	0.000000E+0
-1.900000E-1	3.004090E-3	1.430520E-4	-1.057501E+0	0.000000E+0	0.000000E+0
-1.898000E-1	3.000270E-3	1.506810E-4	-1.056476E+0	0.000000E+0	0.000000E+0
-1.896000E-1	2.996460E-3	1.506810E-4	-1.055531E+0	0.000000E+0	0.000000E+0
-1.894000E-1	3.000270E-3	1.449590E-4	-1.054633E+0	0.000000E+0	0.000000E+0
-1.892000E-1	3.009810E-3	1.430520E-4	-1.053374E+0	0.000000E+0	0.000000E+0
-1.890000E-1	3.009810E-3	1.468670E-4	-1.052176E+0	0.000000E+0	0.000000E+0
-1.888000E-1	3.004090E-3	1.487740E-4	-1.051259E+0	0.000000E+0	0.000000E+0
-1.886000E-1	3.004090E-3	1.430520E-4	-1.050361E+0	0.000000E+0	0.000000E+0
-1.884000E-1	3.009810E-3	1.430520E-4	-1.049113E+0	0.000000E+0	0.000000E+0
-1.882000E-1	3.013630E-3	1.468670E-4	-1.047941E+0	0.000000E+0	0.000000E+0
-1.880000E-1	3.007900E-3	1.468670E-4	-1.046923E+0	0.000000E+0	0.000000E+0
