-1.111843E+0	-1.011420E+0	-9.179112E-1	-8.186500E-1	-7.118767E-1	-6.130288E-1	-5.154983E-1	-4.230488E-1	-3.159601E-1	-2.169938E-1	-1.229663E-1	-2.057782E-2	7.713501E-2	1.788219E-1	2.707026E-1	3.669121E-1	4.703943E-1	5.735175E-1	6.666570E-1	7.702908E-1	8.641001E-1	1.116357E+0	1.362650E+0	1.615390E+0	1.862369E+0	2.107858E+0	2.350961E+0	2.602148E+0	2.845214E+0	3.095975E+0	3.343962E+0	3.591929E+0	3.837613E+0	4.076425E+0	4.332366E+0	4.574757E+0	4.822947E+0	5.064385E+0	5.316886E+0	5.557926E+0	5.805386E+0	6.049544E+0	6.298095E+0	6.536842E+0	6.784394E+0	7.033703E+0	7.279776E+0	7.523370E+0	7.760748E+0	8.010854E+0	8.152785E+0
-1.108726E+0	-1.010760E+0	-9.054735E-1	-8.078051E-1	-7.143048E-1	-6.180905E-1	-5.184102E-1	-4.163128E-1	-3.203400E-1	-2.202259E-1	-1.235611E-1	-2.567649E-2	7.319779E-2	1.730582E-1	2.780729E-1	3.799604E-1	4.760738E-1	5.670212E-1	6.752643E-1	7.716293E-1	8.734408E-1	1.112445E+0	1.368144E+0	1.607853E+0	1.856857E+0	2.106609E+0	2.352830E+0	2.597727E+0	2.847832E+0	3.091970E+0	3.338209E+0	3.588591E+0	3.836864E+0	4.087154E+0	4.328999E+0	4.575238E+0	4.823076E+0	5.074448E+0	5.311031E+0	5.559387E+0	5.810001E+0	6.055768E+0	6.302303E+0	6.545748E+0	6.787586E+0	7.029441E+0	7.277178E+0	7.521678E+0	7.770025E+0	8.014063E+0	8.151675E+0
-1.098329E+0	-1.001536E+0	-9.070349E-1	-8.109058E-1	-7.143483E-1	-6.088571E-1	-5.094163E-1	-4.114436E-1	-3.149019E-1	-2.173916E-1	-1.124573E-1	-1.478844E-2	8.220860E-2	1.808005E-1	2.734008E-1	3.764472E-1	4.717060E-1	5.782572E-1	6.696328E-1	7.712085E-1	8.695790E-1	1.117652E+0	1.361763E+0	1.616990E+0	1.861787E+0	2.105602E+0	2.362920E+0	2.606800E+0	2.858837E+0	3.097122E+0	3.347439E+0	3.593770E+0	3.837179E+0	4.087237E+0	4.330525E+0	4.586142E+0	4.831243E+0	5.069601E+0	5.321880E+0	5.569090E+0	5.804757E+0	6.062400E+0	6.298252E+0	6.550160E+0	6.796131E+0	7.039864E+0	7.278879E+0	7.524572E+0	7.767898E+0	8.008606E+0	8.161692E+0
-1.104839E+0	-1.005865E+0	-9.075890E-1	-8.079161E-1	-7.030687E-1	-6.081864E-1	-5.066450E-1	-4.148689E-1	-3.100733E-1	-2.079741E-1	-1.168631E-1	-1.563078E-2	8.647262E-2	1.859084E-1	2.857589E-1	3.773685E-1	4.810402E-1	5.778539E-1	6.790069E-1	7.810626E-1	8.808123E-1	1.124366E+0	1.372186E+0	1.620034E+0	1.865902E+0	2.117801E+0	2.356955E+0	2.606846E+0	2.852557E+0	3.102912E+0	3.348873E+0	3.598774E+0	3.847981E+0	4.084416E+0	4.340051E+0	4.579076E+0	4.824510E+0	5.076427E+0	5.324774E+0	5.567934E+0	5.818593E+0	6.058635E+0	6.308482E+0	6.545776E+0	6.791247E+0	7.036386E+0	7.287194E+0	7.533821E+0	7.772365E+0	8.021267E+0	8.159167E+0
-1.095720E+0	-9.958713E-1	-8.975359E-1	-7.995041E-1	-7.062322E-1	-6.101132E-1	-5.115244E-1	-4.037845E-1	-3.101926E-1	-2.139043E-1	-1.108847E-1	-1.562069E-2	8.216870E-2	1.823055E-1	2.809109E-1	3.863763E-1	4.780700E-1	5.755469E-1	6.787044E-1	7.740325E-1	8.741725E-1	1.119520E+0	1.373379E+0	1.616057E+0	1.861583E+0	2.111771E+0	2.366592E+0	2.609677E+0	2.860928E+0	3.098694E+0	3.346754E+0	3.594742E+0	3.843726E+0	4.097429E+0	4.337332E+0	4.585383E+0	4.835165E+0	5.081366E+0	5.321436E+0	5.566315E+0	5.817872E+0	6.062816E+0	6.310238E+0	6.556681E+0	6.798398E+0	7.039069E+0	7.284132E+0	7.531990E+0	7.780087E+0	8.017207E+0	8.163217E+0
-1.094154E+0	-9.978888E-1	-9.029954E-1	-8.017166E-1	-7.047448E-1	-5.997457E-1	-5.012031E-1	-4.056410E-1	-3.091492E-1	-2.046357E-1	-1.065095E-1	-4.960093E-3	8.895530E-2	1.855199E-1	2.826999E-1	3.834800E-1	4.818256E-1	5.869514E-1	6.776674E-1	7.856924E-1	8.796764E-1	1.128454E+0	1.370484E+0	1.627692E+0	1.872061E+0	2.116108E+0	2.368183E+0	2.617269E+0	2.860909E+0	3.107147E+0	3.356957E+0	3.605812E+0	3.848758E+0	4.092509E+0	4.339848E+0	4.590526E+0	4.836857E+0	5.077879E+0	5.328178E+0	5.577497E+0	5.815153E+0	6.072499E+0	6.306891E+0	6.555941E+0	6.803271E+0	7.050185E+0	7.289016E+0	7.531490E+0	7.775621E+0	8.017605E+0	8.171597E+0
-1.096484E+0	-9.933701E-1	-8.940228E-1	-8.027953E-1	-6.958628E-1	-5.982324E-1	-4.987843E-1	-4.060193E-1	-3.002793E-1	-2.027062E-1	-1.097442E-1	-1.070152E-2	9.329672E-2	1.941382E-1	2.923395E-1	3.866131E-1	4.897779E-1	5.829212E-1	6.867317E-1	7.823780E-1	8.878258E-1	1.129518E+0	1.380215E+0	1.627766E+0	1.876898E+0	2.125293E+0	2.366018E+0	2.611647E+0	2.862639E+0	3.114010E+0	3.356253E+0	3.602825E+0	3.856101E+0	4.095921E+0	4.349846E+0	4.587594E+0	4.834638E+0	5.083910E+0	5.333709E+0	5.572798E+0	5.825456E+0	6.066719E+0	6.317620E+0	6.556385E+0	6.800441E+0	7.045699E+0	7.297700E+0	7.543005E+0	7.782641E+0	8.029110E+0	8.166760E+0
-1.086143E+0	-9.949491E-1	-8.893496E-1	-7.908192E-1	-6.947028E-1	-6.019814E-1	-5.015176E-1	-3.946083E-1	-3.051189E-1	-2.057013E-1	-1.023211E-1	-3.932970E-3	8.867526E-2	1.885502E-1	2.865138E-1	3.960057E-1	4.849818E-1	5.883279E-1	6.889239E-1	7.843677E-1	8.830185E-1	1.128888E+0	1.381120E+0	1.629171E+0	1.872274E+0	2.120566E+0	2.377302E+0	2.621413E+0	2.869603E+0	3.107573E+0	3.355476E+0	3.601974E+0	3.850099E+0	4.105614E+0	4.344583E+0	4.600228E+0	4.845356E+0	5.090282E+0	5.329686E+0	5.580485E+0	5.825123E+0	6.071565E+0	6.319561E+0	6.566346E+0	6.808496E+0	7.049871E+0	7.291837E+0	7.537558E+0	7.786228E+0	8.026678E+0	8.173225E+0
-1.090471E+0	-9.868756E-1	-8.945010E-1	-7.958003E-1	-6.972901E-1	-5.922161E-1	-4.909374E-1	-4.003721E-1	-2.960843E-1	-1.951293E-1	-9.703462E-2	-4.500079E-4	1.002170E-1	1.987707E-1	2.949212E-1	3.903603E-1	4.953447E-1	5.964208E-1	6.859426E-1	7.934365E-1	8.928698E-1	1.136760E+0	1.382138E+0	1.636321E+0	1.876797E+0	2.124330E+0	2.374055E+0	2.624669E+0	2.865098E+0	3.115305E+0	3.363088E+0	3.613692E+0	3.862169E+0	4.100010E+0	4.351602E+0	4.596352E+0	4.841778E+0	5.088570E+0	5.339794E+0	5.586857E+0	5.828147E+0	6.078918E+0	6.315815E+0	6.562424E+0	6.811632E+0	7.057029E+0	7.300577E+0	7.546566E+0	7.785128E+0	8.028408E+0	8.176231E+0
-1.084492E+0	-9.865491E-1	-8.845867E-1	-7.909513E-1	-6.867792E-1	-5.928858E-1	-4.946818E-1	-3.925012E-1	-2.940095E-1	-1.948009E-1	-1.018572E-1	-2.958156E-3	9.619432E-2	2.029434E-1	2.988137E-1	3.948087E-1	4.960440E-1	5.896358E-1	6.963314E-1	7.876626E-1	8.917839E-1	1.133568E+0	1.390184E+0	1.630568E+0	1.884510E+0	2.132784E+0	2.375692E+0	2.621756E+0	2.871138E+0	3.117682E+0	3.366668E+0	3.608466E+0	3.858645E+0	4.109360E+0	4.357134E+0	4.597157E+0	4.845587E+0	5.095563E+0	5.339887E+0	5.579698E+0	5.833900E+0	6.075209E+0	6.328273E+0	6.564792E+0	6.807119E+0	7.053681E+0	7.305552E+0	7.549979E+0	7.793304E+0	8.039238E+0	8.173021E+0
-1.079665E+0	-9.847101E-1	-8.849928E-1	-7.843375E-1	-6.887440E-1	-5.916935E-1	-4.934663E-1	-3.901396E-1	-2.977392E-1	-1.962745E-1	-9.258972E-2	7.715037E-3	1.002199E-1	1.972259E-1	2.960220E-1	4.026704E-1	4.926760E-1	5.991385E-1	6.937100E-1	7.972716E-1	8.913658E-1	1.138054E+0	1.383988E+0	1.639964E+0	1.880543E+0	2.127965E+0	2.383952E+0	2.631208E+0	2.876715E+0	3.115147E+0	3.363930E+0	3.616088E+0	3.858636E+0	4.108472E+0	4.353472E+0	4.606693E+0	4.853893E+0	5.101344E+0	5.337473E+0	5.588669E+0	5.828878E+0	6.080370E+0	6.324389E+0	6.575067E+0	6.817191E+0	7.059221E+0	7.300022E+0	7.546852E+0	7.791556E+0	8.030979E+0	8.185368E+0
-1.083107E+0	-9.774201E-1	-8.864562E-1	-7.878387E-1	-6.881307E-1	-5.810446E-1	-4.828786E-1	-3.909758E-1	-2.865104E-1	-1.857552E-1	-9.345761E-2	4.865014E-3	1.092461E-1	2.076240E-1	3.059196E-1	3.981507E-1	5.033839E-1	6.002069E-1	6.949042E-1	7.994999E-1	9.022754E-1	1.147432E+0	1.391683E+0	1.642508E+0	1.887729E+0	2.136899E+0	2.380168E+0	2.628525E+0	2.872442E+0	3.125367E+0	3.370442E+0	3.620749E+0	3.870178E+0	4.108648E+0	4.360880E+0	4.602031E+0	4.846855E+0	5.097699E+0	5.349182E+0	5.593525E+0	5.837738E+0	6.087223E+0	6.328939E+0	6.572144E+0	6.817338E+0	7.064799E+0	7.309881E+0	7.557369E+0	7.793878E+0	8.040986E+0	8.183629E+0
-1.071449E+0	-9.823532E-1	-8.757769E-1	-7.813164E-1	-6.788528E-1	-5.858307E-1	-4.851125E-1	-3.807822E-1	-2.894899E-1	-1.913321E-1	-9.187013E-2	5.845568E-3	1.057505E-1	2.040544E-1	3.045468E-1	4.073380E-1	5.010871E-1	5.985205E-1	7.046214E-1	7.962291E-1	8.955551E-1	1.139913E+0	1.395216E+0	1.639123E+0	1.892761E+0	2.138833E+0	2.389455E+0	2.631624E+0	2.883411E+0	3.125951E+0	3.376341E+0	3.616504E+0	3.865785E+0	4.120311E+0	4.362082E+0	4.608034E+0	4.856196E+0	5.103369E+0	5.344308E+0	5.588170E+0	5.840920E+0	6.081683E+0	6.335664E+0	6.578073E+0	6.817209E+0	7.060932E+0	7.312276E+0	7.554381E+0	7.801221E+0	8.045157E+0	8.185507E+0
-1.074608E+0	-9.711559E-1	-8.787370E-1	-7.740005E-1	-6.820320E-1	-5.829114E-1	-4.846630E-1	-3.826147E-1	-2.855114E-1	-1.859486E-1	-8.360779E-2	1.629492E-2	1.118615E-1	2.097784E-1	3.058484E-1	4.076016E-1	5.042839E-1	6.081777E-1	7.001055E-1	8.083227E-1	9.008203E-1	1.147692E+0	1.392599E+0	1.649149E+0	1.886545E+0	2.137482E+0	2.389603E+0	2.638292E+0	2.878990E+0	3.125349E+0	3.371782E+0	3.626029E+0	3.868032E+0	4.113503E+0	4.361462E+0	4.615118E+0	4.859489E+0	5.107475E+0	5.349867E+0	5.600388E+0	5.840189E+0	6.090951E+0	6.329975E+0	6.583566E+0	6.829621E+0	7.071957E+0	7.309123E+0	7.557266E+0	7.798779E+0	8.040431E+0	8.193961E+0
-1.070424E+0	-9.760807E-1	-8.737687E-1	-7.802369E-1	-6.786983E-1	-5.751876E-1	-4.748865E-1	-3.835600E-1	-2.785387E-1	-1.780407E-1	-8.856464E-2	1.040537E-2	1.144280E-1	2.146958E-1	3.155832E-1	4.067571E-1	5.126525E-1	6.032724E-1	7.048878E-1	8.043553E-1	9.091196E-1	1.152991E+0	1.398073E+0	1.647688E+0	1.897829E+0	2.146620E+0	2.389039E+0	2.633363E+0	2.884437E+0	3.134884E+0	3.381706E+0	3.627565E+0	3.877096E+0	4.123260E+0	4.371626E+0	4.609449E+0	4.856372E+0	5.101380E+0	5.357174E+0	5.597122E+0	5.848550E+0	6.093309E+0	6.337199E+0	6.578212E+0	6.824719E+0	7.069987E+0	7.321960E+0	7.564156E+0	7.805808E+0	8.052372E+0	8.189078E+0
-1.064357E+0	-9.679785E-1	-8.678191E-1	-7.745981E-1	-6.707561E-1	-5.786175E-1	-4.813810E-1	-3.743847E-1	-2.836105E-1	-1.846119E-1	-8.101604E-2	1.850321E-2	1.103590E-1	2.095360E-1	3.112976E-1	4.162311E-1	5.065715E-1	6.104042E-1	7.120428E-1	8.064811E-1	9.037239E-1	1.148580E+0	1.406406E+0	1.649038E+0	1.896349E+0	2.146915E+0	2.398186E+0	2.645515E+0	2.887989E+0	3.127727E+0	3.383195E+0	3.626630E+0	3.877337E+0	4.124934E+0	4.367825E+0	4.618920E+0	4.868987E+0	5.111166E+0	5.353326E+0	5.599657E+0	5.845045E+0	6.091857E+0	6.341823E+0	6.586453E+0	6.828631E+0	7.070005E+0	7.319657E+0	7.560098E+0	7.810507E+0	8.050522E+0	8.197531E+0
-1.069621E+0	-9.688840E-1	-8.716134E-1	-7.668344E-1	-6.740658E-1	-5.759580E-1	-4.733149E-1	-3.793706E-1	-2.761031E-1	-1.738605E-1	-7.537710E-2	2.444820E-2	1.169515E-1	2.178333E-1	3.181621E-1	4.116051E-1	5.152676E-1	6.138333E-1	7.082623E-1	8.144824E-1	9.116235E-1	1.159900E+0	1.404205E+0	1.658897E+0	1.896386E+0	2.145464E+0	2.394060E+0	2.639865E+0	2.886158E+0	3.139342E+0	3.380299E+0	3.634317E+0	3.874941E+0	4.120190E+0	4.371182E+0	4.619807E+0	4.863641E+0	5.117723E+0	5.359818E+0	5.609192E+0	5.848883E+0	6.102420E+0	6.339585E+0	6.587248E+0	6.836863E+0	7.081335E+0	7.320943E+0	7.571074E+0	7.807806E+0	8.050151E+0	8.203209E+0
-1.059583E+0	-9.652423E-1	-8.660624E-1	-7.713207E-1	-6.687877E-1	-5.661326E-1	-4.685502E-1	-3.706385E-1	-2.702284E-1	-1.704417E-1	-7.976702E-2	1.920113E-2	1.244524E-1	2.215723E-1	3.209936E-1	4.197628E-1	5.168946E-1	6.119592E-1	7.112713E-1	8.098111E-1	9.151765E-1	1.159002E+0	1.405667E+0	1.654115E+0	1.909741E+0	2.154093E+0	2.400165E+0	2.645117E+0	2.897988E+0	3.140286E+0	3.391010E+0	3.633530E+0	3.887621E+0	4.129781E+0	4.381596E+0	4.618845E+0	4.868081E+0	5.109972E+0	5.365266E+0	5.609146E+0	5.857096E+0	6.097110E+0	6.345597E+0	6.586333E+0	6.830822E+0	7.077145E+0	7.330469E+0	7.569031E+0	7.817906E+0	8.061463E+0	8.198298E+0
-1.055855E+0	-9.607458E-1	-8.600397E-1	-7.629254E-1	-6.624458E-1	-5.697605E-1	-4.740836E-1	-3.659042E-1	-2.756055E-1	-1.752758E-1	-7.033267E-2	2.691858E-2	1.192345E-1	2.190248E-1	3.176358E-1	4.238004E-1	5.157855E-1	6.231111E-1	7.207295E-1	8.183471E-1	9.115431E-1	1.157153E+0	1.413611E+0	1.658472E+0	1.905070E+0	2.151845E+0	2.405843E+0	2.652721E+0	2.893122E+0	3.138575E+0	3.392869E+0	3.635500E+0	3.881489E+0	4.131973E+0	4.376242E+0	4.628899E+0	4.877302E+0	5.121441E+0	5.360808E+0	5.607389E+0	5.852268E+0	6.106840E+0	6.351497E+0	6.595988E+0	6.837409E+0	7.082889E+0	7.323875E+0	7.570954E+0	7.815224E+0	8.053630E+0	8.200240E+0
-1.061217E+0	-9.630287E-1	-8.644705E-1	-7.587276E-1	-6.668637E-1	-5.670779E-1	-4.620391E-1	-3.723109E-1	-2.647227E-1	-1.669932E-1	-6.793776E-2	3.182432E-2	1.269009E-1	2.291204E-1	3.275196E-1	4.186602E-1	5.265009E-1	6.186489E-1	7.174966E-1	8.201694E-1	9.246422E-1	1.165930E+0	1.410763E+0	1.664881E+0	1.906828E+0	2.156100E+0	2.402199E+0	2.646884E+0	2.900938E+0	3.149248E+0	3.387245E+0	3.644360E+0	3.887770E+0	4.130558E+0	4.379433E+0	4.626688E+0	4.873537E+0	5.123652E+0	5.370834E+0	5.617978E+0	5.861433E+0	6.108513E+0	6.345911E+0	6.593361E+0	6.843086E+0	7.089437E+0	7.332836E+0	7.581960E+0	7.819423E+0	8.065533E+0	8.211663E+0
-1.052156E+0	-9.527111E-1	-8.558715E-1	-7.632667E-1	-6.610491E-1	-5.582709E-1	-4.608578E-1	-3.603098E-1	-2.674643E-1	-1.609131E-1	-7.191525E-2	2.605827E-2	1.329227E-1	2.248283E-1	3.278738E-1	4.286189E-1	5.211266E-1	6.202251E-1	7.199443E-1	8.174508E-1	9.189071E-1	1.168372E+0	1.412381E+0	1.660007E+0	1.914948E+0	2.164193E+0	2.412234E+0	2.658010E+0	2.903435E+0	3.144559E+0	3.398335E+0	3.638848E+0	3.893855E+0	4.139650E+0	4.390660E+0	4.630110E+0	4.877135E+0	5.119415E+0	5.372332E+0	5.613484E+0	5.861387E+0	6.104786E+0	6.358147E+0	6.596968E+0	6.838777E+0	7.085848E+0	7.334140E+0	7.574025E+0	7.825425E+0	8.067021E+0	8.207879E+0
-1.050115E+0	-9.555528E-1	-8.510865E-1	-7.566575E-1	-6.539293E-1	-5.623234E-1	-4.641850E-1	-3.606521E-1	-2.676494E-1	-1.675918E-1	-6.246285E-2	3.553039E-2	1.285909E-1	2.335216E-1	3.283632E-1	4.275365E-1	5.275165E-1	6.309238E-1	7.286911E-1	8.287841E-1	9.221696E-1	1.166503E+0	1.423138E+0	1.667831E+0	1.908252E+0	2.158967E+0	2.411421E+0	2.656364E+0	2.899513E+0	3.149739E+0	3.397992E+0	3.646886E+0	3.889896E+0	4.139937E+0	4.383095E+0	4.635882E+0	4.885432E+0	5.131124E+0	5.369437E+0	5.614972E+0	5.861082E+0	6.117291E+0	6.358554E+0	6.606115E+0	6.846389E+0	7.088938E+0	7.334325E+0	7.582238E+0	7.819783E+0	8.062832E+0	8.214474E+0
-1.052409E+0	-9.516224E-1	-8.555940E-1	-7.503534E-1	-6.583776E-1	-5.550583E-1	-4.551486E-1	-3.636288E-1	-2.598811E-1	-1.607744E-1	-5.921827E-2	3.952270E-2	1.372232E-1	2.385482E-1	3.374421E-1	4.302543E-1	5.322073E-1	6.240111E-1	7.276338E-1	8.285380E-1	9.293699E-1	1.173976E+0	1.419761E+0	1.673242E+0	1.917112E+0	2.166218E+0	2.409543E+0	2.657399E+0	2.913099E+0	3.156776E+0	3.396911E+0	3.651529E+0	3.899043E+0	4.138411E+0	4.390346E+0	4.632108E+0	4.880965E+0	5.129367E+0	5.380092E+0	5.627292E+0	5.872920E+0	6.114174E+0	6.354929E+0	6.601426E+0	6.852123E+0	7.098121E+0	7.343519E+0	7.587519E+0	7.830567E+0	8.075641E+0	8.220273E+0
