9.158551E-2	0.000000E+0	2.709020E-2	1.087833E-3	1.388342E-2
9.139667E-2	1.000000E-2	2.706477E-2	1.103727E-3	1.503836E-2
9.083635E-2	2.000000E-2	2.703103E-2	1.112627E-3	1.214671E-2
9.109101E-2	3.000000E-2	2.707940E-2	1.121530E-3	1.168553E-2
9.116014E-2	4.000000E-2	2.706730E-2	1.122167E-3	9.975665E-3
9.092904E-2	5.000000E-2	2.706290E-2	1.125980E-3	1.258569E-2
9.143725E-2	6.000000E-2	2.706920E-2	1.100550E-3	6.574724E-3
9.091504E-2	7.000000E-2	2.708573E-2	1.064943E-3	8.466000E-4
9.136582E-2	8.000000E-2	2.706540E-2	1.089107E-3	1.849247E-3
9.114624E-2	9.000000E-2	2.705523E-2	1.101180E-3	2.868689E-3
9.163275E-2	1.000000E-1	2.704570E-2	1.118350E-3	2.178542E-3
9.131842E-2	1.100000E-1	2.708257E-2	1.116443E-3	1.863294E-3
9.097140E-2	1.200000E-1	2.708193E-2	1.116443E-3	1.093869E-3
9.070657E-2	1.300000E-1	2.708450E-2	1.118987E-3	-5.729494E-4
9.099534E-2	1.400000E-1	2.710357E-2	1.113263E-3	4.764693E-3
9.105412E-2	1.500000E-1	2.708640E-2	1.103723E-3	4.170734E-3
9.116134E-2	1.600000E-1	2.708130E-2	1.127250E-3	4.373285E-3
9.103784E-2	1.700000E-1	2.706857E-2	1.115807E-3	7.931603E-3
9.109604E-2	1.800000E-1	2.704440E-2	1.084650E-3	7.848311E-3
9.111653E-2	1.900000E-1	2.704060E-2	1.124070E-3	7.118232E-3
9.154404E-2	2.000000E-1	2.704567E-2	1.162853E-3	8.450669E-3
9.110443E-2	2.100000E-1	2.700880E-2	1.134243E-3	7.545932E-3
9.114408E-2	2.200000E-1	2.705970E-2	1.097367E-3	1.448818E-2
9.146979E-2	2.300000E-1	2.704440E-2	1.064943E-3	1.000485E-2
9.088347E-2	2.400000E-1	2.705840E-2	1.085923E-3	1.013085E-2
9.100970E-2	2.500000E-1	2.704700E-2	1.065580E-3	1.088373E-2
9.105269E-2	2.600000E-1	2.705777E-2	1.077660E-3	1.057765E-2
9.102419E-2	2.700000E-1	2.709657E-2	1.077023E-3	9.802056E-3
9.130966E-2	2.800000E-1	2.708767E-2	1.072573E-3	5.292928E-3
9.133726E-2	2.900000E-1	2.708510E-2	1.100550E-3	4.687731E-3
9.106622E-2	3.000000E-1	2.707617E-2	1.118987E-3	6.047631E-3
9.131350E-2	3.100000E-1	2.704123E-2	1.109450E-3	2.813855E-3
9.109640E-2	3.200000E-1	2.703293E-2	1.110087E-3	1.750932E-3
9.106897E-2	3.300000E-1	2.708130E-2	1.111353E-3	7.285681E-4
9.100647E-2	3.400000E-1	2.709717E-2	1.120257E-3	3.738781E-4
9.105424E-2	3.500000E-1	2.707047E-2	1.153317E-3	4.573741E-3
9.125689E-2	3.600000E-1	2.707370E-2	1.124073E-3	6.256419E-3
9.086648E-2	3.700000E-1	2.707877E-2	1.118347E-3	7.424227E-3
9.127883E-2	3.800000E-1	2.709973E-2	1.108813E-3	6.991251E-3
9.115379E-2	3.900000E-1	2.710990E-2	1.091013E-3	6.554762E-3
9.112707E-2	4.000000E-1	2.713533E-2	1.093553E-3	7.579168E-3
9.114313E-2	4.100000E-1	2.711753E-2	1.086560E-3	8.202909E-3
9.114540E-2	4.200000E-1	2.707113E-2	1.108813E-3	9.445544E-3
9.137338E-2	4.300000E-1	2.710163E-2	1.084650E-3	7.550466E-3
9.102527E-2	4.400000E-1	2.714040E-2	1.052230E-3	7.850566E-3
9.119202E-2	4.500000E-1	2.708827E-2	1.098640E-3	4.899699E-3
9.079618E-2	4.600000E-1	2.710100E-2	1.136150E-3	5.724112E-3
9.136486E-2	4.700000E-1	2.709653E-2	1.120893E-3	7.014180E-3
9.128963E-2	4.800000E-1	2.709340E-2	1.115170E-3	3.753182E-3
9.132238E-2	4.900000E-1	2.712517E-2	1.122167E-3	2.070041E-3
9.083982E-2	5.000000E-1	2.709527E-2	1.119623E-3	3.928616E-3
9.099462E-2	5.100000E-1	2.706220E-2	1.117713E-3	6.921546E-3
9.111641E-2	5.200000E-1	2.704123E-2	1.111990E-3	7.862538E-3
9.098433E-2	5.300000E-1	2.706160E-2	1.111993E-3	7.561206E-3
9.161664E-2	5.400000E-1	2.705330E-2	1.101183E-3	8.641009E-3
9.125017E-2	5.500000E-1	2.701707E-2	1.098003E-3	8.479058E-3
9.124645E-2	5.600000E-1	2.701517E-2	1.094190E-3	1.318762E-2
9.129287E-2	5.700000E-1	2.702853E-2	1.121527E-3	1.446757E-2
9.091947E-2	5.800000E-1	2.703933E-2	1.128520E-3	1.542600E-2
9.101186E-2	5.900000E-1	2.704440E-2	1.129157E-3	2.184122E-2
9.111102E-2	6.000000E-1	2.704757E-2	1.098637E-3	2.398613E-2
9.133318E-2	6.100000E-1	2.705840E-2	1.129157E-3	2.355189E-2
9.108634E-2	6.200000E-1	2.705583E-2	1.107540E-3	2.194352E-2
9.111413E-2	6.300000E-1	2.704700E-2	1.096097E-3	2.183699E-2
9.119334E-2	6.400000E-1	2.702470E-2	1.116443E-3	2.197410E-2
9.092330E-2	6.500000E-1	2.701513E-2	1.149503E-3	2.197489E-2
9.125305E-2	6.600000E-1	2.701707E-2	1.125343E-3	2.173047E-2
9.101880E-2	6.700000E-1	2.703170E-2	1.118350E-3	2.278842E-2
9.072198E-2	6.800000E-1	2.705397E-2	1.100550E-3	2.193451E-2
9.106346E-2	6.900000E-1	2.706540E-2	1.107543E-3	2.072155E-2
9.142428E-2	7.000000E-1	2.706350E-2	1.112630E-3	2.132832E-2
9.106011E-2	7.100000E-1	2.701897E-2	1.112627E-3	1.981965E-2
9.107281E-2	7.200000E-1	2.701200E-2	1.112627E-3	1.979093E-2
9.121288E-2	7.300000E-1	2.704757E-2	1.127250E-3	2.204408E-2
9.136654E-2	7.400000E-1	2.706667E-2	1.103090E-3	2.276197E-2
