8.880753E-2	0.000000E+0	3.232973E-4	1.366940E-5	-2.250528E-4
8.909093E-2	1.000000E-2	3.283840E-4	1.430520E-5	-2.141606E-4
8.878927E-2	2.000000E-2	3.194827E-4	1.875570E-5	-1.915056E-4
8.881967E-2	3.000000E-2	3.153503E-4	6.357860E-6	-1.847516E-4
8.872226E-2	4.000000E-2	3.252050E-4	8.901020E-6	-1.844155E-4
8.870554E-2	5.000000E-2	3.229793E-4	1.716630E-5	-1.757432E-4
8.898224E-2	6.000000E-2	3.128070E-4	1.557680E-5	-1.937302E-4
8.853342E-2	7.000000E-2	3.207540E-4	4.450510E-6	-1.986697E-4
8.910711E-2	8.000000E-2	3.267940E-4	1.335150E-5	-2.011359E-4
8.879587E-2	9.000000E-2	3.194830E-4	1.716630E-5	-1.640772E-4
8.889250E-2	1.000000E-1	3.217077E-4	5.722080E-6	-1.819123E-4
8.871967E-2	1.100000E-1	3.309270E-4	1.017260E-5	-1.697236E-4
8.889745E-2	1.200000E-1	3.210720E-4	1.748417E-5	-2.054560E-4
8.897422E-2	1.300000E-1	3.185290E-4	1.017260E-5	-2.085417E-4
8.889262E-2	1.400000E-1	3.258403E-4	5.086293E-6	-2.062621E-4
8.864881E-2	1.500000E-1	3.271120E-4	1.716630E-5	-2.112591E-4
8.883699E-2	1.600000E-1	3.223437E-4	1.970940E-5	-2.192198E-4
8.937397E-2	1.700000E-1	3.185290E-4	8.583130E-6	-2.245277E-4
8.880624E-2	1.800000E-1	3.271120E-4	7.629443E-6	-2.485989E-4
8.909530E-2	1.900000E-1	3.248870E-4	1.716630E-5	-2.516547E-4
8.891148E-2	2.000000E-1	3.185290E-4	1.494100E-5	-2.716498E-4
8.909554E-2	2.100000E-1	3.217077E-4	5.722080E-6	-2.776646E-4
8.899557E-2	2.200000E-1	3.325163E-4	8.583130E-6	-2.700424E-4
8.908892E-2	2.300000E-1	3.309270E-4	1.716630E-5	-2.848886E-4
8.904797E-2	2.400000E-1	3.185290E-4	1.366940E-5	-2.691466E-4
8.930195E-2	2.500000E-1	3.242510E-4	5.086293E-6	-2.331678E-4
8.915730E-2	2.600000E-1	3.315630E-4	1.112627E-5	-2.552631E-4
8.902165E-2	2.700000E-1	3.210720E-4	1.811993E-5	-2.565596E-4
8.951163E-2	2.800000E-1	3.188470E-4	6.993650E-6	-2.117219E-4
8.889368E-2	2.900000E-1	3.299730E-4	7.947343E-6	-2.319981E-4
8.916344E-2	3.000000E-1	3.232970E-4	1.716630E-5	-2.192820E-4
8.892481E-2	3.100000E-1	3.156680E-4	1.462310E-5	-2.217829E-4
8.872791E-2	3.200000E-1	3.172573E-4	6.039970E-6	-2.112890E-4
8.890712E-2	3.300000E-1	3.252050E-4	6.039977E-6	-2.306646E-4
8.921365E-2	3.400000E-1	3.267940E-4	1.653050E-5	-2.378562E-4
8.871508E-2	3.500000E-1	3.185290E-4	1.430520E-5	-2.111071E-4
8.920349E-2	3.600000E-1	3.239330E-4	3.814730E-6	-2.248088E-4
8.895712E-2	3.700000E-1	3.296553E-4	1.589470E-5	-2.330434E-4
8.898248E-2	3.800000E-1	3.201183E-4	1.907360E-5	-2.078624E-4
8.947528E-2	3.900000E-1	3.232973E-4	5.722080E-6	-1.952132E-4
8.869224E-2	4.000000E-1	3.315630E-4	1.271570E-5	-1.973386E-4
8.960178E-2	4.100000E-1	3.210720E-4	1.843780E-5	-1.887977E-4
8.893000E-2	4.200000E-1	3.169397E-4	8.583130E-6	-1.981447E-4
8.924887E-2	4.300000E-1	3.283840E-4	7.629443E-6	-2.176470E-4
8.906650E-2	4.400000E-1	3.248870E-4	1.780203E-5	-1.937947E-4
8.928256E-2	4.500000E-1	3.194827E-4	7.629443E-6	-1.862622E-4
8.895087E-2	4.600000E-1	3.312450E-4	1.176207E-5	-1.746931E-4
8.933340E-2	4.700000E-1	3.290197E-4	1.780203E-5	-1.733596E-4
8.880129E-2	4.800000E-1	3.185290E-4	9.536800E-6	-1.738893E-4
8.912942E-2	4.900000E-1	3.299730E-4	7.947343E-6	-1.930233E-4
8.897375E-2	5.000000E-1	3.271120E-4	1.780203E-5	-1.793516E-4
8.934913E-2	5.100000E-1	3.185290E-4	1.017260E-5	-2.019397E-4
8.885573E-2	5.200000E-1	3.271120E-4	5.086293E-6	-2.033928E-4
8.887977E-2	5.300000E-1	3.261583E-4	1.748417E-5	-2.113213E-4
8.945444E-2	5.400000E-1	3.178930E-4	9.218910E-6	-2.320555E-4
8.860951E-2	5.500000E-1	3.239330E-4	5.722077E-6	-2.550120E-4
8.916899E-2	5.600000E-1	3.261583E-4	1.716630E-5	-2.608796E-4
8.879387E-2	5.700000E-1	3.166220E-4	8.265237E-6	-2.613126E-4
8.881142E-2	5.800000E-1	3.232970E-4	4.132620E-6	-2.519585E-4
8.907700E-2	5.900000E-1	3.287017E-4	1.207993E-5	-2.458839E-4
8.877349E-2	6.000000E-1	3.207540E-4	1.939150E-5	-2.666780E-4
8.893459E-2	6.100000E-1	3.169397E-4	9.218910E-6	-2.560346E-4
8.894639E-2	6.200000E-1	3.258403E-4	5.086293E-6	-2.389386E-4
8.882627E-2	6.300000E-1	3.296553E-4	1.239780E-5	-2.258242E-4
8.887046E-2	6.400000E-1	3.207540E-4	1.748417E-5	-2.276111E-4
8.934464E-2	6.500000E-1	3.175750E-4	8.583130E-6	-2.319359E-4
8.854141E-2	6.600000E-1	3.229793E-4	4.132620E-6	-2.419921E-4
8.916155E-2	6.700000E-1	3.293373E-4	1.207993E-5	-1.953352E-4
8.892728E-2	6.800000E-1	3.204360E-4	1.811993E-5	-1.738571E-4
8.920798E-2	6.900000E-1	3.188470E-4	6.993650E-6	-1.970922E-4
8.883887E-2	7.000000E-1	3.261580E-4	8.583127E-6	-2.064439E-4
8.874675E-2	7.100000E-1	3.239330E-4	1.875570E-5	-1.997497E-4
