-2.148666E+0	-2.049843E+0	-1.950697E+0	-1.851403E+0	-1.752450E+0	-1.653822E+0	-1.554778E+0	-1.455576E+0	-1.356355E+0	-1.257579E+0	-1.157491E+0	-1.058459E+0	-9.595784E-1	-8.605105E-1	-7.615212E-1	-6.623876E-1	-5.633464E-1	-4.639824E-1	-3.649737E-1	-2.659030E-1	-1.671264E-1	-6.828297E-2	3.062927E-2	1.298535E-1	2.287902E-1	3.282290E-1	4.272118E-1	5.263760E-1	6.253617E-1	7.243769E-1	8.233588E-1	9.232278E-1	1.021983E+0	1.121065E+0	1.219905E+0	1.319042E+0	1.417856E+0	1.517058E+0	1.616150E+0	1.715047E+0	1.813878E+0
-2.148462E+0	-2.049714E+0	-1.950660E+0	-1.851422E+0	-1.752284E+0	-1.653757E+0	-1.554574E+0	-1.455567E+0	-1.356338E+0	-1.257413E+0	-1.157411E+0	-1.058387E+0	-9.595183E-1	-8.604356E-1	-7.614296E-1	-6.623042E-1	-5.632382E-1	-4.639390E-1	-3.648600E-1	-2.658290E-1	-1.670293E-1	-6.817114E-2	3.073416E-2	1.299516E-1	2.289104E-1	3.282780E-1	4.272517E-1	5.264676E-1	6.254338E-1	7.244083E-1	8.234338E-1	9.233129E-1	1.021844E+0	1.121287E+0	1.220035E+0	1.319135E+0	1.418005E+0	1.517113E+0	1.616242E+0	1.715157E+0	1.813868E+0
-2.148435E+0	-2.049742E+0	-1.950641E+0	-1.851458E+0	-1.752312E+0	-1.653748E+0	-1.554703E+0	-1.455483E+0	-1.356208E+0	-1.257422E+0	-1.157305E+0	-1.058305E+0	-9.593778E-1	-8.603551E-1	-7.613186E-1	-6.622451E-1	-5.631938E-1	-4.638484E-1	-3.647832E-1	-2.656968E-1	-1.669617E-1	-6.810467E-2	3.081275E-2	1.300626E-1	2.290269E-1	3.284020E-1	4.273794E-1	5.265084E-1	6.255513E-1	7.245110E-1	8.235096E-1	9.233684E-1	1.022011E+0	1.121194E+0	1.220220E+0	1.319182E+0	1.418143E+0	1.517216E+0	1.616261E+0	1.715166E+0	1.813990E+0
-2.148462E+0	-2.049742E+0	-1.950521E+0	-1.851273E+0	-1.752229E+0	-1.653517E+0	-1.554380E+0	-1.455363E+0	-1.356133E+0	-1.257237E+0	-1.157226E+0	-1.058215E+0	-9.593028E-1	-8.602709E-1	-7.612769E-1	-6.621608E-1	-5.631013E-1	-4.637503E-1	-3.646833E-1	-2.656098E-1	-1.668332E-1	-6.799358E-2	3.090570E-2	1.301154E-1	2.290964E-1	3.284631E-1	4.274589E-1	5.266073E-1	6.256132E-1	7.246294E-1	8.235531E-1	9.234600E-1	1.022168E+0	1.121370E+0	1.220146E+0	1.319311E+0	1.418217E+0	1.517336E+0	1.616426E+0	1.715296E+0	1.814128E+0
-2.148093E+0	-2.049557E+0	-1.950346E+0	-1.851153E+0	-1.752100E+0	-1.653470E+0	-1.554398E+0	-1.455390E+0	-1.356088E+0	-1.257209E+0	-1.157110E+0	-1.058112E+0	-9.592472E-1	-8.602172E-1	-7.611660E-1	-6.621026E-1	-5.629644E-1	-4.636670E-1	-3.646213E-1	-2.654711E-1	-1.668119E-1	-6.790545E-2	3.096143E-2	1.302116E-1	2.292361E-1	3.284973E-1	4.275190E-1	5.267025E-1	6.256715E-1	7.246572E-1	8.236363E-1	9.235146E-1	1.022149E+0	1.121462E+0	1.220368E+0	1.319338E+0	1.418170E+0	1.517271E+0	1.616520E+0	1.715360E+0	1.814155E+0
-2.148194E+0	-2.049354E+0	-1.950244E+0	-1.851061E+0	-1.752201E+0	-1.653462E+0	-1.554426E+0	-1.455243E+0	-1.356041E+0	-1.257098E+0	-1.157071E+0	-1.058024E+0	-9.591473E-1	-8.600638E-1	-7.610558E-1	-6.619537E-1	-5.629523E-1	-4.635274E-1	-3.645555E-1	-2.654452E-1	-1.666861E-1	-6.782019E-2	3.106586E-2	1.302772E-1	2.292915E-1	3.286490E-1	4.276309E-1	5.267646E-1	6.258001E-1	7.247543E-1	8.237001E-1	9.236098E-1	1.022223E+0	1.121453E+0	1.220433E+0	1.319506E+0	1.418458E+0	1.517391E+0	1.616602E+0	1.715472E+0	1.814276E+0
-2.148139E+0	-2.049381E+0	-1.950226E+0	-1.850959E+0	-1.752034E+0	-1.653387E+0	-1.554177E+0	-1.455058E+0	-1.355995E+0	-1.257079E+0	-1.157003E+0	-1.057978E+0	-9.590707E-1	-8.600119E-1	-7.610032E-1	-6.618880E-1	-5.628192E-1	-4.635209E-1	-3.644631E-1	-2.653434E-1	-1.666103E-1	-6.773631E-2	3.112316E-2	1.303549E-1	2.293628E-1	3.286712E-1	4.276633E-1	5.268654E-1	6.258186E-1	7.248357E-1	8.237788E-1	9.236922E-1	1.022362E+0	1.121638E+0	1.220488E+0	1.319486E+0	1.418290E+0	1.517391E+0	1.616602E+0	1.715527E+0	1.814368E+0
-2.148000E+0	-2.049279E+0	-1.950170E+0	-1.850968E+0	-1.751997E+0	-1.653258E+0	-1.554242E+0	-1.454993E+0	-1.355745E+0	-1.256997E+0	-1.156881E+0	-1.057870E+0	-9.589929E-1	-8.599471E-1	-7.608912E-1	-6.618205E-1	-5.627784E-1	-4.634099E-1	-3.643410E-1	-2.652509E-1	-1.665899E-1	-6.763743E-2	3.127360E-2	1.304668E-1	2.294811E-1	3.287822E-1	4.277715E-1	5.269236E-1	6.258926E-1	7.249291E-1	8.239139E-1	9.237727E-1	1.022399E+0	1.121629E+0	1.220498E+0	1.319506E+0	1.418449E+0	1.517613E+0	1.616667E+0	1.715657E+0	1.814461E+0
-2.148046E+0	-2.049214E+0	-1.950050E+0	-1.850820E+0	-1.751998E+0	-1.653119E+0	-1.553908E+0	-1.454985E+0	-1.355810E+0	-1.256830E+0	-1.156799E+0	-1.057785E+0	-9.588977E-1	-8.598454E-1	-7.608394E-1	-6.616827E-1	-5.626915E-1	-4.633257E-1	-3.643178E-1	-2.652167E-1	-1.664475E-1	-6.755681E-2	3.133321E-2	1.305187E-1	2.295154E-1	3.288747E-1	4.278594E-1	5.270291E-1	6.260175E-1	7.250161E-1	8.239722E-1	9.238790E-1	1.022510E+0	1.121777E+0	1.220553E+0	1.319662E+0	1.418596E+0	1.517530E+0	1.616815E+0	1.715721E+0	1.814507E+0
-2.147751E+0	-2.049178E+0	-1.949837E+0	-1.850765E+0	-1.751738E+0	-1.653111E+0	-1.553964E+0	-1.454845E+0	-1.355588E+0	-1.256718E+0	-1.156687E+0	-1.057732E+0	-9.588236E-1	-8.597899E-1	-7.607358E-1	-6.616447E-1	-5.625823E-1	-4.632360E-1	-3.642299E-1	-2.650853E-1	-1.663688E-1	-6.743340E-2	3.137033E-2	1.306343E-1	2.296282E-1	3.289265E-1	4.279223E-1	5.271327E-1	6.260730E-1	7.250688E-1	8.240673E-1	9.239345E-1	1.022556E+0	1.121851E+0	1.220562E+0	1.319709E+0	1.418689E+0	1.517697E+0	1.616889E+0	1.715739E+0	1.814525E+0
-2.147814E+0	-2.049057E+0	-1.949865E+0	-1.850765E+0	-1.751599E+0	-1.652999E+0	-1.553936E+0	-1.454808E+0	-1.355772E+0	-1.256682E+0	-1.156607E+0	-1.057612E+0	-9.587145E-1	-8.596992E-1	-7.606285E-1	-6.615162E-1	-5.625351E-1	-4.631074E-1	-3.641200E-1	-2.649817E-1	-1.663161E-1	-6.741619E-2	3.150586E-2	1.307240E-1	2.297337E-1	3.290310E-1	4.280463E-1	5.271891E-1	6.261590E-1	7.252158E-1	8.241053E-1	9.240225E-1	1.022704E+0	1.121850E+0	1.220757E+0	1.319856E+0	1.418725E+0	1.517835E+0	1.616916E+0	1.715730E+0	1.814701E+0
-2.147621E+0	-2.048854E+0	-1.949883E+0	-1.850561E+0	-1.751590E+0	-1.653036E+0	-1.553890E+0	-1.454753E+0	-1.355624E+0	-1.256580E+0	-1.156557E+0	-1.057570E+0	-9.586525E-1	-8.596012E-1	-7.605860E-1	-6.614200E-1	-5.624501E-1	-4.630981E-1	-3.640598E-1	-2.649170E-1	-1.662060E-1	-6.727372E-2	3.153984E-2	1.308295E-1	2.297873E-1	3.291078E-1	4.280722E-1	5.272881E-1	6.262506E-1	7.252779E-1	8.241636E-1	9.241454E-1	1.022917E+0	1.122036E+0	1.220830E+0	1.319857E+0	1.418725E+0	1.517863E+0	1.617019E+0	1.716091E+0	1.814655E+0
-2.147537E+0	-2.048891E+0	-1.949615E+0	-1.850533E+0	-1.751526E+0	-1.652888E+0	-1.553769E+0	-1.454614E+0	-1.355412E+0	-1.256580E+0	-1.156429E+0	-1.057461E+0	-9.585619E-1	-8.595447E-1	-7.604537E-1	-6.613830E-1	-5.622984E-1	-4.629723E-1	-3.639404E-1	-2.648401E-1	-1.661163E-1	-6.726241E-2	3.162353E-2	1.309367E-1	2.298678E-1	3.291716E-1	4.281739E-1	5.273695E-1	6.262959E-1	7.253444E-1	8.242561E-1	9.242268E-1	1.022852E+0	1.122036E+0	1.220877E+0	1.320005E+0	1.418901E+0	1.517928E+0	1.617037E+0	1.715953E+0	1.814775E+0
-2.147565E+0	-2.048696E+0	-1.949559E+0	-1.850478E+0	-1.751358E+0	-1.652860E+0	-1.553687E+0	-1.454503E+0	-1.355338E+0	-1.256515E+0	-1.156362E+0	-1.057325E+0	-9.584406E-1	-8.593921E-1	-7.603908E-1	-6.612184E-1	-5.622059E-1	-4.628595E-1	-3.638091E-1	-2.647569E-1	-1.660118E-1	-6.710143E-2	3.173832E-2	1.310403E-1	2.299566E-1	3.292947E-1	4.283330E-1	5.274334E-1	6.264532E-1	7.254702E-1	8.243671E-1	9.243573E-1	1.022973E+0	1.122156E+0	1.221062E+0	1.320097E+0	1.418930E+0	1.518094E+0	1.617260E+0	1.716147E+0	1.814988E+0
-2.147380E+0	-2.048604E+0	-1.949532E+0	-1.850228E+0	-1.751341E+0	-1.652749E+0	-1.553502E+0	-1.454439E+0	-1.355320E+0	-1.256312E+0	-1.156278E+0	-1.057294E+0	-9.583926E-1	-8.593042E-1	-7.603233E-1	-6.612044E-1	-5.621328E-1	-4.627938E-1	-3.637777E-1	-2.646274E-1	-1.659220E-1	-6.703700E-2	3.179951E-2	1.311310E-1	2.300991E-1	3.293603E-1	4.283469E-1	5.276063E-1	6.265078E-1	7.255341E-1	8.244643E-1	9.244007E-1	1.023037E+0	1.122239E+0	1.221164E+0	1.319958E+0	1.419003E+0	1.518038E+0	1.617296E+0	1.716175E+0	1.814941E+0
-2.147371E+0	-2.048567E+0	-1.949346E+0	-1.850136E+0	-1.751285E+0	-1.652721E+0	-1.553622E+0	-1.454300E+0	-1.355181E+0	-1.256275E+0	-1.156158E+0	-1.057178E+0	-9.582880E-1	-8.592525E-1	-7.602012E-1	-6.610842E-1	-5.620745E-1	-4.626948E-1	-3.636667E-1	-2.645923E-1	-1.658749E-1	-6.697219E-2	3.191717E-2	1.311689E-1	2.301361E-1	3.294446E-1	4.284764E-1	5.276452E-1	6.266170E-1	7.255970E-1	8.245530E-1	9.245173E-1	1.023231E+0	1.122267E+0	1.221237E+0	1.320236E+0	1.419050E+0	1.518223E+0	1.617370E+0	1.716294E+0	1.815071E+0
-2.147260E+0	-2.048364E+0	-1.949411E+0	-1.850080E+0	-1.751192E+0	-1.652647E+0	-1.553446E+0	-1.454281E+0	-1.355060E+0	-1.256164E+0	-1.156152E+0	-1.057105E+0	-9.581983E-1	-8.591175E-1	-7.601512E-1	-6.609991E-1	-5.619654E-1	-4.626337E-1	-3.636001E-1	-2.645183E-1	-1.657676E-1	-6.689711E-2	3.200448E-2	1.312892E-1	2.301943E-1	3.295731E-1	4.285281E-1	5.277302E-1	6.267122E-1	7.256997E-1	8.246668E-1	9.246172E-1	1.023231E+0	1.122461E+0	1.221358E+0	1.320273E+0	1.419271E+0	1.518252E+0	1.617583E+0	1.716294E+0	1.815071E+0
-2.147057E+0	-2.048446E+0	-1.949291E+0	-1.850071E+0	-1.751007E+0	-1.652537E+0	-1.553344E+0	-1.454244E+0	-1.355088E+0	-1.256099E+0	-1.155998E+0	-1.057031E+0	-9.581317E-1	-8.590480E-1	-7.600319E-1	-6.609168E-1	-5.618719E-1	-4.625497E-1	-3.634844E-1	-2.644368E-1	-1.656898E-1	-6.683333E-2	3.212945E-2	1.313891E-1	2.303267E-1	3.296064E-1	4.285994E-1	5.278098E-1	6.267474E-1	7.256914E-1	8.247500E-1	9.246671E-1	1.023240E+0	1.122498E+0	1.221330E+0	1.320264E+0	1.419253E+0	1.518362E+0	1.617611E+0	1.716480E+0	1.815228E+0
-2.147011E+0	-2.048271E+0	-1.949041E+0	-1.850025E+0	-1.750933E+0	-1.652333E+0	-1.553223E+0	-1.454068E+0	-1.354904E+0	-1.255979E+0	-1.155931E+0	-1.056940E+0	-9.580263E-1	-8.589334E-1	-7.600097E-1	-6.608104E-1	-5.618423E-1	-4.624497E-1	-3.634049E-1	-2.643407E-1	-1.656251E-1	-6.679214E-2	3.220148E-2	1.314243E-1	2.303756E-1	3.297441E-1	4.286605E-1	5.278681E-1	6.269037E-1	7.258023E-1	8.248490E-1	9.247837E-1	1.023407E+0	1.122609E+0	1.221460E+0	1.320393E+0	1.419355E+0	1.518418E+0	1.617638E+0	1.716544E+0	1.815377E+0
-2.147001E+0	-2.048345E+0	-1.949143E+0	-1.849830E+0	-1.750962E+0	-1.652259E+0	-1.553150E+0	-1.454013E+0	-1.354904E+0	-1.255979E+0	-1.155849E+0	-1.056878E+0	-9.579726E-1	-8.589167E-1	-7.598867E-1	-6.607549E-1	-5.616906E-1	-4.624062E-1	-3.633531E-1	-2.642269E-1	-1.655020E-1	-6.665447E-2	3.226081E-2	1.315483E-1	2.304876E-1	3.298265E-1	4.286910E-1	5.279735E-1	6.269426E-1	7.258698E-1	8.249259E-1	9.248299E-1	1.023574E+0	1.122591E+0	1.221589E+0	1.320550E+0	1.419364E+0	1.518519E+0	1.617759E+0	1.716655E+0	1.815395E+0
-2.146983E+0	-2.048104E+0	-1.949134E+0	-1.849784E+0	-1.750740E+0	-1.652157E+0	-1.553058E+0	-1.453846E+0	-1.354755E+0	-1.255914E+0	-1.155798E+0	-1.056773E+0	-9.578921E-1	-8.588103E-1	-7.597867E-1	-6.606615E-1	-5.616343E-1	-4.622832E-1	-3.632245E-1	-2.641603E-1	-1.654688E-1	-6.663735E-2	3.235423E-2	1.315824E-1	2.305255E-1	3.299043E-1	4.288335E-1	5.280513E-1	6.270017E-1	7.259346E-1	8.250313E-1	9.249604E-1	1.023463E+0	1.122692E+0	1.221672E+0	1.320624E+0	1.419530E+0	1.518529E+0	1.617823E+0	1.716498E+0	1.815413E+0
-2.146742E+0	-2.047975E+0	-1.948874E+0	-1.849700E+0	-1.750693E+0	-1.652184E+0	-1.553002E+0	-1.453809E+0	-1.354755E+0	-1.255720E+0	-1.155738E+0	-1.056723E+0	-9.577764E-1	-8.587067E-1	-7.597257E-1	-6.605717E-1	-5.615445E-1	-4.622046E-1	-3.631162E-1	-2.640992E-1	-1.653643E-1	-6.653801E-2	3.243486E-2	1.317212E-1	2.306180E-1	3.300042E-1	4.289130E-1	5.281613E-1	6.271072E-1	7.260290E-1	8.251209E-1	9.250307E-1	1.023703E+0	1.122969E+0	1.221746E+0	1.320717E+0	1.419632E+0	1.518778E+0	1.617823E+0	1.716784E+0	1.815487E+0
-2.146594E+0	-2.048040E+0	-1.948893E+0	-1.849608E+0	-1.750564E+0	-1.652010E+0	-1.552909E+0	-1.453726E+0	-1.354561E+0	-1.255628E+0	-1.155583E+0	-1.056617E+0	-9.577274E-1	-8.586281E-1	-7.596110E-1	-6.605125E-1	-5.614187E-1	-4.621084E-1	-3.630774E-1	-2.639512E-1	-1.652237E-1	-6.643683E-2	3.246504E-2	1.318119E-1	2.307151E-1	3.300263E-1	4.289741E-1	5.282298E-1	6.271664E-1	7.260974E-1	8.251755E-1	9.250826E-1	1.023805E+0	1.123016E+0	1.221820E+0	1.320754E+0	1.419706E+0	1.518732E+0	1.617999E+0	1.716766E+0	1.815542E+0
-2.146613E+0	-2.047929E+0	-1.948764E+0	-1.849591E+0	-1.750545E+0	-1.651982E+0	-1.552863E+0	-1.453578E+0	-1.354543E+0	-1.255627E+0	-1.155546E+0	-1.056563E+0	-9.576285E-1	-8.585430E-1	-7.595841E-1	-6.603710E-1	-5.614279E-1	-4.620418E-1	-3.629794E-1	-2.639392E-1	-1.652014E-1	-6.637592E-2	3.260852E-2	1.318655E-1	2.307771E-1	3.301798E-1	4.290674E-1	5.282825E-1	6.272801E-1	7.261853E-1	8.252745E-1	9.252018E-1	1.023777E+0	1.122997E+0	1.221848E+0	1.320902E+0	1.419762E+0	1.518908E+0	1.618037E+0	1.716813E+0	1.815709E+0
-2.146363E+0	-2.047901E+0	-1.948745E+0	-1.849470E+0	-1.750527E+0	-1.651935E+0	-1.552771E+0	-1.453680E+0	-1.354385E+0	-1.255544E+0	-1.155452E+0	-1.056486E+0	-9.575231E-1	-8.584680E-1	-7.594389E-1	-6.602942E-1	-5.612790E-1	-4.619733E-1	-3.629303E-1	-2.638384E-1	-1.650849E-1	-6.624363E-2	3.265898E-2	1.319737E-1	2.308669E-1	3.302492E-1	4.291637E-1	5.283842E-1	6.273338E-1	7.262852E-1	8.253365E-1	9.252731E-1	1.023888E+0	1.123145E+0	1.221894E+0	1.320864E+0	1.419919E+0	1.518973E+0	1.618091E+0	1.716933E+0	1.815802E+0
-2.146436E+0	-2.047716E+0	-1.948542E+0	-1.849433E+0	-1.750453E+0	-1.651760E+0	-1.552540E+0	-1.453421E+0	-1.354256E+0	-1.255313E+0	-1.155361E+0	-1.056349E+0	-9.574584E-1	-8.583728E-1	-7.593354E-1	-6.602619E-1	-5.612032E-1	-4.618633E-1	-3.628268E-1	-2.637634E-1	-1.650387E-1	-6.618447E-2	3.275017E-2	1.320468E-1	2.309278E-1	3.302974E-1	4.292377E-1	5.284305E-1	6.274503E-1	7.263675E-1	8.254115E-1	9.253526E-1	1.023999E+0	1.123081E+0	1.222042E+0	1.321040E+0	1.419984E+0	1.519103E+0	1.618211E+0	1.717080E+0	1.815866E+0
-2.146363E+0	-2.047614E+0	-1.948551E+0	-1.849331E+0	-1.750379E+0	-1.651723E+0	-1.552540E+0	-1.453504E+0	-1.354145E+0	-1.255313E+0	-1.155339E+0	-1.056299E+0	-9.573325E-1	-8.582701E-1	-7.593103E-1	-6.601259E-1	-5.611236E-1	-4.617727E-1	-3.626760E-1	-2.636709E-1	-1.649388E-1	-6.610013E-2	3.287301E-2	1.321393E-1	2.310408E-1	3.304417E-1	4.293514E-1	5.285304E-1	6.275243E-1	7.265017E-1	8.255437E-1	9.254405E-1	1.024055E+0	1.123219E+0	1.222051E+0	1.321077E+0	1.420048E+0	1.519167E+0	1.618267E+0	1.717238E+0	1.815884E+0
-2.146326E+0	-2.047549E+0	-1.948468E+0	-1.849127E+0	-1.750278E+0	-1.651714E+0	-1.552511E+0	-1.453338E+0	-1.354200E+0	-1.255267E+0	-1.155197E+0	-1.056215E+0	-9.572724E-1	-8.582220E-1	-7.591827E-1	-6.600602E-1	-5.610182E-1	-4.617171E-1	-3.626742E-1	-2.635794E-1	-1.648602E-1	-6.600349E-2	3.286505E-2	1.322300E-1	2.311574E-1	3.304676E-1	4.294042E-1	5.286386E-1	6.275928E-1	7.265470E-1	8.255640E-1	9.255163E-1	1.024166E+0	1.123321E+0	1.222061E+0	1.321188E+0	1.420206E+0	1.519129E+0	1.618415E+0	1.717210E+0	1.816070E+0
-2.146215E+0	-2.047356E+0	-1.948357E+0	-1.849109E+0	-1.750249E+0	-1.651510E+0	-1.552382E+0	-1.453189E+0	-1.353960E+0	-1.255202E+0	-1.155143E+0	-1.056143E+0	-9.572308E-1	-8.580869E-1	-7.591309E-1	-6.599815E-1	-5.609849E-1	-4.616089E-1	-3.625520E-1	-2.635238E-1	-1.648296E-1	-6.594322E-2	3.299715E-2	1.322864E-1	2.311841E-1	3.305944E-1	4.294912E-1	5.287154E-1	6.276964E-1	7.266616E-1	8.256473E-1	9.256301E-1	1.024128E+0	1.123330E+0	1.222338E+0	1.321216E+0	1.420224E+0	1.519297E+0	1.618471E+0	1.717256E+0	1.816209E+0
-2.146039E+0	-2.047347E+0	-1.948264E+0	-1.849054E+0	-1.750129E+0	-1.651399E+0	-1.552262E+0	-1.453098E+0	-1.353979E+0	-1.255119E+0	-1.155042E+0	-1.056088E+0	-9.571132E-1	-8.579861E-1	-7.590180E-1	-6.598816E-1	-5.608646E-1	-4.615358E-1	-3.625012E-1	-2.634480E-1	-1.646724E-1	-6.585527E-2	3.307789E-2	1.323918E-1	2.312813E-1	3.306295E-1	4.295494E-1	5.288209E-1	6.277343E-1	7.267172E-1	8.257527E-1	9.256966E-1	1.024304E+0	1.123506E+0	1.222366E+0	1.321374E+0	1.420289E+0	1.519370E+0	1.618526E+0	1.717312E+0	1.816190E+0
