9.300000E-2	3.906940E-3
9.290000E-2	3.748909E-3
9.280000E-2	3.750720E-3
9.270000E-2	3.751484E-3
9.260000E-2	3.750529E-3
9.250000E-2	3.748622E-3
9.240000E-2	3.747097E-3
9.230000E-2	3.745762E-3
9.220000E-2	3.747288E-3
9.210000E-2	3.750434E-3
9.200000E-2	3.755203E-3
9.190000E-2	3.760640E-3
9.180000E-2	3.765788E-3
9.170000E-2	3.768555E-3
9.160000E-2	3.769700E-3
9.150000E-2	3.769032E-3
9.140000E-2	3.767695E-3
9.130000E-2	3.765407E-3
9.120000E-2	3.764455E-3
9.110000E-2	3.764835E-3
9.100000E-2	3.766362E-3
9.090000E-2	3.767983E-3
9.080000E-2	3.769412E-3
9.070000E-2	3.770367E-3
9.060000E-2	3.771033E-3
9.050000E-2	3.771702E-3
9.040000E-2	3.772750E-3
9.030000E-2	3.773990E-3
9.020000E-2	3.776373E-3
9.010000E-2	3.779617E-3
9.000000E-2	3.784671E-3
8.990000E-2	3.789440E-3
8.980000E-2	3.794399E-3
8.970000E-2	3.797262E-3
8.960000E-2	3.797926E-3
8.950000E-2	3.796878E-3
8.940000E-2	3.793730E-3
8.930000E-2	3.791537E-3
8.920000E-2	3.789821E-3
8.910000E-2	3.790680E-3
8.900000E-2	3.793637E-3
8.890000E-2	3.797356E-3
8.880000E-2	3.800216E-3
8.870000E-2	3.802504E-3
8.860000E-2	3.803936E-3
8.850000E-2	3.804984E-3
8.840000E-2	3.805651E-3
8.830000E-2	3.805653E-3
8.820000E-2	3.806128E-3
8.810000E-2	3.806987E-3
8.800000E-2	3.807845E-3
8.790000E-2	3.808419E-3
8.780000E-2	3.808513E-3
8.770000E-2	3.808322E-3
8.760000E-2	3.808131E-3
8.750000E-2	3.807750E-3
8.740000E-2	3.807846E-3
8.730000E-2	3.808608E-3
8.720000E-2	3.810134E-3
8.710000E-2	3.812041E-3
8.700000E-2	3.812232E-3
8.690000E-2	3.812519E-3
8.680000E-2	3.812518E-3
8.670000E-2	3.812233E-3
8.660000E-2	3.812615E-3
8.650000E-2	3.814046E-3
8.640000E-2	3.817097E-3
8.630000E-2	3.820816E-3
8.620000E-2	3.824250E-3
8.610000E-2	3.827300E-3
8.600000E-2	3.829112E-3
8.590000E-2	3.830638E-3
8.580000E-2	3.831878E-3
8.570000E-2	3.833500E-3
8.560000E-2	3.835883E-3
8.550000E-2	3.838841E-3
8.540000E-2	3.842942E-3
8.530000E-2	3.847234E-3
8.520000E-2	3.850857E-3
8.510000E-2	3.854768E-3
8.500000E-2	3.858201E-3
8.490000E-2	3.860968E-3
8.480000E-2	3.861825E-3
8.470000E-2	3.861062E-3
8.460000E-2	3.858964E-3
8.450000E-2	3.855245E-3
8.440000E-2	3.851049E-3
8.430000E-2	3.846851E-3
8.420000E-2	3.843704E-3
8.410000E-2	3.842178E-3
8.400000E-2	3.842084E-3
8.390000E-2	3.843419E-3
8.380000E-2	3.845039E-3
8.370000E-2	3.847329E-3
8.360000E-2	3.848949E-3
8.350000E-2	3.850572E-3
8.340000E-2	3.851809E-3
8.330000E-2	3.854674E-3
8.320000E-2	3.858774E-3
8.310000E-2	3.863543E-3
8.300000E-2	3.869458E-3
8.290000E-2	3.875086E-3
8.280000E-2	3.878421E-3
8.270000E-2	3.880615E-3
8.260000E-2	3.880806E-3
8.250000E-2	3.880806E-3
8.240000E-2	3.879948E-3
8.230000E-2	3.879472E-3
8.220000E-2	3.879376E-3
8.210000E-2	3.880713E-3
8.200000E-2	3.883192E-3
8.190000E-2	3.885481E-3
8.180000E-2	3.886913E-3
8.170000E-2	3.886626E-3
8.160000E-2	3.885100E-3
8.150000E-2	3.884145E-3
8.140000E-2	3.882904E-3
8.130000E-2	3.883380E-3
8.120000E-2	3.885574E-3
8.110000E-2	3.889294E-3
8.100000E-2	3.893588E-3
8.090000E-2	3.897403E-3
8.080000E-2	3.899883E-3
8.070000E-2	3.900170E-3
8.060000E-2	3.898931E-3
8.050000E-2	3.895781E-3
8.040000E-2	3.892825E-3
8.030000E-2	3.891776E-3
8.020000E-2	3.891394E-3
8.010000E-2	3.893779E-3
8.000000E-2	3.897212E-3
7.990000E-2	3.899788E-3
7.980000E-2	3.902267E-3
7.970000E-2	3.903508E-3
7.960000E-2	3.904651E-3
7.950000E-2	3.905606E-3
7.940000E-2	3.907225E-3
7.930000E-2	3.909993E-3
7.920000E-2	3.911901E-3
7.910000E-2	3.914287E-3
7.900000E-2	3.915432E-3
7.890000E-2	3.916764E-3
7.880000E-2	3.917147E-3
7.870000E-2	3.916383E-3
7.860000E-2	3.915524E-3
7.850000E-2	3.915524E-3
7.840000E-2	3.916668E-3
7.830000E-2	3.918384E-3
7.820000E-2	3.920865E-3
7.810000E-2	3.923537E-3
7.800000E-2	3.925634E-3
7.790000E-2	3.927446E-3
7.780000E-2	3.928495E-3
7.770000E-2	3.928972E-3
7.760000E-2	3.929260E-3
7.750000E-2	3.930213E-3
7.740000E-2	3.931741E-3
7.730000E-2	3.934123E-3
7.720000E-2	3.937461E-3
7.710000E-2	3.941275E-3
7.700000E-2	3.944709E-3
7.690000E-2	3.947665E-3
7.680000E-2	3.949858E-3
7.670000E-2	3.951957E-3
7.660000E-2	3.955010E-3
7.650000E-2	3.959207E-3
7.640000E-2	3.965215E-3
7.630000E-2	3.971319E-3
7.620000E-2	3.977804E-3
7.610000E-2	3.983909E-3
7.600000E-2	3.988295E-3
7.590000E-2	3.991252E-3
7.580000E-2	3.991825E-3
7.570000E-2	3.990965E-3
7.560000E-2	3.989535E-3
7.550000E-2	3.988295E-3
7.540000E-2	3.987627E-3
7.530000E-2	3.987245E-3
7.520000E-2	3.988296E-3
7.510000E-2	3.989535E-3
7.500000E-2	3.991442E-3
7.490000E-2	3.993159E-3
7.480000E-2	3.995735E-3
7.470000E-2	3.998500E-3
7.460000E-2	4.002220E-3
7.450000E-2	4.005747E-3
7.440000E-2	4.008132E-3
7.430000E-2	4.009943E-3
7.420000E-2	4.010708E-3
7.410000E-2	4.010803E-3
7.400000E-2	4.011565E-3
7.390000E-2	4.012518E-3
7.380000E-2	4.013664E-3
7.370000E-2	4.015665E-3
7.360000E-2	4.017764E-3
7.350000E-2	4.019386E-3
7.340000E-2	4.022437E-3
7.330000E-2	4.025585E-3
7.320000E-2	4.029209E-3
7.310000E-2	4.032928E-3
7.300000E-2	4.036743E-3
7.290000E-2	4.040271E-3
7.280000E-2	4.045326E-3
7.270000E-2	4.051714E-3
7.260000E-2	4.058678E-3
7.250000E-2	4.065352E-3
7.240000E-2	4.071455E-3
7.230000E-2	4.076988E-3
7.220000E-2	4.082042E-3
7.210000E-2	4.087383E-3
7.200000E-2	4.093486E-3
7.190000E-2	4.099781E-3
7.180000E-2	4.105312E-3
7.170000E-2	4.110652E-3
7.160000E-2	4.114182E-3
7.150000E-2	4.116565E-3
7.140000E-2	4.118186E-3
7.130000E-2	4.118281E-3
7.120000E-2	4.118188E-3
7.110000E-2	4.117615E-3
7.100000E-2	4.117900E-3
7.090000E-2	4.117996E-3
7.080000E-2	4.118569E-3
7.070000E-2	4.118949E-3
