-1.684416E+0	-1.583634E+0	-1.498740E+0	-1.405476E+0	-1.303628E+0	-1.206998E+0	-1.101220E+0	-1.006957E+0	-9.095380E-1	-8.081529E-1	-7.061249E-1	-6.097413E-1	-5.105411E-1	-4.103798E-1	-3.225212E-1	-2.232349E-1	-1.161415E-1	-2.290600E-2	8.368925E-2	1.710685E-1	2.786465E-1	5.290401E-1	7.786557E-1	1.027153E+0	1.270348E+0	1.516151E+0	1.762704E+0	2.023611E+0	2.266502E+0	2.509549E+0	2.770733E+0	3.014845E+0	3.265394E+0	3.518245E+0	3.768895E+0	4.011572E+0	4.267079E+0	4.507630E+0	4.759445E+0	5.002030E+0	5.261014E+0	5.500390E+0	5.748496E+0	5.990240E+0	6.251842E+0
-1.692501E+0	-1.591957E+0	-1.485690E+0	-1.391297E+0	-1.293011E+0	-1.209069E+0	-1.101359E+0	-1.012377E+0	-9.135572E-1	-8.036721E-1	-7.158782E-1	-6.161064E-1	-5.138286E-1	-4.109459E-1	-3.083638E-1	-2.063275E-1	-1.206020E-1	-1.882852E-2	7.797384E-2	1.869805E-1	2.742925E-1	5.237647E-1	7.688709E-1	1.020736E+0	1.279051E+0	1.523098E+0	1.772785E+0	2.014242E+0	2.273004E+0	2.525568E+0	2.765157E+0	3.012783E+0	3.274198E+0	3.516543E+0	3.761422E+0	4.022579E+0	4.264305E+0	4.511042E+0	4.767871E+0	5.010271E+0	5.253356E+0	5.514800E+0	5.745510E+0	6.008683E+0	6.243277E+0
-1.686988E+0	-1.575226E+0	-1.492117E+0	-1.397374E+0	-1.298264E+0	-1.192292E+0	-1.103921E+0	-1.002237E+0	-8.987801E-1	-8.113377E-1	-7.083608E-1	-6.025170E-1	-5.101998E-1	-4.135109E-1	-3.068894E-1	-2.110682E-1	-1.125932E-1	-4.545909E-3	8.399548E-2	1.838762E-1	2.906596E-1	5.239997E-1	7.857431E-1	1.027072E+0	1.270126E+0	1.530035E+0	1.777799E+0	2.031862E+0	2.266289E+0	2.522516E+0	2.774350E+0	3.026998E+0	3.268871E+0	3.520464E+0	3.770930E+0	4.020414E+0	4.264285E+0	4.525258E+0	4.760731E+0	5.018336E+0	5.267062E+0	5.507567E+0	5.762360E+0	6.005723E+0	6.253627E+0
-1.674077E+0	-1.575439E+0	-1.486540E+0	-1.385684E+0	-1.296747E+0	-1.191645E+0	-1.090899E+0	-9.908189E-1	-8.990447E-1	-7.953322E-1	-6.940821E-1	-5.988049E-1	-4.970313E-1	-3.985451E-1	-3.121426E-1	-2.048836E-1	-1.044078E-1	-1.346146E-2	9.501426E-2	1.845755E-1	2.872029E-1	5.416896E-1	7.833279E-1	1.038987E+0	1.286441E+0	1.525863E+0	1.772240E+0	2.024786E+0	2.282733E+0	2.524773E+0	2.779825E+0	3.020302E+0	3.278480E+0	3.530342E+0	3.782334E+0	4.018084E+0	4.282108E+0	4.516786E+0	4.772190E+0	5.015099E+0	5.269023E+0	5.514892E+0	5.762537E+0	6.006315E+0	6.258538E+0
-1.680459E+0	-1.576244E+0	-1.473935E+0	-1.379754E+0	-1.279998E+0	-1.195909E+0	-1.085997E+0	-9.992689E-1	-9.030898E-1	-8.004938E-1	-7.019087E-1	-6.049248E-1	-5.054517E-1	-4.032137E-1	-2.960232E-1	-1.930888E-1	-1.128041E-1	-6.210137E-3	8.652038E-2	1.993618E-1	2.894174E-1	5.324414E-1	7.828331E-1	1.030850E+0	1.282510E+0	1.536203E+0	1.790543E+0	2.036958E+0	2.282780E+0	2.539497E+0	2.774832E+0	3.030735E+0	3.285991E+0	3.523110E+0	3.772965E+0	4.034611E+0	4.276437E+0	4.524425E+0	4.779440E+0	5.021934E+0	5.265370E+0	5.525297E+0	5.757699E+0	6.015823E+0	6.253330E+0
-1.674077E+0	-1.560753E+0	-1.481112E+0	-1.384120E+0	-1.284345E+0	-1.181574E+0	-1.092924E+0	-9.872428E-1	-8.870666E-1	-7.958798E-1	-6.940489E-1	-5.893847E-1	-4.936403E-1	-3.968987E-1	-2.958355E-1	-2.013288E-1	-1.024157E-1	4.409545E-3	9.717237E-2	1.935574E-1	3.034017E-1	5.391014E-1	7.981920E-1	1.040224E+0	1.284018E+0	1.546210E+0	1.783616E+0	2.039963E+0	2.277766E+0	2.531783E+0	2.786752E+0	3.041722E+0	3.280080E+0	3.540016E+0	3.789880E+0	4.032263E+0	4.276855E+0	4.537281E+0	4.778044E+0	5.034401E+0	5.281361E+0	5.517343E+0	5.774172E+0	6.012595E+0	6.269951E+0
-1.661184E+0	-1.560984E+0	-1.467859E+0	-1.373669E+0	-1.279896E+0	-1.178336E+0	-1.081455E+0	-9.797928E-1	-8.913588E-1	-7.854872E-1	-6.836878E-1	-5.910838E-1	-4.881771E-1	-3.853943E-1	-2.958669E-1	-1.895617E-1	-9.104908E-2	-2.594334E-3	1.060444E-1	1.986662E-1	2.951719E-1	5.519915E-1	7.917382E-1	1.053059E+0	1.302515E+0	1.535962E+0	1.795482E+0	2.039593E+0	2.292963E+0	2.539821E+0	2.791229E+0	3.033084E+0	3.292612E+0	3.540654E+0	3.784747E+0	4.034232E+0	4.292892E+0	4.529326E+0	4.778340E+0	5.025827E+0	5.276820E+0	5.533907E+0	5.773172E+0	6.026995E+0	6.268739E+0
-1.668250E+0	-1.563805E+0	-1.465417E+0	-1.369757E+0	-1.268308E+0	-1.183866E+0	-1.074204E+0	-9.865268E-1	-8.813908E-1	-7.799483E-1	-6.922136E-1	-5.903994E-1	-4.961156E-1	-3.933004E-1	-2.819760E-1	-1.874739E-1	-9.681588E-2	7.080613E-3	9.953814E-2	2.132722E-1	3.054136E-1	5.446413E-1	8.004750E-1	1.044500E+0	1.291352E+0	1.548753E+0	1.793854E+0	2.051070E+0	2.296088E+0	2.551483E+0	2.788417E+0	3.045828E+0	3.296136E+0	3.537048E+0	3.788891E+0	4.046477E+0	4.287462E+0	4.541138E+0	4.796541E+0	5.041291E+0	5.282017E+0	5.534435E+0	5.774625E+0	6.025812E+0	6.269174E+0
-1.654266E+0	-1.550227E+0	-1.466739E+0	-1.374289E+0	-1.273986E+0	-1.168033E+0	-1.080882E+0	-9.712993E-1	-8.748287E-1	-7.864632E-1	-6.772904E-1	-5.743994E-1	-4.761122E-1	-3.784169E-1	-2.881912E-1	-1.904321E-1	-9.051307E-2	1.934564E-2	1.169291E-1	2.070570E-1	3.122494E-1	5.563705E-1	8.106334E-1	1.053194E+0	1.301220E+0	1.552759E+0	1.799237E+0	2.043293E+0	2.292435E+0	2.542151E+0	2.805213E+0	3.045948E+0	3.291817E+0	3.552243E+0	3.802986E+0	4.040401E+0	4.290136E+0	4.549046E+0	4.791215E+0	5.039035E+0	5.294994E+0	5.531291E+0	5.790357E+0	6.026459E+0	6.284721E+0
-1.655755E+0	-1.546223E+0	-1.451405E+0	-1.355412E+0	-1.266781E+0	-1.173481E+0	-1.066639E+0	-9.719949E-1	-8.815796E-1	-7.734335E-1	-6.763164E-1	-5.796174E-1	-4.802636E-1	-3.781284E-1	-2.853801E-1	-1.745431E-1	-8.091366E-2	1.364662E-2	1.079221E-1	2.098070E-1	3.049057E-1	5.630352E-1	8.017171E-1	1.061040E+0	1.311339E+0	1.552065E+0	1.810150E+0	2.060681E+0	2.309221E+0	2.554544E+0	2.800311E+0	3.047918E+0	3.308104E+0	3.550431E+0	3.794625E+0	4.048189E+0	4.304620E+0	4.541804E+0	4.792065E+0	5.043798E+0	5.286364E+0	5.546569E+0	5.782412E+0	6.041914E+0	6.276925E+0
-1.652786E+0	-1.553418E+0	-1.458970E+0	-1.364078E+0	-1.258430E+0	-1.164047E+0	-1.060766E+0	-9.738616E-1	-8.688124E-1	-7.702671E-1	-6.796418E-1	-5.771569E-1	-4.810961E-1	-3.783559E-1	-2.706381E-1	-1.743101E-1	-8.730246E-2	2.137692E-2	1.156417E-1	2.238090E-1	3.182000E-1	5.563612E-1	8.135778E-1	1.055899E+0	1.301766E+0	1.566613E+0	1.801920E+0	2.053957E+0	2.300463E+0	2.561749E+0	2.804510E+0	3.061911E+0	3.304709E+0	3.551799E+0	3.805391E+0	4.059898E+0	4.297757E+0	4.559357E+0	4.807705E+0	5.052196E+0	5.298314E+0	5.542684E+0	5.787804E+0	6.037391E+0	6.284258E+0
-1.638830E+0	-1.537085E+0	-1.455104E+0	-1.358871E+0	-1.265589E+0	-1.156676E+0	-1.068915E+0	-9.598374E-1	-8.614938E-1	-7.751956E-1	-6.627354E-1	-5.640688E-1	-4.640000E-1	-3.652003E-1	-2.744538E-1	-1.767706E-1	-7.127898E-2	2.986376E-2	1.276622E-1	2.163108E-1	3.252144E-1	5.673458E-1	8.213191E-1	1.073065E+0	1.315242E+0	1.560916E+0	1.820056E+0	2.063714E+0	2.315936E+0	2.554693E+0	2.815979E+0	3.055456E+0	3.307411E+0	3.564849E+0	3.814122E+0	4.050483E+0	4.311945E+0	4.559432E+0	4.803450E+0	5.047386E+0	5.304687E+0	5.549519E+0	5.802907E+0	6.042061E+0	6.297577E+0
-1.645998E+0	-1.541394E+0	-1.439668E+0	-1.343934E+0	-1.255406E+0	-1.162752E+0	-1.054634E+0	-9.571901E-1	-8.706995E-1	-7.601244E-1	-6.656362E-1	-5.723191E-1	-4.725157E-1	-3.642235E-1	-2.726963E-1	-1.621063E-1	-7.335137E-2	1.971686E-2	1.191095E-1	2.286319E-1	3.197041E-1	5.706046E-1	8.137618E-1	1.067089E+0	1.322085E+0	1.562396E+0	1.811242E+0	2.071436E+0	2.316177E+0	2.571525E+0	2.810726E+0	3.060987E+0	3.322560E+0	3.561196E+0	3.804114E+0	4.063051E+0	4.315783E+0	4.553780E+0	4.803635E+0	5.060455E+0	5.298249E+0	5.560100E+0	5.793834E+0	6.054353E+0	6.289428E+0
-1.638173E+0	-1.534662E+0	-1.440157E+0	-1.350002E+0	-1.248923E+0	-1.151580E+0	-1.047384E+0	-9.615404E-1	-8.547181E-1	-7.598339E-1	-6.633662E-1	-5.602291E-1	-4.597394E-1	-3.665258E-1	-2.577573E-1	-1.665667E-1	-6.968344E-2	3.656566E-2	1.294030E-1	2.314765E-1	3.350417E-1	5.705899E-1	8.304120E-1	1.071095E+0	1.317646E+0	1.577896E+0	1.824154E+0	2.066831E+0	2.312616E+0	2.571118E+0	2.819854E+0	3.074509E+0	3.317288E+0	3.566588E+0	3.822714E+0	4.072578E+0	4.308300E+0	4.570456E+0	4.819737E+0	5.061065E+0	5.317413E+0	5.554357E+0	5.806367E+0	6.045946E+0	6.306122E+0
-1.626815E+0	-1.525034E+0	-1.446355E+0	-1.343288E+0	-1.250753E+0	-1.145216E+0	-1.053052E+0	-9.478983E-1	-8.522733E-1	-7.587156E-1	-6.485059E-1	-5.532851E-1	-4.591122E-1	-3.511864E-1	-2.647033E-1	-1.627539E-1	-6.020115E-2	3.793911E-2	1.403932E-1	2.276034E-1	3.317459E-1	5.864964E-1	8.298857E-1	1.084284E+0	1.333656E+0	1.575047E+0	1.823257E+0	2.082646E+0	2.328043E+0	2.568344E+0	2.826827E+0	3.065685E+0	3.318795E+0	3.578852E+0	3.821909E+0	4.063032E+0	4.326861E+0	4.568671E+0	4.813726E+0	5.064792E+0	5.304863E+0	5.567786E+0	5.808993E+0	6.061576E+0	6.304411E+0
-1.635093E+0	-1.530389E+0	-1.432556E+0	-1.333511E+0	-1.234476E+0	-1.152634E+0	-1.043564E+0	-9.458725E-1	-8.561574E-1	-7.457229E-1	-6.570493E-1	-5.595743E-1	-4.608420E-1	-3.608047E-1	-2.575992E-1	-1.488991E-1	-6.729880E-2	3.514074E-2	1.333668E-1	2.474717E-1	3.332158E-1	5.815586E-1	8.310253E-1	1.076785E+0	1.328791E+0	1.575307E+0	1.826594E+0	2.072519E+0	2.325537E+0	2.584141E+0	2.821943E+0	3.074185E+0	3.336859E+0	3.571583E+0	3.820235E+0	4.081928E+0	4.329683E+0	4.569642E+0	4.821874E+0	5.076788E+0	5.316821E+0	5.568359E+0	5.806672E+0	6.058811E+0	6.302026E+0
-1.622922E+0	-1.525986E+0	-1.425971E+0	-1.338959E+0	-1.237518E+0	-1.135672E+0	-1.038866E+0	-9.497566E-1	-8.379014E-1	-7.527613E-1	-6.463015E-1	-5.411794E-1	-4.435388E-1	-3.480562E-1	-2.462806E-1	-1.563778E-1	-5.344213E-2	5.193177E-2	1.448443E-1	2.388895E-1	3.479429E-1	5.850164E-1	8.425704E-1	1.090918E+0	1.329910E+0	1.591085E+0	1.838803E+0	2.085994E+0	2.331502E+0	2.580432E+0	2.837232E+0	3.083489E+0	3.333085E+0	3.581117E+0	3.835180E+0	4.076564E+0	4.322849E+0	4.584986E+0	4.830633E+0	5.069417E+0	5.324747E+0	5.565270E+0	5.825770E+0	6.058450E+0	6.317925E+0
-1.618169E+0	-1.510310E+0	-1.432898E+0	-1.334566E+0	-1.235761E+0	-1.138557E+0	-1.042510E+0	-9.344088E-1	-8.476537E-1	-7.403791E-1	-6.386425E-1	-5.457564E-1	-4.501091E-1	-3.410816E-1	-2.524634E-1	-1.440187E-1	-5.392057E-2	4.484003E-2	1.513721E-1	2.449696E-1	3.407778E-1	5.974022E-1	8.358326E-1	1.089471E+0	1.345106E+0	1.584620E+0	1.833624E+0	2.086401E+0	2.341527E+0	2.581264E+0	2.835169E+0	3.076377E+0	3.332548E+0	3.589469E+0	3.836577E+0	4.078737E+0	4.338321E+0	4.580324E+0	4.822956E+0	5.080053E+0	5.318412E+0	5.576267E+0	5.818242E+0	6.076699E+0	6.311893E+0
-1.619731E+0	-1.517348E+0	-1.417350E+0	-1.321192E+0	-1.221213E+0	-1.138308E+0	-1.026758E+0	-9.387259E-1	-8.392630E-1	-7.358151E-1	-6.466484E-1	-5.453133E-1	-4.404576E-1	-3.475548E-1	-2.403060E-1	-1.395370E-1	-5.355425E-2	5.089038E-2	1.432690E-1	2.559911E-1	3.515690E-1	5.897810E-1	8.486209E-1	1.092622E+0	1.341748E+0	1.587821E+0	1.838517E+0	2.088861E+0	2.333906E+0	2.597070E+0	2.833931E+0	3.091342E+0	3.347375E+0	3.582662E+0	3.830575E+0	4.094442E+0	4.341698E+0	4.580241E+0	4.840186E+0	5.087128E+0	5.332571E+0	5.583795E+0	5.824688E+0	6.073369E+0	6.322429E+0
-1.604314E+0	-1.512105E+0	-1.417444E+0	-1.328092E+0	-1.231017E+0	-1.122418E+0	-1.023716E+0	-9.354791E-1	-8.251111E-1	-7.406473E-1	-6.320610E-1	-5.312928E-1	-4.371293E-1	-3.316446E-1	-2.358058E-1	-1.441695E-1	-3.805742E-2	6.423798E-2	1.565171E-1	2.467391E-1	3.563679E-1	5.984808E-1	8.531803E-1	1.106038E+0	1.346604E+0	1.604588E+0	1.849920E+0	2.102614E+0	2.348714E+0	2.590874E+0	2.851115E+0	3.094625E+0	3.341279E+0	3.600365E+0	3.848175E+0	4.087682E+0	4.334048E+0	4.595363E+0	4.835988E+0	5.079267E+0	5.339619E+0	5.579467E+0	5.837359E+0	6.075967E+0	6.333583E+0
-1.609252E+0	-1.500100E+0	-1.418609E+0	-1.313386E+0	-1.220908E+0	-1.122178E+0	-1.030606E+0	-9.206336E-1	-8.365130E-1	-7.271661E-1	-6.294044E-1	-5.329366E-1	-4.412900E-1	-3.322172E-1	-2.433317E-1	-1.263602E-1	-4.599103E-2	5.605294E-2	1.645018E-1	2.623663E-1	3.529121E-1	6.095412E-1	8.461308E-1	1.105444E+0	1.358110E+0	1.598141E+0	1.844473E+0	2.093708E+0	2.347742E+0	2.597856E+0	2.842791E+0	3.098259E+0	3.348531E+0	3.597460E+0	3.848480E+0	4.091500E+0	4.350927E+0	4.591201E+0	4.840871E+0	5.090948E+0	5.332063E+0	5.593146E+0	5.830145E+0	6.087796E+0	6.324010E+0
-1.608207E+0	-1.507489E+0	-1.401609E+0	-1.311121E+0	-1.210207E+0	-1.127949E+0	-1.018251E+0	-9.299558E-1	-8.227320E-1	-7.192000E-1	-6.333773E-1	-5.333520E-1	-4.290891E-1	-3.347331E-1	-2.262042E-1	-1.271187E-1	-3.498179E-2	6.473677E-2	1.563228E-1	2.653892E-1	3.697149E-1	6.028653E-1	8.640659E-1	1.100580E+0	1.350016E+0	1.606179E+0	1.863812E+0	2.110790E+0	2.346808E+0	2.609602E+0	2.851604E+0	3.106148E+0	3.360350E+0	3.596572E+0	3.844809E+0	4.107464E+0	4.353037E+0	4.596177E+0	4.854041E+0	5.100095E+0	5.343828E+0	5.594385E+0	5.834020E+0	6.082127E+0	6.330919E+0
-1.590404E+0	-1.492506E+0	-1.410146E+0	-1.314894E+0	-1.216672E+0	-1.110108E+0	-1.013422E+0	-9.187169E-1	-8.180968E-1	-7.286166E-1	-6.167891E-1	-5.182391E-1	-4.280078E-1	-3.194622E-1	-2.242875E-1	-1.324320E-1	-2.821324E-2	7.234313E-2	1.703682E-1	2.605422E-1	3.607932E-1	6.174010E-1	8.596257E-1	1.116018E+0	1.359959E+0	1.616057E+0	1.852750E+0	2.104677E+0	2.363661E+0	2.601916E+0	2.863619E+0	3.100146E+0	3.352443E+0	3.612749E+0	3.857914E+0	4.104125E+0	4.347626E+0	4.606785E+0	4.847216E+0	5.094620E+0	5.347675E+0	5.587948E+0	5.849475E+0	6.093059E+0	6.343709E+0
-1.598468E+0	-1.487373E+0	-1.400796E+0	-1.298617E+0	-1.209356E+0	-1.109896E+0	-1.018444E+0	-9.072652E-1	-8.238004E-1	-7.224745E-1	-6.226601E-1	-5.267909E-1	-4.272049E-1	-3.227673E-1	-2.298821E-1	-1.153581E-1	-3.363834E-2	6.841137E-2	1.735188E-1	2.763765E-1	3.648910E-1	6.160838E-1	8.643545E-1	1.116769E+0	1.369005E+0	1.607649E+0	1.863794E+0	2.115026E+0	2.362125E+0	2.612534E+0	2.860400E+0	3.111790E+0	3.363291E+0	3.604434E+0	3.856370E+0	4.104005E+0	4.364366E+0	4.600727E+0	4.857731E+0	5.107521E+0	5.344734E+0	5.606288E+0	5.843648E+0	6.099829E+0	6.337551E+0
-1.594501E+0	-1.493116E+0	-1.390122E+0	-1.303195E+0	-1.196130E+0	-1.113762E+0	-1.004608E+0	-9.147607E-1	-8.109983E-1	-7.055172E-1	-6.173940E-1	-5.104209E-1	-4.104954E-1	-3.207488E-1	-2.161123E-1	-1.218637E-1	-1.701266E-2	8.342078E-2	1.732912E-1	2.767632E-1	3.805200E-1	6.131016E-1	8.770780E-1	1.118006E+0	1.361346E+0	1.619821E+0	1.871405E+0	2.116275E+0	2.360533E+0	2.619443E+0	2.860474E+0	3.118015E+0	3.373188E+0	3.614543E+0	3.862612E+0	4.118257E+0	4.362794E+0	4.614572E+0	4.863216E+0	5.107938E+0	5.360725E+0	5.604244E+0	5.851722E+0	6.094142E+0	6.351100E+0
-1.581673E+0	-1.481010E+0	-1.399149E+0	-1.297201E+0	-1.201939E+0	-1.098168E+0	-1.000538E+0	-9.112141E-1	-8.039052E-1	-7.127313E-1	-6.043088E-1	-5.078771E-1	-4.154323E-1	-3.054954E-1	-2.116445E-1	-1.159944E-1	-2.221686E-2	7.843181E-2	1.852045E-1	2.752934E-1	3.792963E-1	6.292319E-1	8.700515E-1	1.130063E+0	1.376413E+0	1.622059E+0	1.866049E+0	2.117347E+0	2.378032E+0	2.613552E+0	2.874569E+0	3.111319E+0	3.364531E+0	3.622700E+0	3.874099E+0	4.110432E+0	4.361027E+0	4.621213E+0	4.857815E+0	5.108113E+0	5.360910E+0	5.604753E+0	5.860481E+0	6.110882E+0	6.356047E+0
-1.584761E+0	-1.472215E+0	-1.388328E+0	-1.290495E+0	-1.196842E+0	-1.094449E+0	-1.003400E+0	-8.962973E-1	-8.082065E-1	-7.083477E-1	-6.138716E-1	-5.142467E-1	-4.140235E-1	-3.157584E-1	-2.152317E-1	-1.038352E-1	-1.615152E-2	8.794354E-2	1.760423E-1	2.914608E-1	3.775868E-1	6.300099E-1	8.799733E-1	1.121765E+0	1.376709E+0	1.619220E+0	1.882439E+0	2.130046E+0	2.368839E+0	2.633732E+0	2.868752E+0	3.122778E+0	3.378349E+0	3.615884E+0	3.865277E+0	4.128024E+0	4.378008E+0	4.614795E+0	4.874398E+0	5.122930E+0	5.357303E+0	5.622344E+0	5.854673E+0	6.107663E+0	6.348649E+0
