6.239289E-1	6.488903E-1	6.753707E-1	6.998077E-1	7.261492E-1	7.499877E-1	7.752433E-1	7.998719E-1	8.242857E-1	8.502332E-1	8.759773E-1	8.998064E-1	9.256273E-1	9.501975E-1	9.750766E-1	1.001228E+0	1.026783E+0
6.244737E-1	6.504508E-1	6.747786E-1	7.007816E-1	7.251002E-1	7.508988E-1	7.762091E-1	8.011344E-1	8.254086E-1	8.501721E-1	8.752234E-1	9.015778E-1	9.253554E-1	9.516174E-1	9.763171E-1	1.001757E+0	1.026256E+0
6.261378E-1	6.507514E-1	6.766462E-1	7.003404E-1	7.262991E-1	7.518239E-1	7.754255E-1	8.018531E-1	8.263512E-1	8.517058E-1	8.760300E-1	9.007944E-1	9.269538E-1	9.510494E-1	9.767472E-1	1.000856E+0	1.026579E+0
6.256540E-1	6.505794E-1	6.757832E-1	7.013691E-1	7.271825E-1	7.512032E-1	7.768871E-1	8.009745E-1	8.258036E-1	8.508169E-1	8.769559E-1	9.018054E-1	9.266809E-1	9.514907E-1	9.763569E-1	1.002833E+0	1.027911E+0
6.263366E-1	6.519225E-1	6.763558E-1	7.018232E-1	7.264045E-1	7.526082E-1	7.769112E-1	8.024203E-1	8.277508E-1	8.522655E-1	8.763509E-1	9.024354E-1	9.268353E-1	9.528070E-1	9.780830E-1	1.002886E+0	1.027292E+0
6.273476E-1	6.511584E-1	6.778950E-1	7.016650E-1	7.280168E-1	7.530939E-1	7.767410E-1	8.020798E-1	8.273724E-1	8.524459E-1	8.781030E-1	9.018794E-1	9.283515E-1	9.518699E-1	9.781043E-1	1.002288E+0	1.028512E+0
6.264227E-1	6.527726E-1	6.769876E-1	7.031016E-1	7.280011E-1	7.524640E-1	7.785641E-1	8.023018E-1	8.274372E-1	8.522228E-1	8.772491E-1	9.034557E-1	9.275338E-1	9.530095E-1	9.775825E-1	1.004164E+0	1.028808E+0
6.278777E-1	6.521361E-1	6.775897E-1	7.034115E-1	7.280686E-1	7.540495E-1	7.781664E-1	8.040066E-1	8.289967E-1	8.538852E-1	8.783564E-1	9.028544E-1	9.282340E-1	9.541529E-1	9.796915E-1	1.003461E+0	1.028207E+0
6.286399E-1	6.535293E-1	6.790865E-1	7.024856E-1	7.294386E-1	7.540152E-1	7.780379E-1	8.030261E-1	8.284667E-1	8.532663E-1	8.787495E-1	9.034306E-1	9.293986E-1	9.532066E-1	9.789432E-1	1.004019E+0	1.030187E+0
6.278342E-1	6.537123E-1	6.785148E-1	7.042172E-1	7.285024E-1	7.537210E-1	7.794225E-1	8.043461E-1	8.288117E-1	8.536807E-1	8.788152E-1	9.047184E-1	9.283810E-1	9.546838E-1	9.791643E-1	1.005366E+0	1.029548E+0
