-1.765723E+0	-1.771725E+0	-1.772631E+0	-1.771374E+0	-1.774277E+0	-1.776433E+0	-1.775332E+0	-1.775544E+0	-1.776894E+0	-1.779883E+0	-1.779522E+0	-1.780068E+0	-1.780881E+0	-1.781667E+0	-1.778291E+0	-1.783351E+0	-1.782787E+0	-1.782675E+0	-1.783314E+0	-1.782546E+0	-1.784766E+0	-1.783563E+0	-1.783600E+0	-1.784830E+0	-1.782805E+0	-1.785709E+0	-1.786449E+0	-1.786088E+0	-1.785996E+0	-1.786477E+0	-1.785413E+0	-1.787013E+0	-1.788391E+0	-1.786902E+0	-1.786689E+0	-1.787605E+0	-1.788086E+0	-1.786227E+0	-1.786005E+0	-1.787023E+0	-1.788151E+0	-1.787503E+0	-1.787106E+0	-1.788336E+0	-1.788207E+0	-1.787641E+0	-1.790861E+0	-1.789307E+0	-1.790629E+0	-1.791758E+0	-1.791470E+0	-1.790398E+0	-1.790648E+0	-1.789084E+0	-1.791489E+0	-1.789510E+0	-1.789686E+0	-1.788993E+0	-1.789889E+0	-1.793043E+0	-1.793820E+0	-1.791508E+0	-1.793728E+0	-1.793007E+0	-1.792609E+0	-1.790999E+0	-1.792978E+0	-1.791619E+0	-1.790065E+0	-1.793200E+0	-1.793062E+0	-1.792840E+0	-1.790555E+0	-1.792562E+0	-1.791055E+0	-1.792230E+0	-1.794523E+0	-1.791749E+0	-1.792766E+0	-1.793274E+0	-1.794754E+0	-1.794329E+0	-1.793015E+0	-1.792646E+0	-1.793644E+0	-1.794181E+0	-1.793293E+0	-1.791074E+0	-1.791942E+0	-1.792617E+0	-1.793163E+0	-1.793182E+0	-1.795957E+0	-1.791851E+0	-1.791342E+0
-1.764769E+0	-1.770976E+0	-1.771429E+0	-1.770144E+0	-1.772834E+0	-1.775230E+0	-1.773972E+0	-1.774629E+0	-1.776045E+0	-1.778616E+0	-1.778477E+0	-1.778772E+0	-1.779725E+0	-1.780335E+0	-1.777524E+0	-1.781954E+0	-1.781898E+0	-1.781205E+0	-1.782176E+0	-1.781676E+0	-1.783665E+0	-1.782648E+0	-1.782749E+0	-1.783489E+0	-1.781418E+0	-1.784423E+0	-1.785302E+0	-1.784794E+0	-1.784682E+0	-1.785200E+0	-1.783795E+0	-1.785996E+0	-1.786912E+0	-1.786014E+0	-1.785830E+0	-1.786264E+0	-1.787042E+0	-1.784969E+0	-1.785376E+0	-1.786070E+0	-1.786883E+0	-1.786801E+0	-1.786412E+0	-1.787383E+0	-1.786662E+0	-1.786772E+0	-1.789483E+0	-1.787956E+0	-1.789557E+0	-1.790343E+0	-1.790758E+0	-1.789233E+0	-1.789362E+0	-1.787855E+0	-1.789501E+0	-1.787818E+0	-1.787937E+0	-1.787142E+0	-1.788206E+0	-1.792044E+0	-1.792109E+0	-1.790713E+0	-1.792960E+0	-1.791758E+0	-1.791766E+0	-1.789464E+0	-1.792100E+0	-1.790472E+0	-1.789297E+0	-1.791813E+0	-1.791841E+0	-1.791776E+0	-1.789871E+0	-1.791536E+0	-1.789953E+0	-1.790990E+0	-1.793709E+0	-1.790888E+0	-1.791268E+0	-1.792109E+0	-1.793413E+0	-1.793154E+0	-1.791637E+0	-1.791822E+0	-1.792183E+0	-1.793144E+0	-1.792155E+0	-1.790111E+0	-1.790250E+0	-1.791657E+0	-1.791869E+0	-1.791831E+0	-1.794607E+0	-1.790657E+0	-1.790223E+0
-1.760432E+0	-1.767137E+0	-1.767646E+0	-1.766148E+0	-1.768997E+0	-1.771540E+0	-1.770338E+0	-1.770227E+0	-1.772085E+0	-1.774934E+0	-1.774537E+0	-1.774878E+0	-1.775462E+0	-1.776275E+0	-1.773149E+0	-1.778051E+0	-1.777931E+0	-1.777394E+0	-1.778089E+0	-1.777062E+0	-1.779438E+0	-1.778643E+0	-1.778356E+0	-1.779281E+0	-1.777552E+0	-1.780187E+0	-1.781566E+0	-1.780956E+0	-1.780483E+0	-1.780937E+0	-1.779966E+0	-1.781731E+0	-1.782380E+0	-1.781815E+0	-1.781824E+0	-1.782684E+0	-1.783063E+0	-1.780724E+0	-1.781168E+0	-1.781797E+0	-1.783092E+0	-1.782537E+0	-1.782018E+0	-1.782916E+0	-1.782889E+0	-1.782546E+0	-1.785626E+0	-1.783896E+0	-1.785413E+0	-1.786736E+0	-1.786245E+0	-1.784950E+0	-1.785495E+0	-1.783647E+0	-1.785552E+0	-1.783757E+0	-1.783971E+0	-1.782777E+0	-1.784415E+0	-1.787475E+0	-1.787975E+0	-1.786532E+0	-1.788817E+0	-1.787809E+0	-1.787568E+0	-1.784831E+0	-1.787633E+0	-1.786347E+0	-1.784858E+0	-1.787938E+0	-1.787513E+0	-1.787873E+0	-1.785293E+0	-1.786967E+0	-1.786024E+0	-1.787032E+0	-1.789473E+0	-1.786208E+0	-1.787447E+0	-1.788206E+0	-1.789372E+0	-1.789325E+0	-1.787947E+0	-1.787910E+0	-1.787864E+0	-1.789196E+0	-1.787568E+0	-1.785866E+0	-1.786338E+0	-1.787365E+0	-1.787531E+0	-1.787235E+0	-1.790491E+0	-1.786236E+0	-1.785977E+0
-1.756677E+0	-1.762541E+0	-1.763059E+0	-1.761708E+0	-1.764881E+0	-1.766962E+0	-1.765945E+0	-1.766175E+0	-1.767498E+0	-1.770468E+0	-1.770097E+0	-1.770753E+0	-1.771614E+0	-1.772428E+0	-1.769108E+0	-1.773417E+0	-1.773482E+0	-1.773056E+0	-1.773704E+0	-1.773279E+0	-1.775729E+0	-1.773907E+0	-1.774379E+0	-1.775368E+0	-1.773288E+0	-1.776220E+0	-1.777200E+0	-1.776534E+0	-1.776636E+0	-1.777061E+0	-1.775823E+0	-1.777145E+0	-1.778966E+0	-1.777773E+0	-1.777302E+0	-1.778236E+0	-1.778513E+0	-1.776728E+0	-1.776793E+0	-1.777551E+0	-1.778467E+0	-1.778246E+0	-1.777543E+0	-1.779170E+0	-1.778616E+0	-1.778273E+0	-1.781149E+0	-1.779956E+0	-1.780900E+0	-1.782333E+0	-1.782268E+0	-1.781168E+0	-1.780991E+0	-1.779198E+0	-1.781223E+0	-1.779744E+0	-1.779420E+0	-1.778791E+0	-1.779929E+0	-1.783359E+0	-1.783711E+0	-1.782684E+0	-1.784341E+0	-1.783711E+0	-1.783203E+0	-1.780992E+0	-1.783794E+0	-1.782444E+0	-1.780751E+0	-1.783785E+0	-1.783684E+0	-1.783184E+0	-1.781363E+0	-1.782833E+0	-1.781528E+0	-1.782870E+0	-1.784914E+0	-1.782481E+0	-1.782787E+0	-1.783628E+0	-1.785311E+0	-1.784932E+0	-1.783655E+0	-1.783554E+0	-1.784007E+0	-1.784489E+0	-1.783730E+0	-1.781270E+0	-1.782269E+0	-1.782962E+0	-1.783286E+0	-1.783027E+0	-1.786402E+0	-1.782083E+0	-1.782037E+0
-1.752368E+0	-1.758962E+0	-1.758879E+0	-1.757722E+0	-1.760672E+0	-1.762791E+0	-1.761875E+0	-1.761995E+0	-1.763586E+0	-1.766222E+0	-1.766305E+0	-1.766620E+0	-1.767082E+0	-1.767988E+0	-1.764742E+0	-1.768858E+0	-1.769542E+0	-1.768737E+0	-1.769728E+0	-1.768951E+0	-1.771281E+0	-1.770301E+0	-1.770319E+0	-1.770772E+0	-1.768812E+0	-1.771670E+0	-1.773223E+0	-1.772335E+0	-1.772187E+0	-1.772862E+0	-1.771318E+0	-1.773344E+0	-1.774204E+0	-1.773186E+0	-1.773242E+0	-1.773945E+0	-1.774564E+0	-1.772234E+0	-1.773103E+0	-1.773658E+0	-1.774592E+0	-1.774297E+0	-1.773704E+0	-1.774546E+0	-1.774250E+0	-1.774268E+0	-1.776968E+0	-1.775415E+0	-1.777006E+0	-1.777940E+0	-1.778079E+0	-1.776627E+0	-1.776756E+0	-1.775286E+0	-1.777053E+0	-1.775166E+0	-1.775730E+0	-1.774352E+0	-1.775758E+0	-1.779216E+0	-1.779411E+0	-1.778171E+0	-1.780686E+0	-1.779336E+0	-1.779494E+0	-1.776488E+0	-1.779438E+0	-1.777875E+0	-1.776488E+0	-1.779383E+0	-1.779364E+0	-1.779365E+0	-1.777182E+0	-1.778791E+0	-1.777311E+0	-1.778347E+0	-1.781214E+0	-1.778060E+0	-1.779078E+0	-1.779494E+0	-1.780788E+0	-1.781067E+0	-1.779327E+0	-1.779974E+0	-1.779595E+0	-1.780530E+0	-1.779586E+0	-1.777329E+0	-1.778244E+0	-1.778819E+0	-1.779291E+0	-1.779004E+0	-1.781557E+0	-1.778106E+0	-1.777311E+0
-1.748289E+0	-1.754439E+0	-1.755105E+0	-1.753681E+0	-1.756640E+0	-1.758850E+0	-1.758065E+0	-1.757371E+0	-1.759323E+0	-1.762596E+0	-1.761681E+0	-1.762615E+0	-1.763317E+0	-1.763559E+0	-1.760396E+0	-1.765028E+0	-1.765362E+0	-1.764946E+0	-1.765093E+0	-1.764668E+0	-1.767240E+0	-1.766018E+0	-1.765999E+0	-1.766611E+0	-1.764936E+0	-1.767701E+0	-1.768886E+0	-1.768053E+0	-1.767952E+0	-1.768293E+0	-1.767184E+0	-1.768987E+0	-1.770097E+0	-1.769006E+0	-1.769162E+0	-1.769931E+0	-1.770365E+0	-1.768284E+0	-1.768266E+0	-1.769117E+0	-1.770338E+0	-1.769783E+0	-1.769265E+0	-1.770459E+0	-1.770514E+0	-1.769866E+0	-1.772974E+0	-1.771485E+0	-1.772475E+0	-1.774074E+0	-1.773538E+0	-1.772410E+0	-1.772983E+0	-1.770791E+0	-1.773103E+0	-1.771798E+0	-1.771189E+0	-1.770098E+0	-1.771771E+0	-1.774777E+0	-1.775674E+0	-1.774139E+0	-1.776257E+0	-1.775369E+0	-1.774842E+0	-1.772344E+0	-1.774944E+0	-1.773972E+0	-1.772040E+0	-1.775398E+0	-1.774842E+0	-1.775017E+0	-1.772779E+0	-1.774287E+0	-1.773445E+0	-1.774379E+0	-1.776840E+0	-1.773815E+0	-1.774648E+0	-1.775379E+0	-1.776932E+0	-1.776839E+0	-1.775341E+0	-1.775545E+0	-1.775424E+0	-1.776201E+0	-1.775046E+0	-1.773381E+0	-1.773787E+0	-1.774740E+0	-1.775259E+0	-1.774962E+0	-1.777283E+0	-1.773842E+0	-1.773436E+0
-1.744192E+0	-1.749787E+0	-1.750416E+0	-1.748816E+0	-1.751822E+0	-1.754162E+0	-1.753190E+0	-1.753182E+0	-1.754707E+0	-1.757741E+0	-1.757362E+0	-1.757796E+0	-1.758342E+0	-1.759665E+0	-1.756168E+0	-1.760459E+0	-1.760645E+0	-1.760044E+0	-1.760802E+0	-1.760376E+0	-1.762957E+0	-1.761459E+0	-1.761949E+0	-1.762448E+0	-1.760312E+0	-1.763077E+0	-1.764132E+0	-1.763197E+0	-1.763724E+0	-1.764169E+0	-1.762956E+0	-1.764549E+0	-1.765630E+0	-1.764983E+0	-1.764326E+0	-1.765279E+0	-1.765352E+0	-1.763605E+0	-1.764197E+0	-1.764816E+0	-1.765501E+0	-1.765353E+0	-1.764779E+0	-1.765972E+0	-1.766148E+0	-1.765529E+0	-1.768238E+0	-1.766999E+0	-1.768202E+0	-1.769117E+0	-1.769514E+0	-1.768063E+0	-1.768053E+0	-1.766574E+0	-1.768293E+0	-1.767295E+0	-1.766629E+0	-1.765833E+0	-1.766980E+0	-1.770569E+0	-1.771013E+0	-1.769718E+0	-1.771697E+0	-1.770568E+0	-1.770541E+0	-1.767896E+0	-1.770772E+0	-1.769357E+0	-1.767721E+0	-1.770689E+0	-1.770643E+0	-1.770365E+0	-1.768692E+0	-1.769986E+0	-1.768562E+0	-1.769793E+0	-1.772169E+0	-1.769394E+0	-1.770106E+0	-1.770717E+0	-1.772363E+0	-1.772030E+0	-1.770624E+0	-1.771105E+0	-1.770902E+0	-1.771753E+0	-1.770921E+0	-1.768636E+0	-1.768886E+0	-1.770394E+0	-1.770643E+0	-1.770162E+0	-1.773020E+0	-1.769126E+0	-1.768478E+0
-1.739605E+0	-1.746133E+0	-1.746032E+0	-1.744996E+0	-1.748168E+0	-1.750379E+0	-1.748862E+0	-1.748761E+0	-1.750897E+0	-1.753625E+0	-1.753348E+0	-1.753791E+0	-1.754180E+0	-1.755114E+0	-1.751840E+0	-1.755854E+0	-1.756732E+0	-1.756215E+0	-1.756428E+0	-1.755706E+0	-1.758536E+0	-1.757371E+0	-1.757204E+0	-1.757916E+0	-1.755882E+0	-1.758601E+0	-1.760220E+0	-1.759100E+0	-1.759054E+0	-1.759591E+0	-1.758370E+0	-1.760442E+0	-1.761265E+0	-1.760386E+0	-1.760053E+0	-1.761469E+0	-1.761450E+0	-1.759340E+0	-1.759739E+0	-1.760414E+0	-1.761708E+0	-1.761477E+0	-1.760885E+0	-1.761588E+0	-1.761691E+0	-1.761450E+0	-1.764279E+0	-1.762383E+0	-1.764243E+0	-1.765316E+0	-1.765103E+0	-1.763595E+0	-1.764002E+0	-1.762421E+0	-1.764317E+0	-1.762948E+0	-1.762652E+0	-1.761450E+0	-1.763142E+0	-1.765907E+0	-1.766481E+0	-1.765270E+0	-1.767878E+0	-1.766647E+0	-1.766305E+0	-1.763290E+0	-1.766260E+0	-1.764696E+0	-1.763716E+0	-1.766509E+0	-1.766342E+0	-1.766582E+0	-1.764094E+0	-1.765898E+0	-1.764733E+0	-1.765400E+0	-1.768229E+0	-1.764788E+0	-1.766129E+0	-1.766638E+0	-1.767868E+0	-1.768072E+0	-1.766444E+0	-1.767212E+0	-1.766565E+0	-1.767868E+0	-1.766721E+0	-1.764446E+0	-1.764844E+0	-1.766185E+0	-1.766185E+0	-1.765796E+0	-1.768951E+0	-1.764733E+0	-1.764640E+0
-1.735932E+0	-1.741519E+0	-1.742268E+0	-1.740686E+0	-1.743683E+0	-1.745847E+0	-1.745237E+0	-1.744682E+0	-1.746393E+0	-1.749490E+0	-1.748991E+0	-1.749777E+0	-1.749723E+0	-1.751053E+0	-1.748520E+0	-1.752210E+0	-1.752275E+0	-1.752210E+0	-1.751979E+0	-1.751905E+0	-1.754818E+0	-1.752840E+0	-1.753135E+0	-1.753847E+0	-1.752164E+0	-1.754791E+0	-1.755771E+0	-1.754624E+0	-1.755068E+0	-1.755688E+0	-1.754624E+0	-1.756002E+0	-1.757519E+0	-1.756307E+0	-1.756122E+0	-1.757436E+0	-1.756982E+0	-1.755420E+0	-1.755244E+0	-1.756400E+0	-1.757204E+0	-1.756927E+0	-1.756317E+0	-1.757528E+0	-1.757908E+0	-1.756835E+0	-1.759933E+0	-1.758314E+0	-1.759628E+0	-1.760728E+0	-1.760821E+0	-1.759554E+0	-1.759961E+0	-1.757750E+0	-1.760071E+0	-1.759128E+0	-1.757954E+0	-1.757204E+0	-1.758703E+0	-1.761820E+0	-1.762726E+0	-1.761163E+0	-1.763327E+0	-1.762448E+0	-1.761801E+0	-1.759535E+0	-1.762042E+0	-1.760821E+0	-1.759637E+0	-1.762357E+0	-1.762005E+0	-1.762172E+0	-1.760006E+0	-1.761459E+0	-1.760515E+0	-1.761708E+0	-1.764169E+0	-1.760960E+0	-1.761764E+0	-1.762615E+0	-1.763522E+0	-1.763346E+0	-1.762282E+0	-1.762559E+0	-1.762319E+0	-1.763382E+0	-1.762198E+0	-1.760340E+0	-1.760728E+0	-1.761857E+0	-1.761838E+0	-1.761523E+0	-1.764770E+0	-1.760191E+0	-1.759989E+0
-1.731594E+0	-1.737403E+0	-1.737708E+0	-1.736497E+0	-1.739474E+0	-1.741565E+0	-1.740714E+0	-1.740862E+0	-1.742453E+0	-1.745107E+0	-1.744829E+0	-1.745163E+0	-1.745477E+0	-1.747040E+0	-1.744626E+0	-1.747531E+0	-1.748067E+0	-1.747771E+0	-1.748113E+0	-1.747604E+0	-1.750351E+0	-1.748843E+0	-1.749001E+0	-1.749750E+0	-1.748095E+0	-1.750369E+0	-1.751618E+0	-1.750407E+0	-1.750804E+0	-1.751137E+0	-1.750111E+0	-1.751868E+0	-1.752969E+0	-1.752201E+0	-1.751646E+0	-1.752922E+0	-1.752765E+0	-1.750740E+0	-1.751248E+0	-1.751924E+0	-1.753071E+0	-1.752996E+0	-1.752460E+0	-1.752950E+0	-1.753413E+0	-1.753079E+0	-1.755567E+0	-1.754300E+0	-1.755558E+0	-1.756307E+0	-1.756937E+0	-1.755420E+0	-1.755345E+0	-1.753875E+0	-1.755678E+0	-1.754384E+0	-1.753782E+0	-1.752987E+0	-1.754569E+0	-1.757704E+0	-1.758314E+0	-1.756659E+0	-1.758952E+0	-1.757917E+0	-1.757852E+0	-1.755170E+0	-1.758009E+0	-1.756390E+0	-1.755669E+0	-1.757815E+0	-1.758222E+0	-1.757852E+0	-1.756012E+0	-1.757297E+0	-1.755919E+0	-1.757167E+0	-1.759674E+0	-1.756908E+0	-1.757380E+0	-1.757436E+0	-1.759304E+0	-1.759516E+0	-1.757722E+0	-1.758592E+0	-1.757833E+0	-1.758915E+0	-1.758407E+0	-1.756206E+0	-1.756612E+0	-1.757814E+0	-1.757593E+0	-1.757519E+0	-1.760423E+0	-1.756168E+0	-1.755753E+0
