-1.754235E+0	-1.762097E+0	-1.759942E+0	-1.762744E+0	-1.761598E+0	-1.763281E+0	-1.766434E+0	-1.766000E+0	-1.763272E+0	-1.764049E+0	-1.764419E+0	-1.764410E+0	-1.764955E+0	-1.763808E+0	-1.763539E+0	-1.764113E+0	-1.763586E+0	-1.761837E+0	-1.764585E+0	-1.762568E+0	-1.762254E+0	-1.762032E+0	-1.761523E+0	-1.759026E+0	-1.758259E+0	-1.759101E+0	-1.757028E+0	-1.754365E+0	-1.754680E+0	-1.753838E+0	-1.751220E+0	-1.752488E+0	-1.752543E+0	-1.752053E+0	-1.748825E+0	-1.748945E+0	-1.748816E+0	-1.746587E+0	-1.745403E+0	-1.744118E+0	-1.742453E+0	-1.741325E+0	-1.742583E+0	-1.742675E+0	-1.741962E+0	-1.740455E+0	-1.745107E+0	-1.741241E+0
-1.750269E+0	-1.758111E+0	-1.755484E+0	-1.758351E+0	-1.757066E+0	-1.759147E+0	-1.762550E+0	-1.761422E+0	-1.758656E+0	-1.759970E+0	-1.759692E+0	-1.760497E+0	-1.760931E+0	-1.760099E+0	-1.759831E+0	-1.760192E+0	-1.759748E+0	-1.757898E+0	-1.760478E+0	-1.758481E+0	-1.758656E+0	-1.757583E+0	-1.757010E+0	-1.755308E+0	-1.754208E+0	-1.754680E+0	-1.752922E+0	-1.750018E+0	-1.750629E+0	-1.749583E+0	-1.746874E+0	-1.748687E+0	-1.747993E+0	-1.747465E+0	-1.744747E+0	-1.744617E+0	-1.744608E+0	-1.742064E+0	-1.740871E+0	-1.740251E+0	-1.738143E+0	-1.737282E+0	-1.737940E+0	-1.738734E+0	-1.737893E+0	-1.736209E+0	-1.740732E+0	-1.737023E+0
-1.745838E+0	-1.753791E+0	-1.751378E+0	-1.754476E+0	-1.752895E+0	-1.755308E+0	-1.758093E+0	-1.757473E+0	-1.754541E+0	-1.755401E+0	-1.755780E+0	-1.755993E+0	-1.756807E+0	-1.755484E+0	-1.755373E+0	-1.755827E+0	-1.755475E+0	-1.753829E+0	-1.756391E+0	-1.754346E+0	-1.754181E+0	-1.753699E+0	-1.752885E+0	-1.750887E+0	-1.749768E+0	-1.750461E+0	-1.748862E+0	-1.746235E+0	-1.746097E+0	-1.745172E+0	-1.742906E+0	-1.744312E+0	-1.743988E+0	-1.743591E+0	-1.740159E+0	-1.740325E+0	-1.740029E+0	-1.738059E+0	-1.736922E+0	-1.735785E+0	-1.734092E+0	-1.732890E+0	-1.734268E+0	-1.734295E+0	-1.733325E+0	-1.732510E+0	-1.736950E+0	-1.733194E+0
-1.741334E+0	-1.749287E+0	-1.747226E+0	-1.750222E+0	-1.748890E+0	-1.750554E+0	-1.754190E+0	-1.753080E+0	-1.750342E+0	-1.751461E+0	-1.751359E+0	-1.752099E+0	-1.752136E+0	-1.751544E+0	-1.751064E+0	-1.751452E+0	-1.751249E+0	-1.749260E+0	-1.751915E+0	-1.750351E+0	-1.750083E+0	-1.749075E+0	-1.749019E+0	-1.746698E+0	-1.745680E+0	-1.746522E+0	-1.744219E+0	-1.741592E+0	-1.742212E+0	-1.741260E+0	-1.738624E+0	-1.740030E+0	-1.739835E+0	-1.738994E+0	-1.736108E+0	-1.736386E+0	-1.736348E+0	-1.733953E+0	-1.732659E+0	-1.731622E+0	-1.730077E+0	-1.729116E+0	-1.729726E+0	-1.729939E+0	-1.729375E+0	-1.727868E+0	-1.732409E+0	-1.728460E+0
-1.737459E+0	-1.745542E+0	-1.742842E+0	-1.746079E+0	-1.744432E+0	-1.746633E+0	-1.750009E+0	-1.748760E+0	-1.745680E+0	-1.747290E+0	-1.747050E+0	-1.747752E+0	-1.748409E+0	-1.747447E+0	-1.747124E+0	-1.747826E+0	-1.747382E+0	-1.745560E+0	-1.747872E+0	-1.745894E+0	-1.746097E+0	-1.745088E+0	-1.744544E+0	-1.742638E+0	-1.741297E+0	-1.741990E+0	-1.740233E+0	-1.737736E+0	-1.737644E+0	-1.737126E+0	-1.734046E+0	-1.736108E+0	-1.735368E+0	-1.735119E+0	-1.732288E+0	-1.731845E+0	-1.731900E+0	-1.729356E+0	-1.728330E+0	-1.727720E+0	-1.725472E+0	-1.724566E+0	-1.725731E+0	-1.726239E+0	-1.725112E+0	-1.724029E+0	-1.728320E+0	-1.724538E+0
-1.733102E+0	-1.741222E+0	-1.738984E+0	-1.742249E+0	-1.740456E+0	-1.742295E+0	-1.745366E+0	-1.744737E+0	-1.741721E+0	-1.742740E+0	-1.743036E+0	-1.743424E+0	-1.743978E+0	-1.743072E+0	-1.742619E+0	-1.743247E+0	-1.742915E+0	-1.741231E+0	-1.743608E+0	-1.741880E+0	-1.741510E+0	-1.741084E+0	-1.740363E+0	-1.738374E+0	-1.737126E+0	-1.737727E+0	-1.736182E+0	-1.733704E+0	-1.733148E+0	-1.732723E+0	-1.730180E+0	-1.732002E+0	-1.731558E+0	-1.730864E+0	-1.727525E+0	-1.727738E+0	-1.727470E+0	-1.725268E+0	-1.724483E+0	-1.723076E+0	-1.721561E+0	-1.720736E+0	-1.721403E+0	-1.721764E+0	-1.720663E+0	-1.719358E+0	-1.724168E+0	-1.720247E+0
-1.728672E+0	-1.736978E+0	-1.734934E+0	-1.737523E+0	-1.736136E+0	-1.737800E+0	-1.741482E+0	-1.740446E+0	-1.737311E+0	-1.739030E+0	-1.738614E+0	-1.739419E+0	-1.739577E+0	-1.739437E+0	-1.738402E+0	-1.739243E+0	-1.738596E+0	-1.736608E+0	-1.739040E+0	-1.737699E+0	-1.737634E+0	-1.736515E+0	-1.736451E+0	-1.734601E+0	-1.733510E+0	-1.733944E+0	-1.731493E+0	-1.729181E+0	-1.729273E+0	-1.728876E+0	-1.726120E+0	-1.727895E+0	-1.727137E+0	-1.726500E+0	-1.723475E+0	-1.723577E+0	-1.723807E+0	-1.721430E+0	-1.720117E+0	-1.719164E+0	-1.717186E+0	-1.716473E+0	-1.716881E+0	-1.717657E+0	-1.716408E+0	-1.715622E+0	-1.719821E+0	-1.715844E+0
-1.724815E+0	-1.732815E+0	-1.730402E+0	-1.733472E+0	-1.731668E+0	-1.734092E+0	-1.737264E+0	-1.735914E+0	-1.733038E+0	-1.734490E+0	-1.734711E+0	-1.735174E+0	-1.736137E+0	-1.734851E+0	-1.734435E+0	-1.735174E+0	-1.734740E+0	-1.733029E+0	-1.735433E+0	-1.733287E+0	-1.733352E+0	-1.732991E+0	-1.731983E+0	-1.730365E+0	-1.728811E+0	-1.729440E+0	-1.727396E+0	-1.725361E+0	-1.725168E+0	-1.724566E+0	-1.721726E+0	-1.723918E+0	-1.722836E+0	-1.722697E+0	-1.719497E+0	-1.719146E+0	-1.719220E+0	-1.716787E+0	-1.715890E+0	-1.715012E+0	-1.712884E+0	-1.711960E+0	-1.713125E+0	-1.713615E+0	-1.712043E+0	-1.711173E+0	-1.715622E+0	-1.711941E+0
-1.720182E+0	-1.728274E+0	-1.726535E+0	-1.729616E+0	-1.727886E+0	-1.729699E+0	-1.732769E+0	-1.731946E+0	-1.729421E+0	-1.730272E+0	-1.730605E+0	-1.731057E+0	-1.731817E+0	-1.731040E+0	-1.729837E+0	-1.730448E+0	-1.730244E+0	-1.728543E+0	-1.730965E+0	-1.729643E+0	-1.729033E+0	-1.728321E+0	-1.727997E+0	-1.725842E+0	-1.724704E+0	-1.725379E+0	-1.723493E+0	-1.721171E+0	-1.720728E+0	-1.720552E+0	-1.717823E+0	-1.719340E+0	-1.718850E+0	-1.718258E+0	-1.715040E+0	-1.715049E+0	-1.715105E+0	-1.712884E+0	-1.711997E+0	-1.710609E+0	-1.708852E+0	-1.708121E+0	-1.708759E+0	-1.709065E+0	-1.707696E+0	-1.707003E+0	-1.711617E+0	-1.707474E+0
-1.715502E+0	-1.724149E+0	-1.722068E+0	-1.724833E+0	-1.723252E+0	-1.724936E+0	-1.728570E+0	-1.727507E+0	-1.724760E+0	-1.726064E+0	-1.725796E+0	-1.726711E+0	-1.727312E+0	-1.726489E+0	-1.725916E+0	-1.726535E+0	-1.726212E+0	-1.724103E+0	-1.726342E+0	-1.724843E+0	-1.724519E+0	-1.723651E+0	-1.723512E+0	-1.721745E+0	-1.720459E+0	-1.721190E+0	-1.718563E+0	-1.716676E+0	-1.716667E+0	-1.715927E+0	-1.713226E+0	-1.715095E+0	-1.714022E+0	-1.713615E+0	-1.710942E+0	-1.710600E+0	-1.710868E+0	-1.708436E+0	-1.706901E+0	-1.706392E+0	-1.704423E+0	-1.703627E+0	-1.704348E+0	-1.704617E+0	-1.703608E+0	-1.702553E+0	-1.706919E+0	-1.702942E+0
-1.711488E+0	-1.719996E+0	-1.717758E+0	-1.720885E+0	-1.718897E+0	-1.721106E+0	-1.724621E+0	-1.723419E+0	-1.719923E+0	-1.721467E+0	-1.721661E+0	-1.722078E+0	-1.723502E+0	-1.721995E+0	-1.721486E+0	-1.722374E+0	-1.721976E+0	-1.720182E+0	-1.722475E+0	-1.720413E+0	-1.720200E+0	-1.719525E+0	-1.718952E+0	-1.717462E+0	-1.715863E+0	-1.716686E+0	-1.714808E+0	-1.712681E+0	-1.712098E+0	-1.711590E+0	-1.708685E+0	-1.710988E+0	-1.709814E+0	-1.709768E+0	-1.706503E+0	-1.705809E+0	-1.706328E+0	-1.703978E+0	-1.702859E+0	-1.702055E+0	-1.699917E+0	-1.699039E+0	-1.700426E+0	-1.700630E+0	-1.699197E+0	-1.698272E+0	-1.702933E+0	-1.699086E+0
-1.707261E+0	-1.715252E+0	-1.713949E+0	-1.716205E+0	-1.715067E+0	-1.716806E+0	-1.720135E+0	-1.719387E+0	-1.716260E+0	-1.717722E+0	-1.717620E+0	-1.718147E+0	-1.718813E+0	-1.718222E+0	-1.717065E+0	-1.717823E+0	-1.717887E+0	-1.715715E+0	-1.717916E+0	-1.716778E+0	-1.715798E+0	-1.715178E+0	-1.714901E+0	-1.712995E+0	-1.711563E+0	-1.712579E+0	-1.710480E+0	-1.708214E+0	-1.707872E+0	-1.707788E+0	-1.705023E+0	-1.706559E+0	-1.705800E+0	-1.705291E+0	-1.702415E+0	-1.701833E+0	-1.702036E+0	-1.700195E+0	-1.698484E+0	-1.697892E+0	-1.695978E+0	-1.695284E+0	-1.696116E+0	-1.696292E+0	-1.695016E+0	-1.694229E+0	-1.698558E+0	-1.694581E+0
-1.702785E+0	-1.711525E+0	-1.709398E+0	-1.711839E+0	-1.711016E+0	-1.712237E+0	-1.715863E+0	-1.715003E+0	-1.711821E+0	-1.713532E+0	-1.713134E+0	-1.714318E+0	-1.715409E+0	-1.713763E+0	-1.713236E+0	-1.714383E+0	-1.713791E+0	-1.711664E+0	-1.713504E+0	-1.712348E+0	-1.711654E+0	-1.710951E+0	-1.710795E+0	-1.709269E+0	-1.707714E+0	-1.707835E+0	-1.706059E+0	-1.704126E+0	-1.704182E+0	-1.703016E+0	-1.700704E+0	-1.702878E+0	-1.701398E+0	-1.701269E+0	-1.698216E+0	-1.697763E+0	-1.698123E+0	-1.695645E+0	-1.694128E+0	-1.693878E+0	-1.691631E+0	-1.690752E+0	-1.691872E+0	-1.692001E+0	-1.691122E+0	-1.689578E+0	-1.694091E+0	-1.690484E+0
-1.698955E+0	-1.707049E+0	-1.705216E+0	-1.708112E+0	-1.706614E+0	-1.708436E+0	-1.712080E+0	-1.711006E+0	-1.707603E+0	-1.709037E+0	-1.709351E+0	-1.709731E+0	-1.710785E+0	-1.709666E+0	-1.708640E+0	-1.710147E+0	-1.709213E+0	-1.707391E+0	-1.709556E+0	-1.708084E+0	-1.707641E+0	-1.707003E+0	-1.706364E+0	-1.704644E+0	-1.703220E+0	-1.703571E+0	-1.702544E+0	-1.700121E+0	-1.699649E+0	-1.699039E+0	-1.696570E+0	-1.698308E+0	-1.697624E+0	-1.697116E+0	-1.693703E+0	-1.693332E+0	-1.693814E+0	-1.691455E+0	-1.690355E+0	-1.689365E+0	-1.687414E+0	-1.686507E+0	-1.687738E+0	-1.688061E+0	-1.686637E+0	-1.685481E+0	-1.690337E+0	-1.686424E+0
-1.694415E+0	-1.703007E+0	-1.701240E+0	-1.703515E+0	-1.702563E+0	-1.704450E+0	-1.707567E+0	-1.706854E+0	-1.703802E+0	-1.705245E+0	-1.704792E+0	-1.706087E+0	-1.706438E+0	-1.705837E+0	-1.704978E+0	-1.705773E+0	-1.705180E+0	-1.703099E+0	-1.705005E+0	-1.704089E+0	-1.703091E+0	-1.702461E+0	-1.702304E+0	-1.700657E+0	-1.699363E+0	-1.699843E+0	-1.697818E+0	-1.695682E+0	-1.695386E+0	-1.695154E+0	-1.692537E+0	-1.694174E+0	-1.693092E+0	-1.692658E+0	-1.689929E+0	-1.689236E+0	-1.689966E+0	-1.687432E+0	-1.685656E+0	-1.685240E+0	-1.683603E+0	-1.682679E+0	-1.683269E+0	-1.683704E+0	-1.682614E+0	-1.681503E+0	-1.685684E+0	-1.681984E+0
-1.690364E+0	-1.699178E+0	-1.696894E+0	-1.699501E+0	-1.698317E+0	-1.699872E+0	-1.703256E+0	-1.702185E+0	-1.699391E+0	-1.700824E+0	-1.700833E+0	-1.701638E+0	-1.702572E+0	-1.701222E+0	-1.700926E+0	-1.701823E+0	-1.700824E+0	-1.699123E+0	-1.700666E+0	-1.698901E+0	-1.699400E+0	-1.698531E+0	-1.698457E+0	-1.696699E+0	-1.695044E+0	-1.695284E+0	-1.693952E+0	-1.691696E+0	-1.691464E+0	-1.690595E+0	-1.688079E+0	-1.690346E+0	-1.689050E+0	-1.688662E+0	-1.685656E+0	-1.685212E+0	-1.685740E+0	-1.682845E+0	-1.681818E+0	-1.681300E+0	-1.679256E+0	-1.678294E+0	-1.679284E+0	-1.679506E+0	-1.678525E+0	-1.677240E+0	-1.681893E+0	-1.677999E+0
-1.686313E+0	-1.694646E+0	-1.693046E+0	-1.695580E+0	-1.694027E+0	-1.695922E+0	-1.699427E+0	-1.698549E+0	-1.695284E+0	-1.696718E+0	-1.696589E+0	-1.697346E+0	-1.698132E+0	-1.697430E+0	-1.696588E+0	-1.697439E+0	-1.696237E+0	-1.694702E+0	-1.694840E+0	-1.695136E+0	-1.695099E+0	-1.694332E+0	-1.693860E+0	-1.691964E+0	-1.691048E+0	-1.691177E+0	-1.689865E+0	-1.688043E+0	-1.687228E+0	-1.686877E+0	-1.684472E+0	-1.685841E+0	-1.684889E+0	-1.684667E+0	-1.681152E+0	-1.680496E+0	-1.681171E+0	-1.678979E+0	-1.677749E+0	-1.676814E+0	-1.675140E+0	-1.674169E+0	-1.675243E+0	-1.675575E+0	-1.673956E+0	-1.673504E+0	-1.677564E+0	-1.673910E+0
-1.681633E+0	-1.690725E+0	-1.688746E+0	-1.690900E+0	-1.690262E+0	-1.691918E+0	-1.694960E+0	-1.694137E+0	-1.691428E+0	-1.692759E+0	-1.692057E+0	-1.693462E+0	-1.694073E+0	-1.693212E+0	-1.692677E+0	-1.693315E+0	-1.692473E+0	-1.690780E+0	-1.692491E+0	-1.690863E+0	-1.690761E+0	-1.689911E+0	-1.689985E+0	-1.688265E+0	-1.687090E+0	-1.687358E+0	-1.685415E+0	-1.683270E+0	-1.683149E+0	-1.682549E+0	-1.680052E+0	-1.681818E+0	-1.680431E+0	-1.680218E+0	-1.677425E+0	-1.676546E+0	-1.677351E+0	-1.674927E+0	-1.673300E+0	-1.673106E+0	-1.671062E+0	-1.670276E+0	-1.670701E+0	-1.671237E+0	-1.670119E+0	-1.668861E+0	-1.673023E+0	-1.669341E+0
-1.677916E+0	-1.686822E+0	-1.684352E+0	-1.687034E+0	-1.686045E+0	-1.687497E+0	-1.691113E+0	-1.689623E+0	-1.687099E+0	-1.687885E+0	-1.688117E+0	-1.688699E+0	-1.690262E+0	-1.688995E+0	-1.687950E+0	-1.689476E+0	-1.688348E+0	-1.686618E+0	-1.687932E+0	-1.686526E+0	-1.686905E+0	-1.685822E+0	-1.685740E+0	-1.683909E+0	-1.682419E+0	-1.682836E+0	-1.681550E+0	-1.679303E+0	-1.679460E+0	-1.678008E+0	-1.675751E+0	-1.677805E+0	-1.676851E+0	-1.676371E+0	-1.672930E+0	-1.672560E+0	-1.672893E+0	-1.670322E+0	-1.669342E+0	-1.668704E+0	-1.666724E+0	-1.665800E+0	-1.666891E+0	-1.666918E+0	-1.665753E+0	-1.664837E+0	-1.669120E+0	-1.665586E+0
-1.673004E+0	-1.681920E+0	-1.680430E+0	-1.682614E+0	-1.681429E+0	-1.683316E+0	-1.686849E+0	-1.685536E+0	-1.682614E+0	-1.683658E+0	-1.683631E+0	-1.684667E+0	-1.685453E+0	-1.684361E+0	-1.683715E+0	-1.684787E+0	-1.683733E+0	-1.681929E+0	-1.683409E+0	-1.682466E+0	-1.682151E+0	-1.681374E+0	-1.681189E+0	-1.679293E+0	-1.678101E+0	-1.678665E+0	-1.677230E+0	-1.674863E+0	-1.674456E+0	-1.673994E+0	-1.671534E+0	-1.672939E+0	-1.672875E+0	-1.671719E+0	-1.668453E+0	-1.667760E+0	-1.668472E+0	-1.666068E+0	-1.664782E+0	-1.664005E+0	-1.662386E+0	-1.661480E+0	-1.662054E+0	-1.662618E+0	-1.660952E+0	-1.660416E+0	-1.664754E+0	-1.661055E+0
-1.668870E+0	-1.677906E+0	-1.676047E+0	-1.678155E+0	-1.677610E+0	-1.679043E+0	-1.682068E+0	-1.681273E+0	-1.678683E+0	-1.679617E+0	-1.679321E+0	-1.680773E+0	-1.681494E+0	-1.680273E+0	-1.679663E+0	-1.680977E+0	-1.679839E+0	-1.678165E+0	-1.679691E+0	-1.677961E+0	-1.677924E+0	-1.676916E+0	-1.677268E+0	-1.675602E+0	-1.674207E+0	-1.674474E+0	-1.672634E+0	-1.670627E+0	-1.670664E+0	-1.669694E+0	-1.666687E+0	-1.669009E+0	-1.668676E+0	-1.667205E+0	-1.664579E+0	-1.664199E+0	-1.664513E+0	-1.661887E+0	-1.660888E+0	-1.660121E+0	-1.658206E+0	-1.657124E+0	-1.657984E+0	-1.658373E+0	-1.657124E+0	-1.655986E+0	-1.660463E+0	-1.656597E+0
-1.664986E+0	-1.673855E+0	-1.671737E+0	-1.674290E+0	-1.673282E+0	-1.674882E+0	-1.678119E+0	-1.676925E+0	-1.674142E+0	-1.675076E+0	-1.675519E+0	-1.676390E+0	-1.677416E+0	-1.675816E+0	-1.675177E+0	-1.676805E+0	-1.675427E+0	-1.673892E+0	-1.675224E+0	-1.673901E+0	-1.674151E+0	-1.673300E+0	-1.673004E+0	-1.671070E+0	-1.669610E+0	-1.669980E+0	-1.668666E+0	-1.666798E+0	-1.666299E+0	-1.665356E+0	-1.662969E+0	-1.665189E+0	-1.664708E+0	-1.663524E+0	-1.660010E+0	-1.660028E+0	-1.659963E+0	-1.657568E+0	-1.656948E+0	-1.655312E+0	-1.653859E+0	-1.652906E+0	-1.653897E+0	-1.654294E+0	-1.652805E+0	-1.652065E+0	-1.656477E+0	-1.652786E+0
